Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,Z,28,750
Andrej Babiš,ANO,M,28,750
Andrea Babišová,ANO,N,28,750
Margita Balaštíková,ANO,N,28,750
Josef Bělica,ANO,N,28,750
Stanislav Berkovec,ANO,N,28,750
Jiří Bláha,ANO,M,28,750
Richard Brabec,ANO,N,28,750
Milan Brázdil,ANO,N,28,750
Andrea Brzobohatá,ANO,N,28,750
Jaroslav Bžoch,ANO,N,28,750
Monika Červíčková,ANO,N,28,750
Klára Dostálová,ANO,Z,28,750
Lenka Dražilová,ANO,N,28,750
Jaroslav Faltýnek,ANO,N,28,750
Kamal Farhan,ANO,N,28,750
Milan Feranec,ANO,N,28,750
Eva Fialová,ANO,N,28,750
Stanislav Fridrich,ANO,N,28,750
Josef Hájek,ANO,N,28,750
Milan Hnilička,ANO,N,28,750
Ivan Jáč,ANO,N,28,750
Miloslav Janulík,ANO,N,28,750
Aleš Juchelka,ANO,N,28,750
Pavel Juříček,ANO,N,28,750
Iva Kalátová,ANO,N,28,750
Adam Kalous,ANO,N,28,750
David Kasal,ANO,N,28,750
Tomáš Kohoutek,ANO,N,28,750
Martin Kolovratník,ANO,Z,28,750
Barbora Kořanová,ANO,N,28,750
Josef Kott,ANO,N,28,750
Robert Králíček,ANO,N,28,750
Roman Kubíček,ANO,N,28,750
Jan Kubík,ANO,N,28,750
Jaroslav Kytýr,ANO,N,28,750
Taťána Malá,ANO,N,28,750
Přemysl Mališ,ANO,N,28,750
Jiří Mašek,ANO,N,28,750
Eva Matyášová,ANO,N,28,750
Radka Maxová,ANO,N,28,750
Marcela Melková,ANO,N,28,750
Jana Mračková Vildumetzová,ANO,N,28,750
Patrik Nacher,ANO,N,28,750
Marek Novák,ANO,N,28,750
Monika Oborná,ANO,N,28,750
Ladislav Okleštěk,ANO,N,28,750
Zuzana Ožanová,ANO,N,28,750
Jana Pastuchová,ANO,N,28,750
František Petrtýl,ANO,Z,28,750
Pavel Plzák,ANO,N,28,750
Milan Pour,ANO,N,28,750
David Pražák,ANO,N,28,750
Věra Procházková,ANO,N,28,750
Pavel Pustějovský,ANO,N,28,750
Karel Rais,ANO,M,28,750
Michal Ratiborský,ANO,N,28,750
Jan Richter,ANO,Z,28,750
Miloslava Rutová,ANO,N,28,750
Pavel Růžička,ANO,N,28,750
Jan Řehounek,ANO,N,28,750
Petr Sadovský,ANO,N,28,750
Jan Schiller,ANO,N,28,750
Pavel Staněk,ANO,Z,28,750
Jiří Strýček,ANO,N,28,750
Karla Šlechtová,ANO,N,28,750
Julius Špičák,ANO,N,28,750
David Štolpa,ANO,N,28,750
Karel Tureček,ANO,N,28,750
Helena Válková,ANO,N,28,750
Petr Venhoda,ANO,N,28,750
Adam Vojtěch,ANO,N,28,750
Jan Volný,ANO,N,28,750
Radek Vondráček,ANO,N,28,750
Ivo Vondrák,ANO,N,28,750
Petr Vrána,ANO,N,28,750
Rostislav Vyzula,ANO,N,28,750
Radek Zlesák,ANO,N,28,750
Ivan Adamec,ODS,A,28,750
Jan Bauer,ODS,A,28,750
Martin Baxa,ODS,A,28,750
Petr Beitl,ODS,A,28,750
Marek Benda,ODS,A,28,750
Stanislav Blaha,ODS,A,28,750
Pavel Blažek,ODS,A,28,750
Jana Černochová,ODS,A,28,750
Petr Fiala,ODS,A,28,750
Jakub Janda,ODS,A,28,750
Karel Krejza,ODS,A,28,750
Martin Kupka,ODS,A,28,750
Jaroslav Martinů,ODS,A,28,750
Ilona Mauritzová,ODS,A,28,750
Vojtěch Munzar,ODS,A,28,750
Miroslava Němcová,ODS,A,28,750
Jan Skopeček,ODS,A,28,750
Zbyněk Stanjura,ODS,A,28,750
Bohuslav Svoboda,ODS,A,28,750
Jiří Ventruba,ODS,A,28,750
Veronika Vrecionová,ODS,A,28,750
Jan Zahradník,ODS,A,28,750
Pavel Žáček,ODS,A,28,750
Dana Balcarová,Piráti,A,28,750
Lukáš Bartoň,Piráti,A,28,750
Ivan Bartoš,Piráti,A,28,750
Lukáš Černohorský,Piráti,A,28,750
František Elfmark,Piráti,A,28,750
Mikuláš Ferjenčík,Piráti,A,28,750
Radek Holomčík,Piráti,A,28,750
Martin Jiránek,Piráti,A,28,750
Lukáš Kolářík,Piráti,A,28,750
František Kopřiva,Piráti,A,28,750
