Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,26,77
Andrej Babiš,ANO,0,26,77
Andrea Babišová,ANO,A,26,77
Margita Balaštíková,ANO,A,26,77
Josef Bělica,ANO,M,26,77
Stanislav Berkovec,ANO,A,26,77
Jiří Bláha,ANO,M,26,77
Richard Brabec,ANO,Z,26,77
Milan Brázdil,ANO,M,26,77
Andrea Brzobohatá,ANO,M,26,77
Jaroslav Bžoch,ANO,A,26,77
Monika Červíčková,ANO,A,26,77
Klára Dostálová,ANO,A,26,77
Lenka Dražilová,ANO,A,26,77
Jaroslav Faltýnek,ANO,A,26,77
Kamal Farhan,ANO,Z,26,77
Milan Feranec,ANO,A,26,77
Eva Fialová,ANO,A,26,77
Stanislav Fridrich,ANO,A,26,77
Josef Hájek,ANO,Z,26,77
Milan Hnilička,ANO,A,26,77
Ivan Jáč,ANO,A,26,77
Miloslav Janulík,ANO,A,26,77
Aleš Juchelka,ANO,A,26,77
Pavel Juříček,ANO,Z,26,77
Iva Kalátová,ANO,0,26,77
Adam Kalous,ANO,Z,26,77
David Kasal,ANO,M,26,77
Tomáš Kohoutek,ANO,Z,26,77
Martin Kolovratník,ANO,M,26,77
Barbora Kořanová,ANO,A,26,77
Josef Kott,ANO,A,26,77
Robert Králíček,ANO,A,26,77
Roman Kubíček,ANO,A,26,77
Jan Kubík,ANO,M,26,77
Jaroslav Kytýr,ANO,A,26,77
Taťána Malá,ANO,A,26,77
Přemysl Mališ,ANO,N,26,77
Jiří Mašek,ANO,M,26,77
Eva Matyášová,ANO,M,26,77
Radka Maxová,ANO,Z,26,77
Marcela Melková,ANO,A,26,77
Jana Mračková Vildumetzová,ANO,A,26,77
Patrik Nacher,ANO,M,26,77
Marek Novák,ANO,A,26,77
Monika Oborná,ANO,A,26,77
Ladislav Okleštěk,ANO,M,26,77
Zuzana Ožanová,ANO,A,26,77
Jana Pastuchová,ANO,A,26,77
František Petrtýl,ANO,Z,26,77
Pavel Plzák,ANO,M,26,77
Milan Pour,ANO,A,26,77
David Pražák,ANO,A,26,77
Věra Procházková,ANO,A,26,77
Pavel Pustějovský,ANO,A,26,77
Karel Rais,ANO,A,26,77
Michal Ratiborský,ANO,A,26,77
Jan Richter,ANO,A,26,77
Miloslava Rutová,ANO,A,26,77
Pavel Růžička,ANO,N,26,77
Jan Řehounek,ANO,M,26,77
Petr Sadovský,ANO,Z,26,77
Jan Schiller,ANO,A,26,77
Pavel Staněk,ANO,A,26,77
Jiří Strýček,ANO,A,26,77
Karla Šlechtová,ANO,A,26,77
Julius Špičák,ANO,A,26,77
David Štolpa,ANO,A,26,77
Karel Tureček,ANO,A,26,77
Helena Válková,ANO,M,26,77
Petr Venhoda,ANO,M,26,77
Adam Vojtěch,ANO,A,26,77
Jan Volný,ANO,A,26,77
Radek Vondráček,ANO,Z,26,77
Ivo Vondrák,ANO,A,26,77
Petr Vrána,ANO,M,26,77
Rostislav Vyzula,ANO,M,26,77
Radek Zlesák,ANO,N,26,77
Ivan Adamec,ODS,M,26,77
Jan Bauer,ODS,M,26,77
Martin Baxa,ODS,A,26,77
Petr Beitl,ODS,A,26,77
Marek Benda,ODS,Z,26,77
Stanislav Blaha,ODS,M,26,77
Pavel Blažek,ODS,M,26,77
Jana Černochová,ODS,M,26,77
Petr Fiala,ODS,A,26,77
Jakub Janda,ODS,A,26,77
Karel Krejza,ODS,M,26,77
Martin Kupka,ODS,A,26,77
Zuzana Majerová Zahradníková,ODS,M,26,77
Jaroslav Martinů,ODS,A,26,77
Ilona Mauritzová,ODS,M,26,77
Vojtěch Munzar,ODS,A,26,77
Miroslava Němcová,ODS,M,26,77
Jan Skopeček,ODS,M,26,77
Zbyněk Stanjura,ODS,A,26,77
Bohuslav Svoboda,ODS,0,26,77
Jiří Ventruba,ODS,A,26,77
Veronika Vrecionová,ODS,A,26,77
Jan Zahradník,ODS,A,26,77
Pavel Žáček,ODS,A,26,77
Dana Balcarová,Piráti,A,26,77
Lukáš Bartoň,Piráti,A,26,77
Ivan Bartoš,Piráti,A,26,77
Lukáš Černohorský,Piráti,A,26,77
František Elfmark,Piráti,A,26,77
Mikuláš Ferjenčík,Piráti,0,26,77
Radek Holomčík,Piráti,A,26,77
Martin Jiránek,Piráti,A,26,77
Lukáš Kolářík,Piráti,A,26,77
František Kopřiva,Piráti,A,26,77
Lenka Kozlová,Piráti,A,26,77
Jan Lipavský,Piráti,Z,26,77
Tomáš Martínek,Piráti,A,26,77
Jakub Michálek,Piráti,A,26,77
Mikuláš Peksa,Piráti,M,26,77
Vojtěch Pikal,Piráti,A,26,77
Ondřej Polanský,Piráti,A,26,77
Jan Pošvář,Piráti,A,26,77
Ondřej Profant,Piráti,A,26,77
Olga Richterová,Piráti,M,26,77
Petr Třešňák,Piráti,A,26,77
Tomáš Vymazal,Piráti,A,26,77
Jaroslav Dvořák,SPD,M,26,77
Radim Fiala,SPD,0,26,77
Jaroslav Holík,SPD,Z,26,77
Jan Hrnčíř,SPD,A,26,77
Tereza Hyťhová,SPD,M,26,77
Monika Jarošová,SPD,A,26,77
Pavel Jelínek,SPD,M,26,77
Jiří Kobza,SPD,A,26,77
Jiří Kohoutek,SPD,A,26,77
Radek Koten,SPD,A,26,77
Jana Levová,SPD,M,26,77
Karla Maříková,SPD,M,26,77
Tomio Okamura,SPD,A,26,77
Zdeněk Podal,SPD,A,26,77
Miloslav Rozner,SPD,A,26,77
Radek Rozvoral,SPD,A,26,77
Lucie Šafránková,SPD,A,26,77
Lubomír Španěl,SPD,A,26,77
Radovan Vích,SPD,0,26,77
Jiří Běhounek,ČSSD,M,26,77
Jan Birke,ČSSD,M,26,77
Petr Dolínek,ČSSD,M,26,77
Jaroslav Foldyna,ČSSD,Z,26,77
Alena Gajdůšková,ČSSD,A,26,77
Jan Hamáček,ČSSD,M,26,77
Tomáš Hanzel,ČSSD,A,26,77
Jan Chvojka,ČSSD,A,26,77
Roman Onderka,ČSSD,M,26,77
Roman Sklenák,ČSSD,M,26,77
Antonín Staněk,ČSSD,M,26,77
Kateřina Valachová,ČSSD,M,26,77
Ondřej Veselý,ČSSD,A,26,77
Václav Votava,ČSSD,M,26,77
Lubomír Zaorálek,ČSSD,A,26,77
Hana Aulická Jírovcová,KSČM,M,26,77
Alexander Černý,KSČM,A,26,77
Jiří Dolejš,KSČM,A,26,77
Vojtěch Filip,KSČM,A,26,77
Miroslav Grebeníček,KSČM,A,26,77
Stanislav Grospič,KSČM,M,26,77
Pavel Kováčik,KSČM,A,26,77
