Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,22,51
Andrej Babiš,ANO,M,22,51
Andrea Babišová,ANO,A,22,51
Margita Balaštíková,ANO,Z,22,51
Josef Bělica,ANO,A,22,51
Stanislav Berkovec,ANO,A,22,51
Jiří Bláha,ANO,A,22,51
Richard Brabec,ANO,A,22,51
Milan Brázdil,ANO,A,22,51
Andrea Brzobohatá,ANO,A,22,51
Jaroslav Bžoch,ANO,A,22,51
Monika Červíčková,ANO,A,22,51
Klára Dostálová,ANO,A,22,51
Lenka Dražilová,ANO,A,22,51
Jaroslav Faltýnek,ANO,A,22,51
Kamal Farhan,ANO,A,22,51
Milan Feranec,ANO,A,22,51
Eva Fialová,ANO,A,22,51
Stanislav Fridrich,ANO,A,22,51
Josef Hájek,ANO,Z,22,51
Milan Hnilička,ANO,A,22,51
Ivan Jáč,ANO,A,22,51
Miloslav Janulík,ANO,A,22,51
Aleš Juchelka,ANO,A,22,51
Pavel Juříček,ANO,M,22,51
Adam Kalous,ANO,A,22,51
David Kasal,ANO,A,22,51
Tomáš Kohoutek,ANO,A,22,51
Martin Kolovratník,ANO,A,22,51
Barbora Kořanová,ANO,A,22,51
Josef Kott,ANO,A,22,51
Robert Králíček,ANO,A,22,51
Roman Kubíček,ANO,A,22,51
Jan Kubík,ANO,A,22,51
Jaroslav Kytýr,ANO,A,22,51
Taťána Malá,ANO,A,22,51
Přemysl Mališ,ANO,A,22,51
Jiří Mašek,ANO,A,22,51
Eva Matyášová,ANO,A,22,51
Radka Maxová,ANO,A,22,51
Marcela Melková,ANO,A,22,51
Jana Mračková Vildumetzová,ANO,A,22,51
Patrik Nacher,ANO,A,22,51
Marek Novák,ANO,A,22,51
Monika Oborná,ANO,A,22,51
Ladislav Okleštěk,ANO,A,22,51
Zuzana Ožanová,ANO,A,22,51
Jana Pastuchová,ANO,A,22,51
František Petrtýl,ANO,A,22,51
Pavel Plzák,ANO,A,22,51
Milan Pour,ANO,A,22,51
David Pražák,ANO,A,22,51
Věra Procházková,ANO,A,22,51
Pavel Pustějovský,ANO,A,22,51
Karel Rais,ANO,A,22,51
Michal Ratiborský,ANO,M,22,51
Jan Richter,ANO,A,22,51
Miloslava Rutová,ANO,A,22,51
Pavel Růžička,ANO,A,22,51
Jan Řehounek,ANO,A,22,51
Petr Sadovský,ANO,A,22,51
Jan Schiller,ANO,A,22,51
Pavel Staněk,ANO,Z,22,51
Jiří Strýček,ANO,A,22,51
Karla Šlechtová,ANO,A,22,51
Julius Špičák,ANO,M,22,51
David Štolpa,ANO,A,22,51
Dan Ťok,ANO,A,22,51
Karel Tureček,ANO,A,22,51
Helena Válková,ANO,A,22,51
Petr Venhoda,ANO,A,22,51
Adam Vojtěch,ANO,A,22,51
Jan Volný,ANO,A,22,51
Radek Vondráček,ANO,M,22,51
Ivo Vondrák,ANO,A,22,51
Petr Vrána,ANO,A,22,51
Rostislav Vyzula,ANO,A,22,51
Radek Zlesák,ANO,A,22,51
Ivan Adamec,ODS,A,22,51
Jan Bauer,ODS,A,22,51
Martin Baxa,ODS,A,22,51
Petr Beitl,ODS,A,22,51
Marek Benda,ODS,A,22,51
Stanislav Blaha,ODS,A,22,51
Pavel Blažek,ODS,A,22,51
Jana Černochová,ODS,M,22,51
Petr Fiala,ODS,A,22,51
Jakub Janda,ODS,A,22,51
Václav Klaus,ODS,A,22,51
Karel Krejza,ODS,A,22,51
Martin Kupka,ODS,A,22,51
Zuzana Majerová Zahradníková,ODS,A,22,51
Jaroslav Martinů,ODS,A,22,51
Ilona Mauritzová,ODS,A,22,51
Vojtěch Munzar,ODS,A,22,51
Miroslava Němcová,ODS,M,22,51
Jan Skopeček,ODS,A,22,51
Zbyněk Stanjura,ODS,A,22,51
Bohuslav Svoboda,ODS,A,22,51
Jiří Ventruba,ODS,A,22,51
Veronika Vrecionová,ODS,M,22,51
Jan Zahradník,ODS,A,22,51
Pavel Žáček,ODS,A,22,51
Dana Balcarová,Piráti,A,22,51
Lukáš Bartoň,Piráti,A,22,51
Ivan Bartoš,Piráti,A,22,51
Lukáš Černohorský,Piráti,A,22,51
František Elfmark,Piráti,A,22,51
Mikuláš Ferjenčík,Piráti,A,22,51
Radek Holomčík,Piráti,A,22,51
Martin Jiránek,Piráti,A,22,51
Lukáš Kolářík,Piráti,A,22,51
František Kopřiva,Piráti,A,22,51
Lenka Kozlová,Piráti,A,22,51
Jan Lipavský,Piráti,M,22,51
Tomáš Martínek,Piráti,A,22,51
Jakub Michálek,Piráti,A,22,51
Mikuláš Peksa,Piráti,A,22,51
Vojtěch Pikal,Piráti,A,22,51
Ondřej Polanský,Piráti,A,22,51
Jan Pošvář,Piráti,M,22,51
Ondřej Profant,Piráti,A,22,51
Olga Richterová,Piráti,A,22,51
Petr Třešňák,Piráti,A,22,51
Tomáš Vymazal,Piráti,A,22,51
Marian Bojko,SPD,A,22,51
Jaroslav Dvořák,SPD,M,22,51
Radim Fiala,SPD,A,22,51
Jaroslav Holík,SPD,A,22,51
Jan Hrnčíř,SPD,A,22,51
Tereza Hyťhová,SPD,M,22,51
Monika Jarošová,SPD,A,22,51
Pavel Jelínek,SPD,M,22,51
Jiří Kobza,SPD,A,22,51
Jiří Kohoutek,SPD,A,22,51
Radek Koten,SPD,A,22,51
Jana Levová,SPD,A,22,51
Karla Maříková,SPD,A,22,51
Ivana Nevludová,SPD,A,22,51
Tomio Okamura,SPD,A,22,51
Zdeněk Podal,SPD,A,22,51
Miloslav Rozner,SPD,A,22,51
Radek Rozvoral,SPD,A,22,51
Lucie Šafránková,SPD,A,22,51
Lubomír Španěl,SPD,A,22,51
Radovan Vích,SPD,A,22,51
Lubomír Volný,SPD,A,22,51
Jiří Běhounek,ČSSD,A,22,51
Jan Birke,ČSSD,A,22,51
Petr Dolínek,ČSSD,A,22,51
