Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,11,68
Andrej Babiš,ANO,A,11,68
Andrea Babišová,ANO,A,11,68
Margita Balaštíková,ANO,A,11,68
Josef Bělica,ANO,M,11,68
Stanislav Berkovec,ANO,A,11,68
Jiří Bláha,ANO,A,11,68
Richard Brabec,ANO,A,11,68
Milan Brázdil,ANO,A,11,68
Andrea Brzobohatá,ANO,A,11,68
Jaroslav Bžoch,ANO,A,11,68
Klára Dostálová,ANO,A,11,68
Lenka Dražilová,ANO,A,11,68
Jaroslav Faltýnek,ANO,A,11,68
Kamal Farhan,ANO,A,11,68
Milan Feranec,ANO,A,11,68
Eva Fialová,ANO,A,11,68
Stanislav Fridrich,ANO,A,11,68
Josef Hájek,ANO,A,11,68
Milan Hnilička,ANO,M,11,68
Ivan Jáč,ANO,A,11,68
Miloslav Janulík,ANO,A,11,68
Aleš Juchelka,ANO,M,11,68
Pavel Juříček,ANO,A,11,68
Adam Kalous,ANO,A,11,68
David Kasal,ANO,A,11,68
Tomáš Kohoutek,ANO,A,11,68
Martin Kolovratník,ANO,A,11,68
Barbora Kořanová,ANO,A,11,68
Josef Kott,ANO,A,11,68
Robert Králíček,ANO,A,11,68
Roman Kubíček,ANO,A,11,68
Jan Kubík,ANO,A,11,68
Jaroslav Kytýr,ANO,A,11,68
Taťána Malá,ANO,A,11,68
Přemysl Mališ,ANO,A,11,68
Jiří Mašek,ANO,A,11,68
Eva Matyášová,ANO,A,11,68
Radka Maxová,ANO,M,11,68
Marcela Melková,ANO,A,11,68
Jana Mračková Vildumetzová,ANO,A,11,68
Patrik Nacher,ANO,A,11,68
Marek Novák,ANO,A,11,68
Monika Oborná,ANO,A,11,68
Ladislav Okleštěk,ANO,A,11,68
Zuzana Ožanová,ANO,A,11,68
Jana Pastuchová,ANO,A,11,68
Robert Pelikán,ANO,0,11,68
František Petrtýl,ANO,0,11,68
Pavel Plzák,ANO,A,11,68
Milan Pour,ANO,A,11,68
David Pražák,ANO,A,11,68
Věra Procházková,ANO,A,11,68
Pavel Pustějovský,ANO,A,11,68
Karel Rais,ANO,A,11,68
Michal Ratiborský,ANO,A,11,68
Jan Richter,ANO,A,11,68
Miloslava Rutová,ANO,A,11,68
Pavel Růžička,ANO,A,11,68
Jan Řehounek,ANO,M,11,68
Petr Sadovský,ANO,A,11,68
Jan Schiller,ANO,A,11,68
Pavel Staněk,ANO,A,11,68
Martin Stropnický,ANO,A,11,68
Jiří Strýček,ANO,A,11,68
Karla Šlechtová,ANO,A,11,68
Julius Špičák,ANO,A,11,68
David Štolpa,ANO,A,11,68
Dan Ťok,ANO,A,11,68
Karel Tureček,ANO,A,11,68
Helena Válková,ANO,A,11,68
Adam Vojtěch,ANO,A,11,68
Jan Volný,ANO,A,11,68
Radek Vondráček,ANO,A,11,68
Ivo Vondrák,ANO,A,11,68
Petr Vrána,ANO,A,11,68
Rostislav Vyzula,ANO,A,11,68
Radek Zlesák,ANO,A,11,68
Ivan Adamec,ODS,M,11,68
