Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,6,8
Andrej Babiš,ANO,A,6,8
Andrea Babišová,ANO,A,6,8
Margita Balaštíková,ANO,A,6,8
Josef Bělica,ANO,A,6,8
Stanislav Berkovec,ANO,A,6,8
Jiří Bláha,ANO,A,6,8
Richard Brabec,ANO,A,6,8
Milan Brázdil,ANO,A,6,8
Andrea Brzobohatá,ANO,A,6,8
Jaroslav Bžoch,ANO,A,6,8
Klára Dostálová,ANO,A,6,8
Lenka Dražilová,ANO,A,6,8
Jaroslav Faltýnek,ANO,A,6,8
Kamal Farhan,ANO,A,6,8
Milan Feranec,ANO,A,6,8
Eva Fialová,ANO,A,6,8
Stanislav Fridrich,ANO,A,6,8
Josef Hájek,ANO,A,6,8
Milan Hnilička,ANO,A,6,8
Ivan Jáč,ANO,A,6,8
Miloslav Janulík,ANO,A,6,8
Aleš Juchelka,ANO,A,6,8
Pavel Juříček,ANO,A,6,8
Adam Kalous,ANO,A,6,8
David Kasal,ANO,A,6,8
Tomáš Kohoutek,ANO,A,6,8
Martin Kolovratník,ANO,A,6,8
Barbora Kořanová,ANO,A,6,8
Josef Kott,ANO,A,6,8
Robert Králíček,ANO,A,6,8
Roman Kubíček,ANO,A,6,8
Jan Kubík,ANO,A,6,8
Jaroslav Kytýr,ANO,A,6,8
Taťána Malá,ANO,A,6,8
Přemysl Mališ,ANO,M,6,8
Jiří Mašek,ANO,A,6,8
Eva Matyášová,ANO,A,6,8
Radka Maxová,ANO,A,6,8
Marcela Melková,ANO,A,6,8
Jana Mračková Vildumetzová,ANO,A,6,8
Patrik Nacher,ANO,A,6,8
Marek Novák,ANO,A,6,8
Monika Oborná,ANO,A,6,8
Ladislav Okleštěk,ANO,A,6,8
Zuzana Ožanová,ANO,A,6,8
Jana Pastuchová,ANO,A,6,8
Robert Pelikán,ANO,A,6,8
František Petrtýl,ANO,A,6,8
Pavel Plzák,ANO,A,6,8
Milan Pour,ANO,A,6,8
David Pražák,ANO,M,6,8
Věra Procházková,ANO,A,6,8
Pavel Pustějovský,ANO,A,6,8
Karel Rais,ANO,A,6,8
Michal Ratiborský,ANO,A,6,8
Jan Richter,ANO,A,6,8
Miloslava Rutová,ANO,A,6,8
Pavel Růžička,ANO,A,6,8
Jan Řehounek,ANO,A,6,8
Petr Sadovský,ANO,A,6,8
Jan Schiller,ANO,A,6,8
Pavel Staněk,ANO,A,6,8
Martin Stropnický,ANO,M,6,8
Jiří Strýček,ANO,A,6,8
Karla Šlechtová,ANO,A,6,8
Julius Špičák,ANO,A,6,8
David Štolpa,ANO,A,6,8
Dan Ťok,ANO,A,6,8
Karel Tureček,ANO,A,6,8
Helena Válková,ANO,A,6,8
Adam Vojtěch,ANO,A,6,8
Jan Volný,ANO,A,6,8
Radek Vondráček,ANO,A,6,8
Ivo Vondrák,ANO,A,6,8
Petr Vrána,ANO,A,6,8
Rostislav Vyzula,ANO,A,6,8
Radek Zlesák,ANO,A,6,8
Ivan Adamec,ODS,M,6,8
Jan Bauer,ODS,A,6,8
Martin Baxa,ODS,A,6,8
Petr Beitl,ODS,Z,6,8
Marek Benda,ODS,A,6,8
Stanislav Blaha,ODS,A,6,8
Pavel Blažek,ODS,0,6,8
Jana Černochová,ODS,A,6,8
Petr Fiala,ODS,A,6,8
Jakub Janda,ODS,A,6,8
Václav Klaus,ODS,A,6,8
Karel Krejza,ODS,A,6,8
Martin Kupka,ODS,A,6,8
Zuzana Majerová Zahradníková,ODS,M,6,8
Jaroslav Martinů,ODS,A,6,8
Ilona Mauritzová,ODS,A,6,8
Vojtěch Munzar,ODS,A,6,8
Miroslava Němcová,ODS,A,6,8
Jan Skopeček,ODS,A,6,8
Zbyněk Stanjura,ODS,A,6,8
Bohuslav Svoboda,ODS,A,6,8
Jiří Ventruba,ODS,A,6,8
Veronika Vrecionová,ODS,A,6,8
Jan Zahradník,ODS,A,6,8
Pavel Žáček,ODS,A,6,8
Dana Balcarová,Piráti,M,6,8
Lukáš Bartoň,Piráti,A,6,8
Ivan Bartoš,Piráti,A,6,8
Lukáš Černohorský,Piráti,A,6,8
František Elfmark,Piráti,A,6,8
Mikuláš Ferjenčík,Piráti,A,6,8
