Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,24,156
Andrej Babiš,ANO,0,24,156
Andrea Babišová,ANO,M,24,156
Margita Balaštíková,ANO,A,24,156
Josef Bělica,ANO,A,24,156
Stanislav Berkovec,ANO,A,24,156
Jiří Bláha,ANO,A,24,156
Richard Brabec,ANO,A,24,156
Milan Brázdil,ANO,A,24,156
Andrea Brzobohatá,ANO,A,24,156
Jaroslav Bžoch,ANO,A,24,156
Monika Červíčková,ANO,A,24,156
Klára Dostálová,ANO,A,24,156
Lenka Dražilová,ANO,Z,24,156
Jaroslav Faltýnek,ANO,A,24,156
Kamal Farhan,ANO,A,24,156
Milan Feranec,ANO,A,24,156
Eva Fialová,ANO,A,24,156
Stanislav Fridrich,ANO,A,24,156
Josef Hájek,ANO,A,24,156
Milan Hnilička,ANO,A,24,156
Ivan Jáč,ANO,A,24,156
Miloslav Janulík,ANO,A,24,156
Aleš Juchelka,ANO,Z,24,156
Pavel Juříček,ANO,A,24,156
Adam Kalous,ANO,A,24,156
David Kasal,ANO,M,24,156
Tomáš Kohoutek,ANO,A,24,156
Martin Kolovratník,ANO,A,24,156
Barbora Kořanová,ANO,A,24,156
Josef Kott,ANO,A,24,156
Robert Králíček,ANO,A,24,156
Roman Kubíček,ANO,A,24,156
Jan Kubík,ANO,A,24,156
Jaroslav Kytýr,ANO,A,24,156
Taťána Malá,ANO,A,24,156
Přemysl Mališ,ANO,A,24,156
Jiří Mašek,ANO,A,24,156
Eva Matyášová,ANO,A,24,156
Radka Maxová,ANO,A,24,156
Marcela Melková,ANO,A,24,156
Jana Mračková Vildumetzová,ANO,A,24,156
Patrik Nacher,ANO,A,24,156
Marek Novák,ANO,A,24,156
Monika Oborná,ANO,A,24,156
Ladislav Okleštěk,ANO,A,24,156
Zuzana Ožanová,ANO,Z,24,156
Jana Pastuchová,ANO,A,24,156
František Petrtýl,ANO,A,24,156
Pavel Plzák,ANO,A,24,156
Milan Pour,ANO,A,24,156
David Pražák,ANO,A,24,156
Věra Procházková,ANO,M,24,156
Pavel Pustějovský,ANO,A,24,156
Karel Rais,ANO,A,24,156
Michal Ratiborský,ANO,A,24,156
Jan Richter,ANO,A,24,156
Miloslava Rutová,ANO,A,24,156
Pavel Růžička,ANO,A,24,156
Jan Řehounek,ANO,A,24,156
Petr Sadovský,ANO,A,24,156
Jan Schiller,ANO,A,24,156
Pavel Staněk,ANO,A,24,156
Jiří Strýček,ANO,A,24,156
Karla Šlechtová,ANO,A,24,156
Julius Špičák,ANO,M,24,156
David Štolpa,ANO,A,24,156
Dan Ťok,ANO,M,24,156
Karel Tureček,ANO,A,24,156
Helena Válková,ANO,A,24,156
Petr Venhoda,ANO,Z,24,156
Adam Vojtěch,ANO,A,24,156
Jan Volný,ANO,A,24,156
Radek Vondráček,ANO,M,24,156
Ivo Vondrák,ANO,M,24,156
Petr Vrána,ANO,A,24,156
Rostislav Vyzula,ANO,A,24,156
Radek Zlesák,ANO,A,24,156
Ivan Adamec,ODS,A,24,156
Jan Bauer,ODS,0,24,156
Martin Baxa,ODS,A,24,156
Petr Beitl,ODS,A,24,156
Marek Benda,ODS,M,24,156
Stanislav Blaha,ODS,A,24,156
Pavel Blažek,ODS,M,24,156
Jana Černochová,ODS,A,24,156
Petr Fiala,ODS,A,24,156
Jakub Janda,ODS,A,24,156
Václav Klaus,ODS,A,24,156
Karel Krejza,ODS,A,24,156
Martin Kupka,ODS,A,24,156
Zuzana Majerová Zahradníková,ODS,A,24,156
Jaroslav Martinů,ODS,A,24,156
Ilona Mauritzová,ODS,A,24,156
Vojtěch Munzar,ODS,A,24,156
Miroslava Němcová,ODS,A,24,156
Jan Skopeček,ODS,0,24,156
Zbyněk Stanjura,ODS,M,24,156
Bohuslav Svoboda,ODS,A,24,156
Jiří Ventruba,ODS,A,24,156
Veronika Vrecionová,ODS,Z,24,156
Jan Zahradník,ODS,A,24,156
Pavel Žáček,ODS,A,24,156
Dana Balcarová,Piráti,A,24,156
Lukáš Bartoň,Piráti,A,24,156
Ivan Bartoš,Piráti,A,24,156
Lukáš Černohorský,Piráti,Z,24,156
František Elfmark,Piráti,A,24,156
Mikuláš Ferjenčík,Piráti,A,24,156
Radek Holomčík,Piráti,A,24,156
