Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,28,461
Andrej Babiš,ANO,M,28,461
Andrea Babišová,ANO,N,28,461
Margita Balaštíková,ANO,N,28,461
Josef Bělica,ANO,N,28,461
Stanislav Berkovec,ANO,N,28,461
Jiří Bláha,ANO,M,28,461
Richard Brabec,ANO,N,28,461
Milan Brázdil,ANO,N,28,461
Andrea Brzobohatá,ANO,N,28,461
Jaroslav Bžoch,ANO,N,28,461
Monika Červíčková,ANO,N,28,461
Klára Dostálová,ANO,N,28,461
Lenka Dražilová,ANO,N,28,461
Jaroslav Faltýnek,ANO,N,28,461
Kamal Farhan,ANO,N,28,461
Milan Feranec,ANO,N,28,461
Eva Fialová,ANO,N,28,461
Stanislav Fridrich,ANO,N,28,461
Josef Hájek,ANO,N,28,461
Milan Hnilička,ANO,N,28,461
Ivan Jáč,ANO,N,28,461
Miloslav Janulík,ANO,N,28,461
Aleš Juchelka,ANO,N,28,461
Pavel Juříček,ANO,N,28,461
Iva Kalátová,ANO,N,28,461
Adam Kalous,ANO,N,28,461
David Kasal,ANO,N,28,461
Tomáš Kohoutek,ANO,N,28,461
Martin Kolovratník,ANO,Z,28,461
Barbora Kořanová,ANO,N,28,461
Josef Kott,ANO,N,28,461
Robert Králíček,ANO,N,28,461
Roman Kubíček,ANO,N,28,461
Jan Kubík,ANO,N,28,461
Jaroslav Kytýr,ANO,N,28,461
Taťána Malá,ANO,N,28,461
Přemysl Mališ,ANO,N,28,461
Jiří Mašek,ANO,N,28,461
Eva Matyášová,ANO,N,28,461
Radka Maxová,ANO,N,28,461
Marcela Melková,ANO,N,28,461
Jana Mračková Vildumetzová,ANO,N,28,461
Patrik Nacher,ANO,0,28,461
Marek Novák,ANO,N,28,461
Monika Oborná,ANO,N,28,461
Ladislav Okleštěk,ANO,N,28,461
Zuzana Ožanová,ANO,N,28,461
Jana Pastuchová,ANO,N,28,461
František Petrtýl,ANO,N,28,461
Pavel Plzák,ANO,N,28,461
Milan Pour,ANO,N,28,461
David Pražák,ANO,N,28,461
Věra Procházková,ANO,N,28,461
Pavel Pustějovský,ANO,N,28,461
Karel Rais,ANO,M,28,461
Michal Ratiborský,ANO,N,28,461
Jan Richter,ANO,N,28,461
Miloslava Rutová,ANO,N,28,461
Pavel Růžička,ANO,N,28,461
Jan Řehounek,ANO,N,28,461
Petr Sadovský,ANO,N,28,461
Jan Schiller,ANO,N,28,461
Pavel Staněk,ANO,Z,28,461
Jiří Strýček,ANO,N,28,461
Karla Šlechtová,ANO,N,28,461
Julius Špičák,ANO,N,28,461
David Štolpa,ANO,N,28,461
Karel Tureček,ANO,0,28,461
Helena Válková,ANO,N,28,461
Petr Venhoda,ANO,N,28,461
Adam Vojtěch,ANO,N,28,461
Jan Volný,ANO,N,28,461
Radek Vondráček,ANO,N,28,461
Ivo Vondrák,ANO,N,28,461
Petr Vrána,ANO,N,28,461
Rostislav Vyzula,ANO,N,28,461
Radek Zlesák,ANO,N,28,461
Ivan Adamec,ODS,A,28,461
Jan Bauer,ODS,A,28,461
Martin Baxa,ODS,A,28,461
Petr Beitl,ODS,0,28,461
Marek Benda,ODS,Z,28,461
Stanislav Blaha,ODS,A,28,461
Pavel Blažek,ODS,A,28,461
Jana Černochová,ODS,0,28,461
Petr Fiala,ODS,0,28,461
Jakub Janda,ODS,A,28,461
Karel Krejza,ODS,A,28,461
Martin Kupka,ODS,A,28,461
Jaroslav Martinů,ODS,A,28,461
Ilona Mauritzová,ODS,Z,28,461
Vojtěch Munzar,ODS,A,28,461
Miroslava Němcová,ODS,A,28,461
Jan Skopeček,ODS,0,28,461
Zbyněk Stanjura,ODS,A,28,461
Bohuslav Svoboda,ODS,A,28,461
