Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,28,570
Andrej Babiš,ANO,M,28,570
Andrea Babišová,ANO,N,28,570
Margita Balaštíková,ANO,N,28,570
Josef Bělica,ANO,N,28,570
Stanislav Berkovec,ANO,N,28,570
Jiří Bláha,ANO,M,28,570
Richard Brabec,ANO,0,28,570
Milan Brázdil,ANO,N,28,570
Andrea Brzobohatá,ANO,N,28,570
Jaroslav Bžoch,ANO,N,28,570
Monika Červíčková,ANO,N,28,570
Klára Dostálová,ANO,Z,28,570
Lenka Dražilová,ANO,N,28,570
Jaroslav Faltýnek,ANO,N,28,570
Kamal Farhan,ANO,N,28,570
Milan Feranec,ANO,N,28,570
Eva Fialová,ANO,N,28,570
Stanislav Fridrich,ANO,N,28,570
Josef Hájek,ANO,Z,28,570
Milan Hnilička,ANO,N,28,570
Ivan Jáč,ANO,N,28,570
Miloslav Janulík,ANO,N,28,570
Aleš Juchelka,ANO,N,28,570
Pavel Juříček,ANO,N,28,570
Iva Kalátová,ANO,N,28,570
Adam Kalous,ANO,Z,28,570
David Kasal,ANO,N,28,570
Tomáš Kohoutek,ANO,N,28,570
Martin Kolovratník,ANO,N,28,570
Barbora Kořanová,ANO,N,28,570
Josef Kott,ANO,N,28,570
Robert Králíček,ANO,Z,28,570
Roman Kubíček,ANO,N,28,570
Jan Kubík,ANO,N,28,570
Jaroslav Kytýr,ANO,N,28,570
Taťána Malá,ANO,N,28,570
Přemysl Mališ,ANO,N,28,570
Jiří Mašek,ANO,N,28,570
Eva Matyášová,ANO,N,28,570
Radka Maxová,ANO,Z,28,570
Marcela Melková,ANO,N,28,570
Jana Mračková Vildumetzová,ANO,N,28,570
Patrik Nacher,ANO,Z,28,570
Marek Novák,ANO,N,28,570
Monika Oborná,ANO,N,28,570
Ladislav Okleštěk,ANO,N,28,570
Zuzana Ožanová,ANO,N,28,570
Jana Pastuchová,ANO,N,28,570
František Petrtýl,ANO,N,28,570
Pavel Plzák,ANO,N,28,570
Milan Pour,ANO,N,28,570
David Pražák,ANO,N,28,570
Věra Procházková,ANO,N,28,570
Pavel Pustějovský,ANO,Z,28,570
Karel Rais,ANO,M,28,570
Michal Ratiborský,ANO,N,28,570
Jan Richter,ANO,N,28,570
Miloslava Rutová,ANO,N,28,570
Pavel Růžička,ANO,N,28,570
Jan Řehounek,ANO,N,28,570
Petr Sadovský,ANO,N,28,570
Jan Schiller,ANO,N,28,570
Pavel Staněk,ANO,N,28,570
Jiří Strýček,ANO,N,28,570
Karla Šlechtová,ANO,N,28,570
Julius Špičák,ANO,N,28,570
David Štolpa,ANO,N,28,570
Karel Tureček,ANO,N,28,570
Helena Válková,ANO,N,28,570
Petr Venhoda,ANO,N,28,570
Adam Vojtěch,ANO,Z,28,570
Jan Volný,ANO,N,28,570
Radek Vondráček,ANO,N,28,570
Ivo Vondrák,ANO,N,28,570
Petr Vrána,ANO,N,28,570
Rostislav Vyzula,ANO,N,28,570
Radek Zlesák,ANO,N,28,570
Ivan Adamec,ODS,A,28,570
Jan Bauer,ODS,A,28,570
Martin Baxa,ODS,Z,28,570
Petr Beitl,ODS,A,28,570
