Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,7,93
Andrej Babiš,ANO,M,7,93
Andrea Babišová,ANO,A,7,93
Margita Balaštíková,ANO,A,7,93
Josef Bělica,ANO,A,7,93
Stanislav Berkovec,ANO,A,7,93
Jiří Bláha,ANO,M,7,93
Richard Brabec,ANO,A,7,93
Milan Brázdil,ANO,0,7,93
Andrea Brzobohatá,ANO,M,7,93
Jaroslav Bžoch,ANO,A,7,93
Klára Dostálová,ANO,M,7,93
Lenka Dražilová,ANO,A,7,93
Jaroslav Faltýnek,ANO,Z,7,93
Kamal Farhan,ANO,A,7,93
Milan Feranec,ANO,A,7,93
Eva Fialová,ANO,A,7,93
Stanislav Fridrich,ANO,Z,7,93
Josef Hájek,ANO,A,7,93
Milan Hnilička,ANO,A,7,93
Ivan Jáč,ANO,A,7,93
Miloslav Janulík,ANO,A,7,93
Aleš Juchelka,ANO,A,7,93
Pavel Juříček,ANO,A,7,93
Adam Kalous,ANO,A,7,93
David Kasal,ANO,A,7,93
Tomáš Kohoutek,ANO,M,7,93
Martin Kolovratník,ANO,0,7,93
Barbora Kořanová,ANO,A,7,93
Josef Kott,ANO,A,7,93
Robert Králíček,ANO,A,7,93
Roman Kubíček,ANO,A,7,93
Jan Kubík,ANO,A,7,93
Jaroslav Kytýr,ANO,A,7,93
Taťána Malá,ANO,A,7,93
Přemysl Mališ,ANO,A,7,93
Jiří Mašek,ANO,A,7,93
Eva Matyášová,ANO,A,7,93
Radka Maxová,ANO,A,7,93
Marcela Melková,ANO,A,7,93
Jana Mračková Vildumetzová,ANO,A,7,93
Patrik Nacher,ANO,A,7,93
Marek Novák,ANO,A,7,93
Monika Oborná,ANO,A,7,93
Ladislav Okleštěk,ANO,A,7,93
Zuzana Ožanová,ANO,A,7,93
Jana Pastuchová,ANO,A,7,93
Robert Pelikán,ANO,0,7,93
František Petrtýl,ANO,A,7,93
Pavel Plzák,ANO,M,7,93
Milan Pour,ANO,A,7,93
David Pražák,ANO,Z,7,93
Věra Procházková,ANO,A,7,93
Pavel Pustějovský,ANO,A,7,93
Karel Rais,ANO,A,7,93
Michal Ratiborský,ANO,A,7,93
Jan Richter,ANO,A,7,93
Miloslava Rutová,ANO,A,7,93
Pavel Růžička,ANO,A,7,93
Jan Řehounek,ANO,A,7,93
Petr Sadovský,ANO,A,7,93
Jan Schiller,ANO,A,7,93
Pavel Staněk,ANO,A,7,93
Martin Stropnický,ANO,A,7,93
Jiří Strýček,ANO,A,7,93
Karla Šlechtová,ANO,0,7,93
Julius Špičák,ANO,Z,7,93
David Štolpa,ANO,A,7,93
Dan Ťok,ANO,A,7,93
Karel Tureček,ANO,M,7,93
Helena Válková,ANO,A,7,93
Adam Vojtěch,ANO,Z,7,93
Jan Volný,ANO,A,7,93
Radek Vondráček,ANO,Z,7,93
Ivo Vondrák,ANO,A,7,93
Petr Vrána,ANO,A,7,93
Rostislav Vyzula,ANO,A,7,93
Radek Zlesák,ANO,A,7,93
Ivan Adamec,ODS,A,7,93
Jan Bauer,ODS,Z,7,93
Martin Baxa,ODS,A,7,93
Petr Beitl,ODS,A,7,93
Marek Benda,ODS,Z,7,93
Stanislav Blaha,ODS,M,7,93
Pavel Blažek,ODS,A,7,93
Jana Černochová,ODS,A,7,93
Petr Fiala,ODS,0,7,93
Jakub Janda,ODS,A,7,93
Václav Klaus,ODS,A,7,93
Karel Krejza,ODS,A,7,93
Martin Kupka,ODS,A,7,93
Zuzana Majerová Zahradníková,ODS,Z,7,93
Jaroslav Martinů,ODS,A,7,93
Ilona Mauritzová,ODS,A,7,93
Vojtěch Munzar,ODS,A,7,93
Miroslava Němcová,ODS,A,7,93
Jan Skopeček,ODS,A,7,93
Zbyněk Stanjura,ODS,A,7,93
Bohuslav Svoboda,ODS,A,7,93
Jiří Ventruba,ODS,A,7,93
Veronika Vrecionová,ODS,A,7,93
Jan Zahradník,ODS,A,7,93
Pavel Žáček,ODS,A,7,93
Dana Balcarová,Piráti,A,7,93
Lukáš Bartoň,Piráti,A,7,93
Ivan Bartoš,Piráti,Z,7,93
Lukáš Černohorský,Piráti,A,7,93
František Elfmark,Piráti,A,7,93
Mikuláš Ferjenčík,Piráti,A,7,93
Radek Holomčík,Piráti,A,7,93
Martin Jiránek,Piráti,A,7,93
Lukáš Kolářík,Piráti,A,7,93
František Kopřiva,Piráti,A,7,93
Lenka Kozlová,Piráti,A,7,93
Jan Lipavský,Piráti,A,7,93
Tomáš Martínek,Piráti,A,7,93
Jakub Michálek,Piráti,Z,7,93
Mikuláš Peksa,Piráti,A,7,93
Vojtěch Pikal,Piráti,M,7,93
Ondřej Polanský,Piráti,A,7,93
Jan Pošvář,Piráti,A,7,93
Ondřej Profant,Piráti,A,7,93
Olga Richterová,Piráti,A,7,93
Petr Třešňák,Piráti,A,7,93
Tomáš Vymazal,Piráti,A,7,93
Marian Bojko,SPD,A,7,93
Jaroslav Dvořák,SPD,M,7,93
Radim Fiala,SPD,Z,7,93
Jaroslav Holík,SPD,A,7,93
Jan Hrnčíř,SPD,Z,7,93
Tereza Hyťhová,SPD,A,7,93
Monika Jarošová,SPD,Z,7,93
Pavel Jelínek,SPD,A,7,93
Jiří Kobza,SPD,M,7,93
Jiří Kohoutek,SPD,A,7,93
Radek Koten,SPD,A,7,93
Jana Levová,SPD,A,7,93
Karla Maříková,SPD,A,7,93
Ivana Nevludová,SPD,A,7,93
Tomio Okamura,SPD,A,7,93
Zdeněk Podal,SPD,Z,7,93
Miloslav Rozner,SPD,A,7,93
Radek Rozvoral,SPD,A,7,93
Lucie Šafránková,SPD,A,7,93
Lubomír Španěl,SPD,A,7,93
Radovan Vích,SPD,A,7,93
Lubomír Volný,SPD,A,7,93
Jiří Běhounek,ČSSD,M,7,93
Jan Birke,ČSSD,M,7,93
Petr Dolínek,ČSSD,0,7,93
Jaroslav Foldyna,ČSSD,Z,7,93
Alena Gajdůšková,ČSSD,A,7,93
Jan Hamáček,ČSSD,0,7,93
Tomáš Hanzel,ČSSD,M,7,93
Milan Chovanec,ČSSD,A,7,93
Jan Chvojka,ČSSD,A,7,93
Roman Onderka,ČSSD,A,7,93
Bohuslav Sobotka,ČSSD,Z,7,93
Antonín Staněk,ČSSD,M,7,93
Kateřina Valachová,ČSSD,Z,7,93
Ondřej Veselý,ČSSD,A,7,93
Lubomír Zaorálek,ČSSD,M,7,93
Hana Aulická Jírovcová,KSČM,Z,7,93
Alexander Černý,KSČM,A,7,93
Jiří Dolejš,KSČM,A,7,93
Vojtěch Filip,KSČM,A,7,93
Miroslav Grebeníček,KSČM,A,7,93
Stanislav Grospič,KSČM,M,7,93
Vladimír Koníček,KSČM,A,7,93
