Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,18,21
Andrej Babiš,ANO,A,18,21
Andrea Babišová,ANO,A,18,21
Margita Balaštíková,ANO,A,18,21
Josef Bělica,ANO,A,18,21
Stanislav Berkovec,ANO,A,18,21
Jiří Bláha,ANO,0,18,21
Richard Brabec,ANO,A,18,21
Milan Brázdil,ANO,A,18,21
Andrea Brzobohatá,ANO,A,18,21
Jaroslav Bžoch,ANO,A,18,21
Monika Červíčková,ANO,A,18,21
Klára Dostálová,ANO,Z,18,21
Lenka Dražilová,ANO,M,18,21
Jaroslav Faltýnek,ANO,A,18,21
Kamal Farhan,ANO,A,18,21
Milan Feranec,ANO,A,18,21
Eva Fialová,ANO,A,18,21
Stanislav Fridrich,ANO,A,18,21
Josef Hájek,ANO,A,18,21
Milan Hnilička,ANO,0,18,21
Ivan Jáč,ANO,A,18,21
Miloslav Janulík,ANO,A,18,21
Aleš Juchelka,ANO,A,18,21
Pavel Juříček,ANO,A,18,21
Adam Kalous,ANO,A,18,21
David Kasal,ANO,A,18,21
Tomáš Kohoutek,ANO,A,18,21
Martin Kolovratník,ANO,M,18,21
Barbora Kořanová,ANO,A,18,21
Josef Kott,ANO,A,18,21
Robert Králíček,ANO,A,18,21
Roman Kubíček,ANO,A,18,21
Jan Kubík,ANO,A,18,21
Jaroslav Kytýr,ANO,A,18,21
Taťána Malá,ANO,0,18,21
Přemysl Mališ,ANO,A,18,21
Jiří Mašek,ANO,A,18,21
Eva Matyášová,ANO,A,18,21
Radka Maxová,ANO,M,18,21
Marcela Melková,ANO,A,18,21
Jana Mračková Vildumetzová,ANO,A,18,21
Patrik Nacher,ANO,Z,18,21
Marek Novák,ANO,A,18,21
Monika Oborná,ANO,A,18,21
Ladislav Okleštěk,ANO,A,18,21
Zuzana Ožanová,ANO,A,18,21
Jana Pastuchová,ANO,M,18,21
František Petrtýl,ANO,A,18,21
Pavel Plzák,ANO,A,18,21
Milan Pour,ANO,A,18,21
David Pražák,ANO,A,18,21
Věra Procházková,ANO,A,18,21
Pavel Pustějovský,ANO,M,18,21
Karel Rais,ANO,A,18,21
Michal Ratiborský,ANO,A,18,21
Jan Richter,ANO,A,18,21
Miloslava Rutová,ANO,A,18,21
Pavel Růžička,ANO,A,18,21
Jan Řehounek,ANO,A,18,21
Petr Sadovský,ANO,A,18,21
Jan Schiller,ANO,A,18,21
Pavel Staněk,ANO,A,18,21
Martin Stropnický,ANO,0,18,21
Jiří Strýček,ANO,A,18,21
Karla Šlechtová,ANO,A,18,21
Julius Špičák,ANO,Z,18,21
David Štolpa,ANO,A,18,21
Dan Ťok,ANO,M,18,21
Karel Tureček,ANO,A,18,21
Helena Válková,ANO,A,18,21
Adam Vojtěch,ANO,M,18,21
Jan Volný,ANO,A,18,21
Radek Vondráček,ANO,A,18,21
Ivo Vondrák,ANO,A,18,21
Petr Vrána,ANO,A,18,21
Rostislav Vyzula,ANO,A,18,21
Radek Zlesák,ANO,A,18,21
Ivan Adamec,ODS,M,18,21
Jan Bauer,ODS,M,18,21
Martin Baxa,ODS,A,18,21
Petr Beitl,ODS,A,18,21
Marek Benda,ODS,A,18,21
Stanislav Blaha,ODS,M,18,21
Pavel Blažek,ODS,0,18,21
Jana Černochová,ODS,0,18,21
Petr Fiala,ODS,0,18,21
Jakub Janda,ODS,Z,18,21
Václav Klaus,ODS,A,18,21
Karel Krejza,ODS,A,18,21
Martin Kupka,ODS,0,18,21
Zuzana Majerová Zahradníková,ODS,A,18,21
Jaroslav Martinů,ODS,A,18,21
Ilona Mauritzová,ODS,A,18,21
Vojtěch Munzar,ODS,A,18,21
Miroslava Němcová,ODS,M,18,21
Jan Skopeček,ODS,0,18,21
Zbyněk Stanjura,ODS,A,18,21
Bohuslav Svoboda,ODS,A,18,21
Jiří Ventruba,ODS,A,18,21
Veronika Vrecionová,ODS,0,18,21
Jan Zahradník,ODS,A,18,21
Pavel Žáček,ODS,A,18,21
Dana Balcarová,Piráti,A,18,21
Lukáš Bartoň,Piráti,A,18,21
Ivan Bartoš,Piráti,A,18,21
Lukáš Černohorský,Piráti,A,18,21
František Elfmark,Piráti,A,18,21
Mikuláš Ferjenčík,Piráti,A,18,21
Radek Holomčík,Piráti,A,18,21
Martin Jiránek,Piráti,A,18,21
Lukáš Kolářík,Piráti,A,18,21
František Kopřiva,Piráti,A,18,21
Lenka Kozlová,Piráti,A,18,21
Jan Lipavský,Piráti,M,18,21
Tomáš Martínek,Piráti,A,18,21
Jakub Michálek,Piráti,A,18,21
Mikuláš Peksa,Piráti,A,18,21
Vojtěch Pikal,Piráti,A,18,21
Ondřej Polanský,Piráti,A,18,21
Jan Pošvář,Piráti,A,18,21
Ondřej Profant,Piráti,A,18,21
Olga Richterová,Piráti,A,18,21
Petr Třešňák,Piráti,M,18,21
Tomáš Vymazal,Piráti,A,18,21
Marian Bojko,SPD,A,18,21
Jaroslav Dvořák,SPD,A,18,21
Radim Fiala,SPD,M,18,21
Jaroslav Holík,SPD,A,18,21
Jan Hrnčíř,SPD,A,18,21
Tereza Hyťhová,SPD,A,18,21
Monika Jarošová,SPD,A,18,21
Pavel Jelínek,SPD,A,18,21
Jiří Kobza,SPD,A,18,21
Jiří Kohoutek,SPD,A,18,21
Radek Koten,SPD,A,18,21
Jana Levová,SPD,A,18,21
Karla Maříková,SPD,A,18,21
Ivana Nevludová,SPD,A,18,21
Tomio Okamura,SPD,A,18,21
Zdeněk Podal,SPD,M,18,21
Miloslav Rozner,SPD,A,18,21
Radek Rozvoral,SPD,A,18,21
Lucie Šafránková,SPD,A,18,21
Lubomír Španěl,SPD,A,18,21
Radovan Vích,SPD,0,18,21
Lubomír Volný,SPD,A,18,21
Jiří Běhounek,ČSSD,M,18,21
Jan Birke,ČSSD,A,18,21
Petr Dolínek,ČSSD,A,18,21
Jaroslav Foldyna,ČSSD,Z,18,21
Alena Gajdůšková,ČSSD,M,18,21
Jan Hamáček,ČSSD,0,18,21
Tomáš Hanzel,ČSSD,A,18,21
Milan Chovanec,ČSSD,0,18,21
Jan Chvojka,ČSSD,A,18,21
Roman Onderka,ČSSD,A,18,21
Roman Sklenák,ČSSD,A,18,21
Antonín Staněk,ČSSD,M,18,21
Kateřina Valachová,ČSSD,A,18,21
Ondřej Veselý,ČSSD,M,18,21
Lubomír Zaorálek,ČSSD,0,18,21
Hana Aulická Jírovcová,KSČM,A,18,21
Alexander Černý,KSČM,0,18,21
Jiří Dolejš,KSČM,A,18,21
Vojtěch Filip,KSČM,A,18,21
Miroslav Grebeníček,KSČM,Z,18,21
Stanislav Grospič,KSČM,0,18,21
Vladimír Koníček,KSČM,A,18,21
Pavel Kováčik,KSČM,A,18,21
Leo Luzar,KSČM,M,18,21
Květa Matušovská,KSČM,A,18,21
Zdeněk Ondráček,KSČM,A,18,21
Daniel Pawlas,KSČM,A,18,21
Ivo Pojezný,KSČM,A,18,21
Jiří Valenta,KSČM,Z,18,21
Miloslava Vostrá,KSČM,0,18,21
Jan Bartošek,KDU-ČSL,A,18,21
Pavel Bělobrádek,KDU-ČSL,A,18,21
Ondřej Benešík,KDU-ČSL,A,18,21
Jan Čižinský,KDU-ČSL,0,18,21
Pavla Golasowská,KDU-ČSL,M,18,21
Stanislav Juránek,KDU-ČSL,M,18,21
Marian Jurečka,KDU-ČSL,A,18,21
Vít Kaňkovský,KDU-ČSL,A,18,21
Jiří Mihola,KDU-ČSL,A,18,21
Marek Výborný,KDU-ČSL,A,18,21
Dominik Feri,TOP09,A,18,21
Miroslav Kalousek,TOP09,A,18,21
Helena Langšádlová,TOP09,A,18,21
Markéta Pekarová Adamová,TOP09,M,18,21
Karel Schwarzenberg,TOP09,A,18,21
František Vácha,TOP09,A,18,21
Vlastimil Válek,TOP09,A,18,21
Jan Farský,STAN,A,18,21
Petr Gazdík,STAN,A,18,21
