Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,15,38
Andrej Babiš,ANO,M,15,38
Andrea Babišová,ANO,M,15,38
Margita Balaštíková,ANO,A,15,38
Josef Bělica,ANO,A,15,38
Stanislav Berkovec,ANO,A,15,38
Jiří Bláha,ANO,A,15,38
Richard Brabec,ANO,Z,15,38
Milan Brázdil,ANO,A,15,38
Andrea Brzobohatá,ANO,A,15,38
Jaroslav Bžoch,ANO,A,15,38
Monika Červíčková,ANO,0,15,38
Klára Dostálová,ANO,0,15,38
Lenka Dražilová,ANO,A,15,38
Jaroslav Faltýnek,ANO,A,15,38
Kamal Farhan,ANO,A,15,38
Milan Feranec,ANO,A,15,38
Eva Fialová,ANO,A,15,38
Stanislav Fridrich,ANO,A,15,38
Josef Hájek,ANO,M,15,38
Milan Hnilička,ANO,A,15,38
Ivan Jáč,ANO,A,15,38
Miloslav Janulík,ANO,A,15,38
Aleš Juchelka,ANO,A,15,38
Pavel Juříček,ANO,M,15,38
Adam Kalous,ANO,A,15,38
David Kasal,ANO,A,15,38
Tomáš Kohoutek,ANO,A,15,38
Martin Kolovratník,ANO,A,15,38
Barbora Kořanová,ANO,A,15,38
Josef Kott,ANO,A,15,38
Robert Králíček,ANO,A,15,38
Roman Kubíček,ANO,A,15,38
Jan Kubík,ANO,A,15,38
Jaroslav Kytýr,ANO,M,15,38
Taťána Malá,ANO,A,15,38
Přemysl Mališ,ANO,A,15,38
Jiří Mašek,ANO,A,15,38
Eva Matyášová,ANO,Z,15,38
Radka Maxová,ANO,0,15,38
Marcela Melková,ANO,A,15,38
Jana Mračková Vildumetzová,ANO,A,15,38
Patrik Nacher,ANO,M,15,38
Marek Novák,ANO,A,15,38
Monika Oborná,ANO,A,15,38
Ladislav Okleštěk,ANO,A,15,38
Zuzana Ožanová,ANO,A,15,38
Jana Pastuchová,ANO,A,15,38
František Petrtýl,ANO,A,15,38
Pavel Plzák,ANO,A,15,38
Milan Pour,ANO,A,15,38
David Pražák,ANO,A,15,38
Věra Procházková,ANO,A,15,38
Pavel Pustějovský,ANO,A,15,38
Karel Rais,ANO,A,15,38
Michal Ratiborský,ANO,A,15,38
Jan Richter,ANO,A,15,38
Miloslava Rutová,ANO,A,15,38
Pavel Růžička,ANO,A,15,38
Jan Řehounek,ANO,0,15,38
Petr Sadovský,ANO,A,15,38
Jan Schiller,ANO,A,15,38
Pavel Staněk,ANO,M,15,38
Martin Stropnický,ANO,M,15,38
Jiří Strýček,ANO,A,15,38
Karla Šlechtová,ANO,0,15,38
Julius Špičák,ANO,A,15,38
David Štolpa,ANO,A,15,38
Dan Ťok,ANO,A,15,38
Karel Tureček,ANO,A,15,38
Helena Válková,ANO,A,15,38
Adam Vojtěch,ANO,Z,15,38
Jan Volný,ANO,A,15,38
Radek Vondráček,ANO,A,15,38
Ivo Vondrák,ANO,A,15,38
Petr Vrána,ANO,A,15,38
Rostislav Vyzula,ANO,A,15,38
Radek Zlesák,ANO,A,15,38
Ivan Adamec,ODS,N,15,38
Jan Bauer,ODS,0,15,38
Martin Baxa,ODS,N,15,38
Petr Beitl,ODS,N,15,38
Marek Benda,ODS,N,15,38
Stanislav Blaha,ODS,M,15,38
Pavel Blažek,ODS,0,15,38
Jana Černochová,ODS,N,15,38
Petr Fiala,ODS,0,15,38
Jakub Janda,ODS,N,15,38
Václav Klaus,ODS,0,15,38
Karel Krejza,ODS,0,15,38
Martin Kupka,ODS,N,15,38
Zuzana Majerová Zahradníková,ODS,0,15,38
Jaroslav Martinů,ODS,N,15,38
Ilona Mauritzová,ODS,N,15,38
Vojtěch Munzar,ODS,N,15,38
Miroslava Němcová,ODS,0,15,38
Jan Skopeček,ODS,N,15,38
Zbyněk Stanjura,ODS,0,15,38
Bohuslav Svoboda,ODS,N,15,38
Jiří Ventruba,ODS,N,15,38
Veronika Vrecionová,ODS,N,15,38
Jan Zahradník,ODS,N,15,38
Pavel Žáček,ODS,0,15,38
Dana Balcarová,Piráti,0,15,38
Lukáš Bartoň,Piráti,A,15,38
Ivan Bartoš,Piráti,A,15,38
Lukáš Černohorský,Piráti,A,15,38
František Elfmark,Piráti,M,15,38
Mikuláš Ferjenčík,Piráti,A,15,38
Radek Holomčík,Piráti,A,15,38
Martin Jiránek,Piráti,M,15,38
Lukáš Kolářík,Piráti,A,15,38
František Kopřiva,Piráti,M,15,38
Lenka Kozlová,Piráti,A,15,38
Jan Lipavský,Piráti,0,15,38
Tomáš Martínek,Piráti,A,15,38
Jakub Michálek,Piráti,A,15,38
Mikuláš Peksa,Piráti,A,15,38
Vojtěch Pikal,Piráti,Z,15,38
Ondřej Polanský,Piráti,A,15,38
Jan Pošvář,Piráti,A,15,38
Ondřej Profant,Piráti,A,15,38
Olga Richterová,Piráti,A,15,38
Petr Třešňák,Piráti,Z,15,38
Tomáš Vymazal,Piráti,A,15,38
Marian Bojko,SPD,A,15,38
Jaroslav Dvořák,SPD,M,15,38
Radim Fiala,SPD,M,15,38
Jaroslav Holík,SPD,A,15,38
Jan Hrnčíř,SPD,0,15,38
Tereza Hyťhová,SPD,A,15,38
Monika Jarošová,SPD,A,15,38
Pavel Jelínek,SPD,A,15,38
Jiří Kobza,SPD,M,15,38
Jiří Kohoutek,SPD,A,15,38
Radek Koten,SPD,A,15,38
Jana Levová,SPD,A,15,38
Karla Maříková,SPD,A,15,38
Ivana Nevludová,SPD,A,15,38
Tomio Okamura,SPD,A,15,38
Zdeněk Podal,SPD,A,15,38
Miloslav Rozner,SPD,A,15,38
Radek Rozvoral,SPD,A,15,38
Lucie Šafránková,SPD,A,15,38
Lubomír Španěl,SPD,0,15,38
