Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,22,175
Andrej Babiš,ANO,N,22,175
Andrea Babišová,ANO,N,22,175
Margita Balaštíková,ANO,N,22,175
Josef Bělica,ANO,N,22,175
Stanislav Berkovec,ANO,N,22,175
Jiří Bláha,ANO,N,22,175
Richard Brabec,ANO,N,22,175
Milan Brázdil,ANO,N,22,175
Andrea Brzobohatá,ANO,N,22,175
Jaroslav Bžoch,ANO,N,22,175
Monika Červíčková,ANO,N,22,175
Klára Dostálová,ANO,N,22,175
Lenka Dražilová,ANO,N,22,175
Jaroslav Faltýnek,ANO,N,22,175
Kamal Farhan,ANO,N,22,175
Milan Feranec,ANO,N,22,175
Eva Fialová,ANO,N,22,175
Stanislav Fridrich,ANO,N,22,175
Josef Hájek,ANO,N,22,175
Milan Hnilička,ANO,N,22,175
Ivan Jáč,ANO,N,22,175
Miloslav Janulík,ANO,N,22,175
Aleš Juchelka,ANO,N,22,175
Pavel Juříček,ANO,N,22,175
Adam Kalous,ANO,N,22,175
David Kasal,ANO,N,22,175
Tomáš Kohoutek,ANO,N,22,175
Martin Kolovratník,ANO,N,22,175
Barbora Kořanová,ANO,N,22,175
Josef Kott,ANO,N,22,175
Robert Králíček,ANO,N,22,175
Roman Kubíček,ANO,N,22,175
Jan Kubík,ANO,N,22,175
Jaroslav Kytýr,ANO,N,22,175
Taťána Malá,ANO,N,22,175
Přemysl Mališ,ANO,N,22,175
Jiří Mašek,ANO,N,22,175
Eva Matyášová,ANO,N,22,175
Radka Maxová,ANO,N,22,175
Marcela Melková,ANO,N,22,175
Jana Mračková Vildumetzová,ANO,Z,22,175
Patrik Nacher,ANO,N,22,175
Marek Novák,ANO,N,22,175
Monika Oborná,ANO,N,22,175
Ladislav Okleštěk,ANO,N,22,175
Zuzana Ožanová,ANO,N,22,175
Jana Pastuchová,ANO,N,22,175
František Petrtýl,ANO,N,22,175
Pavel Plzák,ANO,N,22,175
Milan Pour,ANO,N,22,175
David Pražák,ANO,N,22,175
Věra Procházková,ANO,N,22,175
Pavel Pustějovský,ANO,N,22,175
Karel Rais,ANO,N,22,175
Michal Ratiborský,ANO,N,22,175
Jan Richter,ANO,N,22,175
Miloslava Rutová,ANO,N,22,175
Pavel Růžička,ANO,N,22,175
Jan Řehounek,ANO,N,22,175
Petr Sadovský,ANO,N,22,175
Jan Schiller,ANO,N,22,175
Pavel Staněk,ANO,N,22,175
Jiří Strýček,ANO,N,22,175
Karla Šlechtová,ANO,N,22,175
Julius Špičák,ANO,N,22,175
David Štolpa,ANO,N,22,175
Dan Ťok,ANO,N,22,175
Karel Tureček,ANO,N,22,175
Helena Válková,ANO,Z,22,175
Petr Venhoda,ANO,N,22,175
Adam Vojtěch,ANO,N,22,175
Jan Volný,ANO,N,22,175
Radek Vondráček,ANO,N,22,175
Ivo Vondrák,ANO,N,22,175
Petr Vrána,ANO,N,22,175
Rostislav Vyzula,ANO,N,22,175
Radek Zlesák,ANO,N,22,175
Ivan Adamec,ODS,A,22,175
Jan Bauer,ODS,A,22,175
Martin Baxa,ODS,A,22,175
Petr Beitl,ODS,A,22,175
Marek Benda,ODS,N,22,175
Stanislav Blaha,ODS,A,22,175
Pavel Blažek,ODS,A,22,175
Jana Černochová,ODS,A,22,175
Petr Fiala,ODS,A,22,175
Jakub Janda,ODS,A,22,175
Václav Klaus,ODS,Z,22,175
Karel Krejza,ODS,A,22,175
Martin Kupka,ODS,A,22,175
Zuzana Majerová Zahradníková,ODS,A,22,175
Jaroslav Martinů,ODS,A,22,175
Ilona Mauritzová,ODS,A,22,175
Vojtěch Munzar,ODS,A,22,175
Miroslava Němcová,ODS,A,22,175
Jan Skopeček,ODS,A,22,175
Zbyněk Stanjura,ODS,A,22,175
Bohuslav Svoboda,ODS,A,22,175
Jiří Ventruba,ODS,A,22,175
Veronika Vrecionová,ODS,M,22,175
Jan Zahradník,ODS,A,22,175
Pavel Žáček,ODS,A,22,175
Dana Balcarová,Piráti,A,22,175
Lukáš Bartoň,Piráti,A,22,175
Ivan Bartoš,Piráti,A,22,175
Lukáš Černohorský,Piráti,A,22,175
František Elfmark,Piráti,A,22,175
Mikuláš Ferjenčík,Piráti,A,22,175
Radek Holomčík,Piráti,A,22,175
Martin Jiránek,Piráti,A,22,175
Lukáš Kolářík,Piráti,A,22,175
František Kopřiva,Piráti,A,22,175
Lenka Kozlová,Piráti,A,22,175
Jan Lipavský,Piráti,A,22,175
Tomáš Martínek,Piráti,A,22,175
Jakub Michálek,Piráti,A,22,175
Mikuláš Peksa,Piráti,A,22,175
Vojtěch Pikal,Piráti,A,22,175
Ondřej Polanský,Piráti,A,22,175
Jan Pošvář,Piráti,A,22,175
Ondřej Profant,Piráti,A,22,175
Olga Richterová,Piráti,A,22,175
Petr Třešňák,Piráti,A,22,175
Tomáš Vymazal,Piráti,A,22,175
Marian Bojko,SPD,N,22,175
Jaroslav Dvořák,SPD,N,22,175
Radim Fiala,SPD,M,22,175
Jaroslav Holík,SPD,N,22,175
Jan Hrnčíř,SPD,N,22,175
Tereza Hyťhová,SPD,M,22,175
Monika Jarošová,SPD,Z,22,175
Pavel Jelínek,SPD,M,22,175
Jiří Kobza,SPD,N,22,175
Jiří Kohoutek,SPD,N,22,175
Radek Koten,SPD,N,22,175
Jana Levová,SPD,M,22,175
Karla Maříková,SPD,N,22,175
Ivana Nevludová,SPD,N,22,175
