Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,Z,26,145
Andrej Babiš,ANO,M,26,145
Andrea Babišová,ANO,A,26,145
Margita Balaštíková,ANO,M,26,145
Josef Bělica,ANO,A,26,145
Stanislav Berkovec,ANO,A,26,145
Jiří Bláha,ANO,A,26,145
Richard Brabec,ANO,Z,26,145
Milan Brázdil,ANO,M,26,145
Andrea Brzobohatá,ANO,A,26,145
Jaroslav Bžoch,ANO,A,26,145
Monika Červíčková,ANO,A,26,145
Klára Dostálová,ANO,Z,26,145
Lenka Dražilová,ANO,A,26,145
Jaroslav Faltýnek,ANO,A,26,145
Kamal Farhan,ANO,A,26,145
Milan Feranec,ANO,A,26,145
Eva Fialová,ANO,Z,26,145
Stanislav Fridrich,ANO,A,26,145
Josef Hájek,ANO,M,26,145
Milan Hnilička,ANO,A,26,145
Ivan Jáč,ANO,A,26,145
Miloslav Janulík,ANO,A,26,145
Aleš Juchelka,ANO,A,26,145
Pavel Juříček,ANO,A,26,145
Iva Kalátová,ANO,A,26,145
Adam Kalous,ANO,A,26,145
David Kasal,ANO,Z,26,145
Tomáš Kohoutek,ANO,M,26,145
Martin Kolovratník,ANO,A,26,145
Barbora Kořanová,ANO,A,26,145
Josef Kott,ANO,A,26,145
Robert Králíček,ANO,M,26,145
Roman Kubíček,ANO,A,26,145
Jan Kubík,ANO,M,26,145
Jaroslav Kytýr,ANO,A,26,145
Taťána Malá,ANO,A,26,145
Přemysl Mališ,ANO,Z,26,145
Jiří Mašek,ANO,A,26,145
Eva Matyášová,ANO,A,26,145
Radka Maxová,ANO,M,26,145
Marcela Melková,ANO,Z,26,145
Jana Mračková Vildumetzová,ANO,A,26,145
Patrik Nacher,ANO,A,26,145
Marek Novák,ANO,Z,26,145
Monika Oborná,ANO,A,26,145
Ladislav Okleštěk,ANO,A,26,145
Zuzana Ožanová,ANO,A,26,145
Jana Pastuchová,ANO,A,26,145
František Petrtýl,ANO,A,26,145
Pavel Plzák,ANO,A,26,145
Milan Pour,ANO,M,26,145
David Pražák,ANO,A,26,145
Věra Procházková,ANO,A,26,145
Pavel Pustějovský,ANO,A,26,145
Karel Rais,ANO,A,26,145
Michal Ratiborský,ANO,M,26,145
Jan Richter,ANO,Z,26,145
Miloslava Rutová,ANO,A,26,145
Pavel Růžička,ANO,A,26,145
Jan Řehounek,ANO,A,26,145
Petr Sadovský,ANO,A,26,145
Jan Schiller,ANO,Z,26,145
Pavel Staněk,ANO,A,26,145
Jiří Strýček,ANO,A,26,145
Karla Šlechtová,ANO,A,26,145
Julius Špičák,ANO,M,26,145
David Štolpa,ANO,A,26,145
Karel Tureček,ANO,A,26,145
Helena Válková,ANO,A,26,145
Petr Venhoda,ANO,A,26,145
Adam Vojtěch,ANO,A,26,145
Jan Volný,ANO,A,26,145
Radek Vondráček,ANO,M,26,145
Ivo Vondrák,ANO,A,26,145
Petr Vrána,ANO,A,26,145
Rostislav Vyzula,ANO,A,26,145
Radek Zlesák,ANO,A,26,145
Ivan Adamec,ODS,Z,26,145
Jan Bauer,ODS,Z,26,145
Martin Baxa,ODS,A,26,145
Petr Beitl,ODS,A,26,145
Marek Benda,ODS,0,26,145
Stanislav Blaha,ODS,M,26,145
Pavel Blažek,ODS,M,26,145
Jana Černochová,ODS,A,26,145
Petr Fiala,ODS,A,26,145
Jakub Janda,ODS,A,26,145
Karel Krejza,ODS,M,26,145
Martin Kupka,ODS,M,26,145
Jaroslav Martinů,ODS,A,26,145
Ilona Mauritzová,ODS,A,26,145
Vojtěch Munzar,ODS,Z,26,145
Miroslava Němcová,ODS,M,26,145
Jan Skopeček,ODS,A,26,145
Zbyněk Stanjura,ODS,Z,26,145
Bohuslav Svoboda,ODS,Z,26,145
Jiří Ventruba,ODS,A,26,145
Veronika Vrecionová,ODS,A,26,145
Jan Zahradník,ODS,A,26,145
Pavel Žáček,ODS,M,26,145
Dana Balcarová,Piráti,Z,26,145
Lukáš Bartoň,Piráti,A,26,145
Ivan Bartoš,Piráti,M,26,145
