Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,25,300
Andrej Babiš,ANO,M,25,300
Andrea Babišová,ANO,A,25,300
Margita Balaštíková,ANO,M,25,300
Josef Bělica,ANO,A,25,300
Stanislav Berkovec,ANO,A,25,300
Jiří Bláha,ANO,0,25,300
Richard Brabec,ANO,A,25,300
Milan Brázdil,ANO,A,25,300
Andrea Brzobohatá,ANO,A,25,300
Jaroslav Bžoch,ANO,A,25,300
Monika Červíčková,ANO,A,25,300
Klára Dostálová,ANO,A,25,300
Lenka Dražilová,ANO,A,25,300
Jaroslav Faltýnek,ANO,Z,25,300
Kamal Farhan,ANO,A,25,300
Milan Feranec,ANO,A,25,300
Eva Fialová,ANO,A,25,300
Stanislav Fridrich,ANO,Z,25,300
Josef Hájek,ANO,A,25,300
Milan Hnilička,ANO,M,25,300
Ivan Jáč,ANO,A,25,300
Miloslav Janulík,ANO,A,25,300
Aleš Juchelka,ANO,A,25,300
Pavel Juříček,ANO,A,25,300
Adam Kalous,ANO,A,25,300
David Kasal,ANO,A,25,300
Tomáš Kohoutek,ANO,M,25,300
Martin Kolovratník,ANO,A,25,300
Barbora Kořanová,ANO,A,25,300
Josef Kott,ANO,A,25,300
Robert Králíček,ANO,A,25,300
Roman Kubíček,ANO,A,25,300
Jan Kubík,ANO,M,25,300
Jaroslav Kytýr,ANO,A,25,300
Taťána Malá,ANO,A,25,300
Přemysl Mališ,ANO,A,25,300
Jiří Mašek,ANO,A,25,300
Eva Matyášová,ANO,A,25,300
Radka Maxová,ANO,M,25,300
Marcela Melková,ANO,A,25,300
Jana Mračková Vildumetzová,ANO,A,25,300
Patrik Nacher,ANO,A,25,300
Marek Novák,ANO,A,25,300
Monika Oborná,ANO,A,25,300
Ladislav Okleštěk,ANO,A,25,300
Zuzana Ožanová,ANO,A,25,300
Jana Pastuchová,ANO,A,25,300
František Petrtýl,ANO,A,25,300
Pavel Plzák,ANO,A,25,300
Milan Pour,ANO,A,25,300
David Pražák,ANO,A,25,300
Věra Procházková,ANO,A,25,300
Pavel Pustějovský,ANO,A,25,300
Karel Rais,ANO,A,25,300
Michal Ratiborský,ANO,A,25,300
Jan Richter,ANO,A,25,300
Miloslava Rutová,ANO,A,25,300
Pavel Růžička,ANO,A,25,300
Jan Řehounek,ANO,A,25,300
Petr Sadovský,ANO,A,25,300
Jan Schiller,ANO,A,25,300
Pavel Staněk,ANO,M,25,300
Jiří Strýček,ANO,Z,25,300
Karla Šlechtová,ANO,A,25,300
Julius Špičák,ANO,A,25,300
David Štolpa,ANO,A,25,300
Dan Ťok,ANO,M,25,300
Karel Tureček,ANO,A,25,300
Helena Válková,ANO,A,25,300
Petr Venhoda,ANO,A,25,300
Adam Vojtěch,ANO,A,25,300
Jan Volný,ANO,A,25,300
Radek Vondráček,ANO,A,25,300
Ivo Vondrák,ANO,A,25,300
Petr Vrána,ANO,A,25,300
Rostislav Vyzula,ANO,A,25,300
Radek Zlesák,ANO,A,25,300
Ivan Adamec,ODS,A,25,300
Jan Bauer,ODS,0,25,300
Martin Baxa,ODS,A,25,300
Petr Beitl,ODS,A,25,300
Marek Benda,ODS,0,25,300
Stanislav Blaha,ODS,A,25,300
Pavel Blažek,ODS,A,25,300
Jana Černochová,ODS,A,25,300
Petr Fiala,ODS,A,25,300
Jakub Janda,ODS,M,25,300
Karel Krejza,ODS,Z,25,300
Martin Kupka,ODS,A,25,300
Zuzana Majerová Zahradníková,ODS,A,25,300
Jaroslav Martinů,ODS,A,25,300
Ilona Mauritzová,ODS,A,25,300
Vojtěch Munzar,ODS,A,25,300
Miroslava Němcová,ODS,A,25,300
Jan Skopeček,ODS,A,25,300
Zbyněk Stanjura,ODS,A,25,300
Bohuslav Svoboda,ODS,0,25,300
Jiří Ventruba,ODS,A,25,300
Veronika Vrecionová,ODS,A,25,300
Jan Zahradník,ODS,A,25,300
Pavel Žáček,ODS,A,25,300
Dana Balcarová,Piráti,M,25,300
Lukáš Bartoň,Piráti,A,25,300
Ivan Bartoš,Piráti,A,25,300
Lukáš Černohorský,Piráti,A,25,300
František Elfmark,Piráti,A,25,300
Mikuláš Ferjenčík,Piráti,A,25,300
Radek Holomčík,Piráti,A,25,300
Martin Jiránek,Piráti,A,25,300
Lukáš Kolářík,Piráti,A,25,300
František Kopřiva,Piráti,0,25,300
Lenka Kozlová,Piráti,A,25,300
Jan Lipavský,Piráti,M,25,300
Tomáš Martínek,Piráti,A,25,300
Jakub Michálek,Piráti,M,25,300
Mikuláš Peksa,Piráti,A,25,300
Vojtěch Pikal,Piráti,A,25,300
Ondřej Polanský,Piráti,A,25,300
Jan Pošvář,Piráti,A,25,300
Ondřej Profant,Piráti,A,25,300
Olga Richterová,Piráti,M,25,300
Petr Třešňák,Piráti,A,25,300
Tomáš Vymazal,Piráti,A,25,300
Jaroslav Dvořák,SPD,M,25,300
Radim Fiala,SPD,A,25,300
Jaroslav Holík,SPD,A,25,300
Jan Hrnčíř,SPD,A,25,300
Tereza Hyťhová,SPD,A,25,300
Monika Jarošová,SPD,A,25,300
Pavel Jelínek,SPD,A,25,300
Jiří Kobza,SPD,A,25,300
Jiří Kohoutek,SPD,A,25,300
Radek Koten,SPD,A,25,300
Jana Levová,SPD,0,25,300
Karla Maříková,SPD,A,25,300
Tomio Okamura,SPD,A,25,300
Zdeněk Podal,SPD,A,25,300
Miloslav Rozner,SPD,A,25,300
Radek Rozvoral,SPD,A,25,300
Lucie Šafránková,SPD,A,25,300
Lubomír Španěl,SPD,Z,25,300
Radovan Vích,SPD,M,25,300
Jiří Běhounek,ČSSD,M,25,300
Jan Birke,ČSSD,M,25,300
Petr Dolínek,ČSSD,A,25,300
Jaroslav Foldyna,ČSSD,A,25,300
Alena Gajdůšková,ČSSD,A,25,300
Jan Hamáček,ČSSD,Z,25,300
Tomáš Hanzel,ČSSD,A,25,300
Milan Chovanec,ČSSD,M,25,300
Jan Chvojka,ČSSD,A,25,300
Roman Onderka,ČSSD,A,25,300
Roman Sklenák,ČSSD,A,25,300
Antonín Staněk,ČSSD,A,25,300
Kateřina Valachová,ČSSD,A,25,300
Ondřej Veselý,ČSSD,A,25,300
Lubomír Zaorálek,ČSSD,A,25,300
Hana Aulická Jírovcová,KSČM,A,25,300
Alexander Černý,KSČM,Z,25,300
Jiří Dolejš,KSČM,A,25,300
Vojtěch Filip,KSČM,A,25,300
Miroslav Grebeníček,KSČM,A,25,300
Stanislav Grospič,KSČM,M,25,300
Pavel Kováčik,KSČM,A,25,300
Leo Luzar,KSČM,M,25,300
Květa Matušovská,KSČM,A,25,300
Zdeněk Ondráček,KSČM,A,25,300
Daniel Pawlas,KSČM,A,25,300
Marie Pěnčíková,KSČM,A,25,300
Ivo Pojezný,KSČM,A,25,300
Jiří Valenta,KSČM,A,25,300
Miloslava Vostrá,KSČM,A,25,300
Jan Bartošek,KDU-ČSL,A,25,300
Pavel Bělobrádek,KDU-ČSL,0,25,300
Ondřej Benešík,KDU-ČSL,Z,25,300
Jan Čižinský,KDU-ČSL,M,25,300
Pavla Golasowská,KDU-ČSL,A,25,300
Stanislav Juránek,KDU-ČSL,A,25,300
Marian Jurečka,KDU-ČSL,A,25,300
Vít Kaňkovský,KDU-ČSL,A,25,300
Jiří Mihola,KDU-ČSL,A,25,300
Marek Výborný,KDU-ČSL,A,25,300
Dominik Feri,TOP09,M,25,300
Miroslav Kalousek,TOP09,M,25,300
Helena Langšádlová,TOP09,A,25,300
Markéta Pekarová Adamová,TOP09,A,25,300
Karel Schwarzenberg,TOP09,M,25,300
František Vácha,TOP09,M,25,300
Vlastimil Válek,TOP09,A,25,300
Jan Farský,STAN,A,25,300
Petr Gazdík,STAN,A,25,300
Věra Kovářová,STAN,A,25,300
Jana Krutáková,STAN,M,25,300
Petr Pávek,STAN,A,25,300
Vít Rakušan,STAN,A,25,300
Marian Bojko,Nezařaz,A,25,300
Václav Klaus,Nezařaz,A,25,300
Ivana Nevludová,Nezařaz,A,25,300
Lubomír Volný,Nezařaz,A,25,300
