Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,Z,22,103
Andrej Babiš,ANO,0,22,103
Andrea Babišová,ANO,Z,22,103
Margita Balaštíková,ANO,0,22,103
Josef Bělica,ANO,N,22,103
Stanislav Berkovec,ANO,N,22,103
Jiří Bláha,ANO,N,22,103
Richard Brabec,ANO,N,22,103
Milan Brázdil,ANO,Z,22,103
Andrea Brzobohatá,ANO,N,22,103
Jaroslav Bžoch,ANO,N,22,103
Monika Červíčková,ANO,N,22,103
Klára Dostálová,ANO,Z,22,103
Lenka Dražilová,ANO,N,22,103
Jaroslav Faltýnek,ANO,Z,22,103
Kamal Farhan,ANO,Z,22,103
Milan Feranec,ANO,Z,22,103
Eva Fialová,ANO,N,22,103
Stanislav Fridrich,ANO,N,22,103
Josef Hájek,ANO,A,22,103
Milan Hnilička,ANO,N,22,103
Ivan Jáč,ANO,N,22,103
Miloslav Janulík,ANO,N,22,103
Aleš Juchelka,ANO,N,22,103
Pavel Juříček,ANO,M,22,103
Adam Kalous,ANO,A,22,103
David Kasal,ANO,N,22,103
Tomáš Kohoutek,ANO,N,22,103
Martin Kolovratník,ANO,N,22,103
Barbora Kořanová,ANO,N,22,103
Josef Kott,ANO,N,22,103
Robert Králíček,ANO,N,22,103
Roman Kubíček,ANO,N,22,103
Jan Kubík,ANO,Z,22,103
Jaroslav Kytýr,ANO,Z,22,103
Taťána Malá,ANO,N,22,103
Přemysl Mališ,ANO,N,22,103
Jiří Mašek,ANO,Z,22,103
Eva Matyášová,ANO,N,22,103
Radka Maxová,ANO,M,22,103
Marcela Melková,ANO,N,22,103
Jana Mračková Vildumetzová,ANO,Z,22,103
Patrik Nacher,ANO,0,22,103
Marek Novák,ANO,N,22,103
Monika Oborná,ANO,N,22,103
Ladislav Okleštěk,ANO,N,22,103
Zuzana Ožanová,ANO,N,22,103
Jana Pastuchová,ANO,M,22,103
František Petrtýl,ANO,N,22,103
Pavel Plzák,ANO,M,22,103
Milan Pour,ANO,N,22,103
David Pražák,ANO,N,22,103
Věra Procházková,ANO,Z,22,103
Pavel Pustějovský,ANO,N,22,103
Karel Rais,ANO,N,22,103
Michal Ratiborský,ANO,N,22,103
Jan Richter,ANO,M,22,103
Miloslava Rutová,ANO,A,22,103
Pavel Růžička,ANO,N,22,103
Jan Řehounek,ANO,N,22,103
Petr Sadovský,ANO,N,22,103
Jan Schiller,ANO,N,22,103
Pavel Staněk,ANO,M,22,103
Jiří Strýček,ANO,N,22,103
Karla Šlechtová,ANO,M,22,103
Julius Špičák,ANO,M,22,103
