Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,Z,12,145
Andrej Babiš,ANO,Z,12,145
Andrea Babišová,ANO,M,12,145
Margita Balaštíková,ANO,Z,12,145
Josef Bělica,ANO,Z,12,145
Stanislav Berkovec,ANO,N,12,145
Jiří Bláha,ANO,Z,12,145
Richard Brabec,ANO,Z,12,145
Milan Brázdil,ANO,Z,12,145
Andrea Brzobohatá,ANO,Z,12,145
Jaroslav Bžoch,ANO,Z,12,145
Klára Dostálová,ANO,Z,12,145
Lenka Dražilová,ANO,Z,12,145
Jaroslav Faltýnek,ANO,Z,12,145
Kamal Farhan,ANO,Z,12,145
Milan Feranec,ANO,A,12,145
Eva Fialová,ANO,Z,12,145
Stanislav Fridrich,ANO,Z,12,145
Josef Hájek,ANO,Z,12,145
Milan Hnilička,ANO,Z,12,145
Ivan Jáč,ANO,Z,12,145
Miloslav Janulík,ANO,N,12,145
Aleš Juchelka,ANO,Z,12,145
Pavel Juříček,ANO,A,12,145
Adam Kalous,ANO,Z,12,145
David Kasal,ANO,Z,12,145
Tomáš Kohoutek,ANO,N,12,145
Martin Kolovratník,ANO,Z,12,145
Barbora Kořanová,ANO,Z,12,145
Josef Kott,ANO,Z,12,145
Robert Králíček,ANO,Z,12,145
Roman Kubíček,ANO,Z,12,145
Jan Kubík,ANO,N,12,145
Jaroslav Kytýr,ANO,Z,12,145
Taťána Malá,ANO,Z,12,145
Přemysl Mališ,ANO,Z,12,145
Jiří Mašek,ANO,A,12,145
Eva Matyášová,ANO,Z,12,145
Radka Maxová,ANO,Z,12,145
Marcela Melková,ANO,Z,12,145
Jana Mračková Vildumetzová,ANO,M,12,145
Patrik Nacher,ANO,M,12,145
Marek Novák,ANO,Z,12,145
Monika Oborná,ANO,Z,12,145
Ladislav Okleštěk,ANO,M,12,145
Zuzana Ožanová,ANO,Z,12,145
Jana Pastuchová,ANO,Z,12,145
Robert Pelikán,ANO,M,12,145
František Petrtýl,ANO,N,12,145
Pavel Plzák,ANO,N,12,145
Milan Pour,ANO,Z,12,145
David Pražák,ANO,N,12,145
Věra Procházková,ANO,N,12,145
Pavel Pustějovský,ANO,Z,12,145
Karel Rais,ANO,Z,12,145
Michal Ratiborský,ANO,Z,12,145
Jan Richter,ANO,Z,12,145
Miloslava Rutová,ANO,Z,12,145
Pavel Růžička,ANO,Z,12,145
Jan Řehounek,ANO,Z,12,145
Petr Sadovský,ANO,M,12,145
Jan Schiller,ANO,Z,12,145
Pavel Staněk,ANO,Z,12,145
Martin Stropnický,ANO,N,12,145
Jiří Strýček,ANO,Z,12,145
Karla Šlechtová,ANO,M,12,145
Julius Špičák,ANO,0,12,145
David Štolpa,ANO,Z,12,145
Dan Ťok,ANO,0,12,145
Karel Tureček,ANO,0,12,145
Helena Válková,ANO,M,12,145
Adam Vojtěch,ANO,Z,12,145
Jan Volný,ANO,0,12,145
Radek Vondráček,ANO,0,12,145
Ivo Vondrák,ANO,N,12,145
Petr Vrána,ANO,Z,12,145
Rostislav Vyzula,ANO,Z,12,145
Radek Zlesák,ANO,Z,12,145
Ivan Adamec,ODS,A,12,145
Jan Bauer,ODS,A,12,145
Martin Baxa,ODS,A,12,145
Petr Beitl,ODS,A,12,145
Marek Benda,ODS,A,12,145
Stanislav Blaha,ODS,A,12,145
Pavel Blažek,ODS,0,12,145
Jana Černochová,ODS,0,12,145
Petr Fiala,ODS,A,12,145
Jakub Janda,ODS,A,12,145
Václav Klaus,ODS,A,12,145
Karel Krejza,ODS,A,12,145
Martin Kupka,ODS,A,12,145
Zuzana Majerová Zahradníková,ODS,A,12,145
Jaroslav Martinů,ODS,A,12,145
Ilona Mauritzová,ODS,A,12,145
Vojtěch Munzar,ODS,A,12,145
Miroslava Němcová,ODS,A,12,145
Jan Skopeček,ODS,A,12,145
Zbyněk Stanjura,ODS,A,12,145
Bohuslav Svoboda,ODS,A,12,145
Jiří Ventruba,ODS,A,12,145
Veronika Vrecionová,ODS,A,12,145
Jan Zahradník,ODS,A,12,145
Pavel Žáček,ODS,A,12,145
Dana Balcarová,Piráti,M,12,145
Lukáš Bartoň,Piráti,Z,12,145
Ivan Bartoš,Piráti,M,12,145
Lukáš Černohorský,Piráti,N,12,145
František Elfmark,Piráti,N,12,145
Mikuláš Ferjenčík,Piráti,N,12,145
Radek Holomčík,Piráti,N,12,145
Martin Jiránek,Piráti,N,12,145
Lukáš Kolářík,Piráti,M,12,145
František Kopřiva,Piráti,N,12,145
Lenka Kozlová,Piráti,M,12,145
Jan Lipavský,Piráti,N,12,145
Tomáš Martínek,Piráti,Z,12,145
Jakub Michálek,Piráti,Z,12,145
Mikuláš Peksa,Piráti,N,12,145
Vojtěch Pikal,Piráti,0,12,145
Ondřej Polanský,Piráti,N,12,145
Jan Pošvář,Piráti,N,12,145
Ondřej Profant,Piráti,M,12,145
Olga Richterová,Piráti,N,12,145
Petr Třešňák,Piráti,N,12,145
Tomáš Vymazal,Piráti,0,12,145
Marian Bojko,SPD,M,12,145
Jaroslav Dvořák,SPD,Z,12,145
Radim Fiala,SPD,Z,12,145
Jaroslav Holík,SPD,Z,12,145
