Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,28,496
Andrej Babiš,ANO,M,28,496
Andrea Babišová,ANO,N,28,496
Margita Balaštíková,ANO,N,28,496
Josef Bělica,ANO,N,28,496
Stanislav Berkovec,ANO,N,28,496
Jiří Bláha,ANO,M,28,496
Richard Brabec,ANO,N,28,496
Milan Brázdil,ANO,N,28,496
Andrea Brzobohatá,ANO,N,28,496
Jaroslav Bžoch,ANO,N,28,496
Monika Červíčková,ANO,N,28,496
Klára Dostálová,ANO,Z,28,496
Lenka Dražilová,ANO,N,28,496
Jaroslav Faltýnek,ANO,N,28,496
Kamal Farhan,ANO,N,28,496
Milan Feranec,ANO,N,28,496
Eva Fialová,ANO,N,28,496
Stanislav Fridrich,ANO,N,28,496
Josef Hájek,ANO,Z,28,496
Milan Hnilička,ANO,N,28,496
Ivan Jáč,ANO,N,28,496
Miloslav Janulík,ANO,N,28,496
Aleš Juchelka,ANO,N,28,496
Pavel Juříček,ANO,N,28,496
Iva Kalátová,ANO,N,28,496
Adam Kalous,ANO,N,28,496
David Kasal,ANO,N,28,496
Tomáš Kohoutek,ANO,N,28,496
Martin Kolovratník,ANO,N,28,496
Barbora Kořanová,ANO,N,28,496
Josef Kott,ANO,N,28,496
Robert Králíček,ANO,Z,28,496
Roman Kubíček,ANO,N,28,496
Jan Kubík,ANO,N,28,496
Jaroslav Kytýr,ANO,N,28,496
Taťána Malá,ANO,N,28,496
Přemysl Mališ,ANO,N,28,496
Jiří Mašek,ANO,N,28,496
Eva Matyášová,ANO,N,28,496
Radka Maxová,ANO,N,28,496
Marcela Melková,ANO,N,28,496
Jana Mračková Vildumetzová,ANO,N,28,496
Patrik Nacher,ANO,Z,28,496
Marek Novák,ANO,N,28,496
Monika Oborná,ANO,N,28,496
Ladislav Okleštěk,ANO,N,28,496
Zuzana Ožanová,ANO,N,28,496
Jana Pastuchová,ANO,N,28,496
František Petrtýl,ANO,N,28,496
Pavel Plzák,ANO,N,28,496
Milan Pour,ANO,N,28,496
David Pražák,ANO,N,28,496
Věra Procházková,ANO,N,28,496
Pavel Pustějovský,ANO,N,28,496
Karel Rais,ANO,M,28,496
Michal Ratiborský,ANO,N,28,496
Jan Richter,ANO,N,28,496
Miloslava Rutová,ANO,N,28,496
Pavel Růžička,ANO,N,28,496
Jan Řehounek,ANO,N,28,496
Petr Sadovský,ANO,N,28,496
Jan Schiller,ANO,N,28,496
Pavel Staněk,ANO,N,28,496
Jiří Strýček,ANO,N,28,496
Karla Šlechtová,ANO,N,28,496
Julius Špičák,ANO,N,28,496
David Štolpa,ANO,N,28,496
Karel Tureček,ANO,N,28,496
Helena Válková,ANO,N,28,496
Petr Venhoda,ANO,N,28,496
Adam Vojtěch,ANO,N,28,496
Jan Volný,ANO,N,28,496
Radek Vondráček,ANO,N,28,496
Ivo Vondrák,ANO,N,28,496
Petr Vrána,ANO,N,28,496
Rostislav Vyzula,ANO,N,28,496
Radek Zlesák,ANO,N,28,496
Ivan Adamec,ODS,A,28,496
Jan Bauer,ODS,A,28,496
Martin Baxa,ODS,A,28,496
Petr Beitl,ODS,A,28,496
Marek Benda,ODS,A,28,496
Stanislav Blaha,ODS,A,28,496
Pavel Blažek,ODS,A,28,496
Jana Černochová,ODS,A,28,496
Petr Fiala,ODS,0,28,496
Jakub Janda,ODS,A,28,496
Karel Krejza,ODS,A,28,496
Martin Kupka,ODS,A,28,496
Jaroslav Martinů,ODS,A,28,496
Ilona Mauritzová,ODS,A,28,496
Vojtěch Munzar,ODS,A,28,496
Miroslava Němcová,ODS,A,28,496
Jan Skopeček,ODS,A,28,496
Zbyněk Stanjura,ODS,A,28,496
Bohuslav Svoboda,ODS,A,28,496
Jiří Ventruba,ODS,A,28,496
Veronika Vrecionová,ODS,0,28,496
Jan Zahradník,ODS,A,28,496
Pavel Žáček,ODS,A,28,496
Dana Balcarová,Piráti,A,28,496
Lukáš Bartoň,Piráti,A,28,496
Ivan Bartoš,Piráti,A,28,496
Lukáš Černohorský,Piráti,A,28,496
František Elfmark,Piráti,A,28,496
Mikuláš Ferjenčík,Piráti,A,28,496
Radek Holomčík,Piráti,A,28,496
Martin Jiránek,Piráti,A,28,496
Lukáš Kolářík,Piráti,A,28,496
František Kopřiva,Piráti,A,28,496
Lenka Kozlová,Piráti,A,28,496
Jan Lipavský,Piráti,A,28,496
Tomáš Martínek,Piráti,A,28,496
Jakub Michálek,Piráti,A,28,496
Mikuláš Peksa,Piráti,M,28,496
Vojtěch Pikal,Piráti,A,28,496
Ondřej Polanský,Piráti,A,28,496
Jan Pošvář,Piráti,A,28,496
Ondřej Profant,Piráti,A,28,496
Olga Richterová,Piráti,A,28,496
Petr Třešňák,Piráti,A,28,496
Tomáš Vymazal,Piráti,A,28,496
Jaroslav Dvořák,SPD,M,28,496
Radim Fiala,SPD,A,28,496
Jaroslav Holík,SPD,A,28,496
Jan Hrnčíř,SPD,A,28,496
Tereza Hyťhová,SPD,M,28,496
Monika Jarošová,SPD,A,28,496
Pavel Jelínek,SPD,A,28,496
Jiří Kobza,SPD,A,28,496
Jiří Kohoutek,SPD,A,28,496
Radek Koten,SPD,Z,28,496
Jana Levová,SPD,M,28,496
Karla Maříková,SPD,A,28,496
Tomio Okamura,SPD,A,28,496
Zdeněk Podal,SPD,A,28,496
Miloslav Rozner,SPD,A,28,496
Radek Rozvoral,SPD,A,28,496
Lucie Šafránková,SPD,A,28,496
Lubomír Španěl,SPD,A,28,496
Radovan Vích,SPD,A,28,496
Jiří Běhounek,ČSSD,Z,28,496
Jan Birke,ČSSD,N,28,496
Petr Dolínek,ČSSD,N,28,496
Jaroslav Foldyna,ČSSD,N,28,496
Alena Gajdůšková,ČSSD,N,28,496
Jan Hamáček,ČSSD,Z,28,496
Tomáš Hanzel,ČSSD,M,28,496
Jan Chvojka,ČSSD,Z,28,496
Roman Onderka,ČSSD,N,28,496
Roman Sklenák,ČSSD,N,28,496
Antonín Staněk,ČSSD,N,28,496
Kateřina Valachová,ČSSD,N,28,496
Ondřej Veselý,ČSSD,Z,28,496
Václav Votava,ČSSD,N,28,496
Lubomír Zaorálek,ČSSD,N,28,496
Hana Aulická Jírovcová,KSČM,Z,28,496
Alexander Černý,KSČM,Z,28,496
Jiří Dolejš,KSČM,Z,28,496
Vojtěch Filip,KSČM,N,28,496
Miroslav Grebeníček,KSČM,N,28,496
Stanislav Grospič,KSČM,0,28,496
Pavel Kováčik,KSČM,N,28,496
Leo Luzar,KSČM,N,28,496
Květa Matušovská,KSČM,Z,28,496
Zdeněk Ondráček,KSČM,N,28,496
Daniel Pawlas,KSČM,N,28,496
Marie Pěnčíková,KSČM,N,28,496
Ivo Pojezný,KSČM,N,28,496
Jiří Valenta,KSČM,Z,28,496
Miloslava Vostrá,KSČM,N,28,496
Jan Bartošek,KDU-ČSL,A,28,496
Pavel Bělobrádek,KDU-ČSL,Z,28,496
Ondřej Benešík,KDU-ČSL,A,28,496
Jan Čižinský,KDU-ČSL,A,28,496
Pavla Golasowská,KDU-ČSL,A,28,496
Stanislav Juránek,KDU-ČSL,A,28,496
Marian Jurečka,KDU-ČSL,Z,28,496
Vít Kaňkovský,KDU-ČSL,A,28,496
Jiří Mihola,KDU-ČSL,A,28,496
Marek Výborný,KDU-ČSL,Z,28,496
Dominik Feri,TOP09,A,28,496
Miroslav Kalousek,TOP09,A,28,496
Helena Langšádlová,TOP09,A,28,496
Markéta Pekarová Adamová,TOP09,A,28,496
Karel Schwarzenberg,TOP09,M,28,496
František Vácha,TOP09,M,28,496
Vlastimil Válek,TOP09,A,28,496
Jan Farský,STAN,A,28,496
Petr Gazdík,STAN,A,28,496
Věra Kovářová,STAN,A,28,496
Jana Krutáková,STAN,A,28,496
Petr Pávek,STAN,A,28,496
Vít Rakušan,STAN,A,28,496
Marian Bojko,Nezařaz,A,28,496
Václav Klaus,Nezařaz,A,28,496
Zuzana Majerová Zahradníková,Nezařaz,A,28,496
Ivana Nevludová,Nezařaz,A,28,496
Lubomír Volný,Nezařaz,A,28,496
