Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,22,310
Andrej Babiš,ANO,M,22,310
Andrea Babišová,ANO,M,22,310
Margita Balaštíková,ANO,0,22,310
Josef Bělica,ANO,A,22,310
Stanislav Berkovec,ANO,A,22,310
Jiří Bláha,ANO,A,22,310
Richard Brabec,ANO,A,22,310
Milan Brázdil,ANO,A,22,310
Andrea Brzobohatá,ANO,A,22,310
Jaroslav Bžoch,ANO,A,22,310
Monika Červíčková,ANO,A,22,310
Klára Dostálová,ANO,A,22,310
Lenka Dražilová,ANO,A,22,310
Jaroslav Faltýnek,ANO,A,22,310
Kamal Farhan,ANO,A,22,310
Milan Feranec,ANO,A,22,310
Eva Fialová,ANO,A,22,310
Stanislav Fridrich,ANO,A,22,310
Josef Hájek,ANO,Z,22,310
Milan Hnilička,ANO,A,22,310
Ivan Jáč,ANO,M,22,310
Miloslav Janulík,ANO,A,22,310
Aleš Juchelka,ANO,A,22,310
Pavel Juříček,ANO,A,22,310
Adam Kalous,ANO,A,22,310
David Kasal,ANO,A,22,310
Tomáš Kohoutek,ANO,A,22,310
Martin Kolovratník,ANO,A,22,310
Barbora Kořanová,ANO,A,22,310
Josef Kott,ANO,A,22,310
Robert Králíček,ANO,A,22,310
Roman Kubíček,ANO,A,22,310
Jan Kubík,ANO,A,22,310
Jaroslav Kytýr,ANO,A,22,310
Taťána Malá,ANO,A,22,310
Přemysl Mališ,ANO,A,22,310
Jiří Mašek,ANO,M,22,310
Eva Matyášová,ANO,M,22,310
Radka Maxová,ANO,A,22,310
Marcela Melková,ANO,A,22,310
Jana Mračková Vildumetzová,ANO,A,22,310
Patrik Nacher,ANO,A,22,310
Marek Novák,ANO,A,22,310
Monika Oborná,ANO,A,22,310
Ladislav Okleštěk,ANO,A,22,310
Zuzana Ožanová,ANO,A,22,310
Jana Pastuchová,ANO,A,22,310
František Petrtýl,ANO,A,22,310
Pavel Plzák,ANO,A,22,310
Milan Pour,ANO,A,22,310
David Pražák,ANO,A,22,310
Věra Procházková,ANO,A,22,310
Pavel Pustějovský,ANO,A,22,310
Karel Rais,ANO,0,22,310
Michal Ratiborský,ANO,A,22,310
Jan Richter,ANO,A,22,310
Miloslava Rutová,ANO,A,22,310
Pavel Růžička,ANO,A,22,310
Jan Řehounek,ANO,Z,22,310
Petr Sadovský,ANO,A,22,310
Jan Schiller,ANO,A,22,310
Pavel Staněk,ANO,A,22,310
Jiří Strýček,ANO,A,22,310
Karla Šlechtová,ANO,A,22,310
Julius Špičák,ANO,A,22,310
David Štolpa,ANO,A,22,310
Dan Ťok,ANO,A,22,310
Karel Tureček,ANO,A,22,310
Helena Válková,ANO,A,22,310
Petr Venhoda,ANO,A,22,310
Adam Vojtěch,ANO,A,22,310
Jan Volný,ANO,A,22,310
Radek Vondráček,ANO,A,22,310
Ivo Vondrák,ANO,M,22,310
Petr Vrána,ANO,A,22,310
Rostislav Vyzula,ANO,M,22,310
Radek Zlesák,ANO,A,22,310
Ivan Adamec,ODS,A,22,310
Jan Bauer,ODS,A,22,310
Martin Baxa,ODS,A,22,310
Petr Beitl,ODS,A,22,310
Marek Benda,ODS,A,22,310
Stanislav Blaha,ODS,A,22,310
Pavel Blažek,ODS,A,22,310
Jana Černochová,ODS,A,22,310
Petr Fiala,ODS,M,22,310
Jakub Janda,ODS,A,22,310
Václav Klaus,ODS,A,22,310
Karel Krejza,ODS,A,22,310
Martin Kupka,ODS,A,22,310
Zuzana Majerová Zahradníková,ODS,A,22,310
Jaroslav Martinů,ODS,M,22,310
Ilona Mauritzová,ODS,A,22,310
Vojtěch Munzar,ODS,A,22,310
Miroslava Němcová,ODS,M,22,310
Jan Skopeček,ODS,A,22,310
Zbyněk Stanjura,ODS,A,22,310
Bohuslav Svoboda,ODS,A,22,310
