Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,28,511
Andrej Babiš,ANO,M,28,511
Andrea Babišová,ANO,N,28,511
Margita Balaštíková,ANO,Z,28,511
Josef Bělica,ANO,N,28,511
Stanislav Berkovec,ANO,N,28,511
Jiří Bláha,ANO,M,28,511
Richard Brabec,ANO,N,28,511
Milan Brázdil,ANO,N,28,511
Andrea Brzobohatá,ANO,N,28,511
Jaroslav Bžoch,ANO,Z,28,511
Monika Červíčková,ANO,N,28,511
Klára Dostálová,ANO,N,28,511
Lenka Dražilová,ANO,N,28,511
Jaroslav Faltýnek,ANO,N,28,511
Kamal Farhan,ANO,N,28,511
Milan Feranec,ANO,N,28,511
Eva Fialová,ANO,N,28,511
Stanislav Fridrich,ANO,N,28,511
Josef Hájek,ANO,N,28,511
Milan Hnilička,ANO,N,28,511
Ivan Jáč,ANO,N,28,511
Miloslav Janulík,ANO,N,28,511
Aleš Juchelka,ANO,N,28,511
Pavel Juříček,ANO,N,28,511
Iva Kalátová,ANO,N,28,511
Adam Kalous,ANO,N,28,511
David Kasal,ANO,N,28,511
Tomáš Kohoutek,ANO,N,28,511
Martin Kolovratník,ANO,N,28,511
Barbora Kořanová,ANO,N,28,511
Josef Kott,ANO,Z,28,511
Robert Králíček,ANO,N,28,511
Roman Kubíček,ANO,N,28,511
Jan Kubík,ANO,Z,28,511
Jaroslav Kytýr,ANO,N,28,511
Taťána Malá,ANO,Z,28,511
Přemysl Mališ,ANO,Z,28,511
Jiří Mašek,ANO,N,28,511
Eva Matyášová,ANO,N,28,511
Radka Maxová,ANO,N,28,511
Marcela Melková,ANO,N,28,511
Jana Mračková Vildumetzová,ANO,N,28,511
Patrik Nacher,ANO,Z,28,511
Marek Novák,ANO,N,28,511
Monika Oborná,ANO,N,28,511
Ladislav Okleštěk,ANO,N,28,511
Zuzana Ožanová,ANO,N,28,511
Jana Pastuchová,ANO,N,28,511
František Petrtýl,ANO,N,28,511
Pavel Plzák,ANO,N,28,511
Milan Pour,ANO,N,28,511
David Pražák,ANO,N,28,511
Věra Procházková,ANO,N,28,511
Pavel Pustějovský,ANO,N,28,511
Karel Rais,ANO,M,28,511
Michal Ratiborský,ANO,N,28,511
Jan Richter,ANO,N,28,511
Miloslava Rutová,ANO,N,28,511
Pavel Růžička,ANO,N,28,511
Jan Řehounek,ANO,N,28,511
Petr Sadovský,ANO,N,28,511
Jan Schiller,ANO,N,28,511
Pavel Staněk,ANO,Z,28,511
Jiří Strýček,ANO,N,28,511
Karla Šlechtová,ANO,N,28,511
Julius Špičák,ANO,N,28,511
David Štolpa,ANO,N,28,511
Karel Tureček,ANO,N,28,511
Helena Válková,ANO,N,28,511
Petr Venhoda,ANO,Z,28,511
Adam Vojtěch,ANO,N,28,511
Jan Volný,ANO,N,28,511
Radek Vondráček,ANO,N,28,511
Ivo Vondrák,ANO,N,28,511
Petr Vrána,ANO,N,28,511
Rostislav Vyzula,ANO,N,28,511
Radek Zlesák,ANO,N,28,511
Ivan Adamec,ODS,A,28,511
Jan Bauer,ODS,A,28,511
Martin Baxa,ODS,A,28,511
Petr Beitl,ODS,A,28,511
Marek Benda,ODS,Z,28,511
Stanislav Blaha,ODS,A,28,511
Pavel Blažek,ODS,A,28,511
Jana Černochová,ODS,A,28,511
Petr Fiala,ODS,0,28,511
Jakub Janda,ODS,A,28,511
Karel Krejza,ODS,A,28,511
Martin Kupka,ODS,A,28,511
Jaroslav Martinů,ODS,A,28,511
Ilona Mauritzová,ODS,A,28,511
Vojtěch Munzar,ODS,A,28,511
Miroslava Němcová,ODS,A,28,511
Jan Skopeček,ODS,A,28,511
Zbyněk Stanjura,ODS,A,28,511
Bohuslav Svoboda,ODS,A,28,511
Jiří Ventruba,ODS,A,28,511
Veronika Vrecionová,ODS,0,28,511
Jan Zahradník,ODS,A,28,511
Pavel Žáček,ODS,A,28,511
Dana Balcarová,Piráti,A,28,511
Lukáš Bartoň,Piráti,A,28,511
Ivan Bartoš,Piráti,A,28,511
Lukáš Černohorský,Piráti,A,28,511
František Elfmark,Piráti,A,28,511
Mikuláš Ferjenčík,Piráti,A,28,511
Radek Holomčík,Piráti,A,28,511
Martin Jiránek,Piráti,A,28,511
Lukáš Kolářík,Piráti,A,28,511
František Kopřiva,Piráti,A,28,511
Lenka Kozlová,Piráti,A,28,511
Jan Lipavský,Piráti,A,28,511
Tomáš Martínek,Piráti,A,28,511
Jakub Michálek,Piráti,A,28,511
Mikuláš Peksa,Piráti,M,28,511
Vojtěch Pikal,Piráti,A,28,511
Ondřej Polanský,Piráti,A,28,511
Jan Pošvář,Piráti,A,28,511
Ondřej Profant,Piráti,A,28,511
Olga Richterová,Piráti,A,28,511
Petr Třešňák,Piráti,A,28,511
Tomáš Vymazal,Piráti,A,28,511
Jaroslav Dvořák,SPD,M,28,511
Radim Fiala,SPD,A,28,511
Jaroslav Holík,SPD,A,28,511
Jan Hrnčíř,SPD,A,28,511
Tereza Hyťhová,SPD,M,28,511
Monika Jarošová,SPD,A,28,511
Pavel Jelínek,SPD,A,28,511
Jiří Kobza,SPD,A,28,511
Jiří Kohoutek,SPD,A,28,511
Radek Koten,SPD,A,28,511
Jana Levová,SPD,M,28,511
Karla Maříková,SPD,A,28,511
Tomio Okamura,SPD,A,28,511
Zdeněk Podal,SPD,A,28,511
Miloslav Rozner,SPD,A,28,511
Radek Rozvoral,SPD,A,28,511
Lucie Šafránková,SPD,A,28,511
Lubomír Španěl,SPD,A,28,511
Radovan Vích,SPD,A,28,511
Jiří Běhounek,ČSSD,Z,28,511
Jan Birke,ČSSD,N,28,511
Petr Dolínek,ČSSD,N,28,511
Jaroslav Foldyna,ČSSD,N,28,511
Alena Gajdůšková,ČSSD,N,28,511
Jan Hamáček,ČSSD,Z,28,511
Tomáš Hanzel,ČSSD,M,28,511
Jan Chvojka,ČSSD,N,28,511
Roman Onderka,ČSSD,N,28,511
Roman Sklenák,ČSSD,N,28,511
Antonín Staněk,ČSSD,N,28,511
Kateřina Valachová,ČSSD,N,28,511
Ondřej Veselý,ČSSD,Z,28,511
Václav Votava,ČSSD,Z,28,511
Lubomír Zaorálek,ČSSD,Z,28,511
Hana Aulická Jírovcová,KSČM,Z,28,511
Alexander Černý,KSČM,N,28,511
Jiří Dolejš,KSČM,Z,28,511
Vojtěch Filip,KSČM,N,28,511
Miroslav Grebeníček,KSČM,N,28,511
Stanislav Grospič,KSČM,N,28,511
Pavel Kováčik,KSČM,N,28,511
Leo Luzar,KSČM,N,28,511
Květa Matušovská,KSČM,Z,28,511
Zdeněk Ondráček,KSČM,N,28,511
Daniel Pawlas,KSČM,N,28,511
Marie Pěnčíková,KSČM,N,28,511
Ivo Pojezný,KSČM,N,28,511
Jiří Valenta,KSČM,N,28,511
Miloslava Vostrá,KSČM,N,28,511
Jan Bartošek,KDU-ČSL,A,28,511
Pavel Bělobrádek,KDU-ČSL,Z,28,511
Ondřej Benešík,KDU-ČSL,Z,28,511
Jan Čižinský,KDU-ČSL,A,28,511
Pavla Golasowská,KDU-ČSL,A,28,511
Stanislav Juránek,KDU-ČSL,A,28,511
Marian Jurečka,KDU-ČSL,Z,28,511
Vít Kaňkovský,KDU-ČSL,A,28,511
Jiří Mihola,KDU-ČSL,A,28,511
Marek Výborný,KDU-ČSL,A,28,511
Dominik Feri,TOP09,A,28,511
Miroslav Kalousek,TOP09,A,28,511
Helena Langšádlová,TOP09,A,28,511
Markéta Pekarová Adamová,TOP09,A,28,511
Karel Schwarzenberg,TOP09,M,28,511
František Vácha,TOP09,M,28,511
Vlastimil Válek,TOP09,A,28,511
Jan Farský,STAN,A,28,511
Petr Gazdík,STAN,A,28,511
Věra Kovářová,STAN,A,28,511
Jana Krutáková,STAN,Z,28,511
Petr Pávek,STAN,Z,28,511
Vít Rakušan,STAN,Z,28,511
Marian Bojko,Nezařaz,A,28,511
Václav Klaus,Nezařaz,A,28,511
Zuzana Majerová Zahradníková,Nezařaz,A,28,511
Ivana Nevludová,Nezařaz,A,28,511
Lubomír Volný,Nezařaz,A,28,511
