Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,26,128
Andrej Babiš,ANO,A,26,128
Andrea Babišová,ANO,A,26,128
Margita Balaštíková,ANO,A,26,128
Josef Bělica,ANO,M,26,128
Stanislav Berkovec,ANO,A,26,128
Jiří Bláha,ANO,A,26,128
Richard Brabec,ANO,M,26,128
Milan Brázdil,ANO,M,26,128
Andrea Brzobohatá,ANO,A,26,128
Jaroslav Bžoch,ANO,A,26,128
Monika Červíčková,ANO,A,26,128
Klára Dostálová,ANO,A,26,128
Lenka Dražilová,ANO,A,26,128
Jaroslav Faltýnek,ANO,A,26,128
Kamal Farhan,ANO,A,26,128
Milan Feranec,ANO,M,26,128
Eva Fialová,ANO,A,26,128
Stanislav Fridrich,ANO,A,26,128
Josef Hájek,ANO,A,26,128
Milan Hnilička,ANO,A,26,128
Ivan Jáč,ANO,A,26,128
Miloslav Janulík,ANO,M,26,128
Aleš Juchelka,ANO,A,26,128
Pavel Juříček,ANO,A,26,128
Iva Kalátová,ANO,A,26,128
Adam Kalous,ANO,A,26,128
David Kasal,ANO,A,26,128
Tomáš Kohoutek,ANO,A,26,128
Martin Kolovratník,ANO,A,26,128
Barbora Kořanová,ANO,A,26,128
Josef Kott,ANO,A,26,128
Robert Králíček,ANO,A,26,128
Roman Kubíček,ANO,A,26,128
Jan Kubík,ANO,A,26,128
Jaroslav Kytýr,ANO,A,26,128
Taťána Malá,ANO,A,26,128
Přemysl Mališ,ANO,A,26,128
Jiří Mašek,ANO,A,26,128
Eva Matyášová,ANO,A,26,128
Radka Maxová,ANO,M,26,128
Marcela Melková,ANO,A,26,128
Jana Mračková Vildumetzová,ANO,A,26,128
Patrik Nacher,ANO,0,26,128
Marek Novák,ANO,A,26,128
Monika Oborná,ANO,A,26,128
Ladislav Okleštěk,ANO,A,26,128
Zuzana Ožanová,ANO,A,26,128
Jana Pastuchová,ANO,A,26,128
František Petrtýl,ANO,A,26,128
Pavel Plzák,ANO,Z,26,128
Milan Pour,ANO,A,26,128
David Pražák,ANO,A,26,128
Věra Procházková,ANO,A,26,128
Pavel Pustějovský,ANO,A,26,128
Karel Rais,ANO,M,26,128
Michal Ratiborský,ANO,A,26,128
Jan Richter,ANO,A,26,128
Miloslava Rutová,ANO,A,26,128
Pavel Růžička,ANO,A,26,128
Jan Řehounek,ANO,A,26,128
Petr Sadovský,ANO,A,26,128
Jan Schiller,ANO,0,26,128
Pavel Staněk,ANO,M,26,128
Jiří Strýček,ANO,A,26,128
Karla Šlechtová,ANO,M,26,128
Julius Špičák,ANO,A,26,128
David Štolpa,ANO,A,26,128
Karel Tureček,ANO,A,26,128
Helena Válková,ANO,A,26,128
Petr Venhoda,ANO,A,26,128
Adam Vojtěch,ANO,A,26,128
Jan Volný,ANO,A,26,128
Radek Vondráček,ANO,A,26,128
Ivo Vondrák,ANO,M,26,128
Petr Vrána,ANO,A,26,128
Rostislav Vyzula,ANO,M,26,128
Radek Zlesák,ANO,A,26,128
Ivan Adamec,ODS,A,26,128
Jan Bauer,ODS,A,26,128
Martin Baxa,ODS,A,26,128
Petr Beitl,ODS,A,26,128
Marek Benda,ODS,A,26,128
Stanislav Blaha,ODS,A,26,128
Pavel Blažek,ODS,A,26,128
Jana Černochová,ODS,0,26,128
Petr Fiala,ODS,A,26,128
Jakub Janda,ODS,A,26,128
Karel Krejza,ODS,A,26,128
Martin Kupka,ODS,A,26,128
Jaroslav Martinů,ODS,A,26,128
Ilona Mauritzová,ODS,A,26,128
Vojtěch Munzar,ODS,A,26,128
Miroslava Němcová,ODS,A,26,128
Jan Skopeček,ODS,A,26,128
Zbyněk Stanjura,ODS,A,26,128
Bohuslav Svoboda,ODS,0,26,128
Jiří Ventruba,ODS,A,26,128
