Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,Z,11,72
Andrej Babiš,ANO,Z,11,72
Andrea Babišová,ANO,Z,11,72
Margita Balaštíková,ANO,Z,11,72
Josef Bělica,ANO,M,11,72
Stanislav Berkovec,ANO,Z,11,72
Jiří Bláha,ANO,Z,11,72
Richard Brabec,ANO,Z,11,72
Milan Brázdil,ANO,Z,11,72
Andrea Brzobohatá,ANO,Z,11,72
Jaroslav Bžoch,ANO,N,11,72
Klára Dostálová,ANO,Z,11,72
Lenka Dražilová,ANO,Z,11,72
Jaroslav Faltýnek,ANO,Z,11,72
Kamal Farhan,ANO,Z,11,72
Milan Feranec,ANO,N,11,72
Eva Fialová,ANO,Z,11,72
Stanislav Fridrich,ANO,Z,11,72
Josef Hájek,ANO,Z,11,72
Milan Hnilička,ANO,M,11,72
Ivan Jáč,ANO,Z,11,72
Miloslav Janulík,ANO,Z,11,72
Aleš Juchelka,ANO,M,11,72
Pavel Juříček,ANO,Z,11,72
Adam Kalous,ANO,N,11,72
David Kasal,ANO,Z,11,72
Tomáš Kohoutek,ANO,Z,11,72
Martin Kolovratník,ANO,Z,11,72
Barbora Kořanová,ANO,Z,11,72
Josef Kott,ANO,Z,11,72
Robert Králíček,ANO,Z,11,72
Roman Kubíček,ANO,Z,11,72
Jan Kubík,ANO,Z,11,72
Jaroslav Kytýr,ANO,Z,11,72
Taťána Malá,ANO,Z,11,72
Přemysl Mališ,ANO,Z,11,72
Jiří Mašek,ANO,Z,11,72
Eva Matyášová,ANO,Z,11,72
Radka Maxová,ANO,M,11,72
Marcela Melková,ANO,Z,11,72
Jana Mračková Vildumetzová,ANO,Z,11,72
Patrik Nacher,ANO,Z,11,72
Marek Novák,ANO,Z,11,72
Monika Oborná,ANO,Z,11,72
Ladislav Okleštěk,ANO,Z,11,72
Zuzana Ožanová,ANO,Z,11,72
Jana Pastuchová,ANO,Z,11,72
Robert Pelikán,ANO,0,11,72
František Petrtýl,ANO,0,11,72
Pavel Plzák,ANO,Z,11,72
Milan Pour,ANO,Z,11,72
David Pražák,ANO,Z,11,72
Věra Procházková,ANO,N,11,72
Pavel Pustějovský,ANO,Z,11,72
Karel Rais,ANO,Z,11,72
Michal Ratiborský,ANO,Z,11,72
Jan Richter,ANO,Z,11,72
Miloslava Rutová,ANO,Z,11,72
Pavel Růžička,ANO,Z,11,72
Jan Řehounek,ANO,M,11,72
Petr Sadovský,ANO,Z,11,72
Jan Schiller,ANO,Z,11,72
Pavel Staněk,ANO,Z,11,72
Martin Stropnický,ANO,Z,11,72
Jiří Strýček,ANO,Z,11,72
Karla Šlechtová,ANO,Z,11,72
Julius Špičák,ANO,Z,11,72
David Štolpa,ANO,Z,11,72
Dan Ťok,ANO,Z,11,72
Karel Tureček,ANO,N,11,72
Helena Válková,ANO,Z,11,72
Adam Vojtěch,ANO,Z,11,72
Jan Volný,ANO,Z,11,72
Radek Vondráček,ANO,N,11,72
Ivo Vondrák,ANO,Z,11,72
Petr Vrána,ANO,Z,11,72
Rostislav Vyzula,ANO,Z,11,72
