Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,28,346
Andrej Babiš,ANO,N,28,346
Andrea Babišová,ANO,N,28,346
Margita Balaštíková,ANO,N,28,346
Josef Bělica,ANO,N,28,346
Stanislav Berkovec,ANO,N,28,346
Jiří Bláha,ANO,N,28,346
Richard Brabec,ANO,N,28,346
Milan Brázdil,ANO,N,28,346
Andrea Brzobohatá,ANO,N,28,346
Jaroslav Bžoch,ANO,N,28,346
Monika Červíčková,ANO,N,28,346
Klára Dostálová,ANO,M,28,346
Lenka Dražilová,ANO,N,28,346
Jaroslav Faltýnek,ANO,N,28,346
Kamal Farhan,ANO,N,28,346
Milan Feranec,ANO,N,28,346
Eva Fialová,ANO,N,28,346
Stanislav Fridrich,ANO,N,28,346
Josef Hájek,ANO,Z,28,346
Milan Hnilička,ANO,N,28,346
Ivan Jáč,ANO,N,28,346
Miloslav Janulík,ANO,Z,28,346
Aleš Juchelka,ANO,N,28,346
Pavel Juříček,ANO,M,28,346
Iva Kalátová,ANO,M,28,346
Adam Kalous,ANO,N,28,346
David Kasal,ANO,N,28,346
Tomáš Kohoutek,ANO,N,28,346
Martin Kolovratník,ANO,Z,28,346
Barbora Kořanová,ANO,N,28,346
Josef Kott,ANO,N,28,346
Robert Králíček,ANO,N,28,346
Roman Kubíček,ANO,N,28,346
Jan Kubík,ANO,N,28,346
Jaroslav Kytýr,ANO,N,28,346
Taťána Malá,ANO,N,28,346
Přemysl Mališ,ANO,N,28,346
Jiří Mašek,ANO,N,28,346
Eva Matyášová,ANO,N,28,346
Radka Maxová,ANO,M,28,346
Marcela Melková,ANO,N,28,346
Jana Mračková Vildumetzová,ANO,N,28,346
Patrik Nacher,ANO,N,28,346
Marek Novák,ANO,N,28,346
Monika Oborná,ANO,N,28,346
Ladislav Okleštěk,ANO,N,28,346
Zuzana Ožanová,ANO,M,28,346
Jana Pastuchová,ANO,N,28,346
František Petrtýl,ANO,N,28,346
Pavel Plzák,ANO,N,28,346
Milan Pour,ANO,N,28,346
David Pražák,ANO,N,28,346
Věra Procházková,ANO,N,28,346
Pavel Pustějovský,ANO,M,28,346
Karel Rais,ANO,N,28,346
Michal Ratiborský,ANO,N,28,346
Jan Richter,ANO,N,28,346
