Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,12,54
Andrej Babiš,ANO,0,12,54
Andrea Babišová,ANO,A,12,54
Margita Balaštíková,ANO,A,12,54
Josef Bělica,ANO,A,12,54
Stanislav Berkovec,ANO,A,12,54
Jiří Bláha,ANO,A,12,54
Richard Brabec,ANO,Z,12,54
Milan Brázdil,ANO,A,12,54
Andrea Brzobohatá,ANO,A,12,54
Jaroslav Bžoch,ANO,Z,12,54
Klára Dostálová,ANO,A,12,54
Lenka Dražilová,ANO,A,12,54
Jaroslav Faltýnek,ANO,A,12,54
Kamal Farhan,ANO,A,12,54
Milan Feranec,ANO,Z,12,54
Eva Fialová,ANO,A,12,54
Stanislav Fridrich,ANO,A,12,54
Josef Hájek,ANO,Z,12,54
Milan Hnilička,ANO,M,12,54
Ivan Jáč,ANO,A,12,54
Miloslav Janulík,ANO,A,12,54
Aleš Juchelka,ANO,0,12,54
Pavel Juříček,ANO,A,12,54
Adam Kalous,ANO,Z,12,54
David Kasal,ANO,A,12,54
Tomáš Kohoutek,ANO,Z,12,54
Martin Kolovratník,ANO,A,12,54
Barbora Kořanová,ANO,Z,12,54
Josef Kott,ANO,A,12,54
Robert Králíček,ANO,Z,12,54
Roman Kubíček,ANO,A,12,54
Jan Kubík,ANO,A,12,54
Jaroslav Kytýr,ANO,A,12,54
Taťána Malá,ANO,A,12,54
Přemysl Mališ,ANO,Z,12,54
Jiří Mašek,ANO,A,12,54
Eva Matyášová,ANO,A,12,54
Radka Maxová,ANO,A,12,54
Marcela Melková,ANO,A,12,54
Jana Mračková Vildumetzová,ANO,A,12,54
Patrik Nacher,ANO,Z,12,54
Marek Novák,ANO,A,12,54
Monika Oborná,ANO,A,12,54
Ladislav Okleštěk,ANO,Z,12,54
Zuzana Ožanová,ANO,A,12,54
Jana Pastuchová,ANO,A,12,54
Robert Pelikán,ANO,A,12,54
František Petrtýl,ANO,A,12,54
Pavel Plzák,ANO,A,12,54
Milan Pour,ANO,A,12,54
David Pražák,ANO,A,12,54
Věra Procházková,ANO,A,12,54
Pavel Pustějovský,ANO,A,12,54
Karel Rais,ANO,Z,12,54
Michal Ratiborský,ANO,Z,12,54
Jan Richter,ANO,Z,12,54
Miloslava Rutová,ANO,A,12,54
Pavel Růžička,ANO,A,12,54
Jan Řehounek,ANO,A,12,54
Petr Sadovský,ANO,Z,12,54
Jan Schiller,ANO,A,12,54
Pavel Staněk,ANO,A,12,54
Martin Stropnický,ANO,M,12,54
Jiří Strýček,ANO,A,12,54
Karla Šlechtová,ANO,M,12,54
Julius Špičák,ANO,A,12,54
David Štolpa,ANO,A,12,54
Dan Ťok,ANO,A,12,54
Karel Tureček,ANO,A,12,54
Helena Válková,ANO,A,12,54
Adam Vojtěch,ANO,0,12,54
Jan Volný,ANO,Z,12,54
Radek Vondráček,ANO,Z,12,54
Ivo Vondrák,ANO,A,12,54
Petr Vrána,ANO,Z,12,54
Rostislav Vyzula,ANO,A,12,54
Radek Zlesák,ANO,A,12,54
Ivan Adamec,ODS,Z,12,54
Jan Bauer,ODS,Z,12,54
Martin Baxa,ODS,A,12,54
Petr Beitl,ODS,A,12,54
Marek Benda,ODS,Z,12,54
Stanislav Blaha,ODS,A,12,54
Pavel Blažek,ODS,Z,12,54
Jana Černochová,ODS,A,12,54
Petr Fiala,ODS,A,12,54
Jakub Janda,ODS,A,12,54
Václav Klaus,ODS,Z,12,54
Karel Krejza,ODS,A,12,54
Martin Kupka,ODS,Z,12,54
Zuzana Majerová Zahradníková,ODS,A,12,54
Jaroslav Martinů,ODS,A,12,54
Ilona Mauritzová,ODS,A,12,54
Vojtěch Munzar,ODS,A,12,54
Miroslava Němcová,ODS,A,12,54
Jan Skopeček,ODS,A,12,54
Zbyněk Stanjura,ODS,A,12,54
Bohuslav Svoboda,ODS,A,12,54
Jiří Ventruba,ODS,A,12,54
Veronika Vrecionová,ODS,A,12,54
Jan Zahradník,ODS,A,12,54
Pavel Žáček,ODS,A,12,54
Dana Balcarová,Piráti,N,12,54
Lukáš Bartoň,Piráti,N,12,54
Ivan Bartoš,Piráti,N,12,54
Lukáš Černohorský,Piráti,Z,12,54
František Elfmark,Piráti,N,12,54
Mikuláš Ferjenčík,Piráti,N,12,54
Radek Holomčík,Piráti,Z,12,54
Martin Jiránek,Piráti,Z,12,54
Lukáš Kolářík,Piráti,N,12,54
František Kopřiva,Piráti,N,12,54
Lenka Kozlová,Piráti,N,12,54
Jan Lipavský,Piráti,N,12,54
Tomáš Martínek,Piráti,A,12,54
Jakub Michálek,Piráti,N,12,54
Mikuláš Peksa,Piráti,N,12,54
Vojtěch Pikal,Piráti,N,12,54
Ondřej Polanský,Piráti,Z,12,54
Jan Pošvář,Piráti,N,12,54
Ondřej Profant,Piráti,Z,12,54
Olga Richterová,Piráti,N,12,54
Petr Třešňák,Piráti,Z,12,54
Tomáš Vymazal,Piráti,N,12,54
Marian Bojko,SPD,M,12,54
Jaroslav Dvořák,SPD,A,12,54
Radim Fiala,SPD,Z,12,54
Jaroslav Holík,SPD,A,12,54
Jan Hrnčíř,SPD,Z,12,54
Tereza Hyťhová,SPD,A,12,54
Monika Jarošová,SPD,A,12,54
Pavel Jelínek,SPD,A,12,54
Jiří Kobza,SPD,0,12,54
Jiří Kohoutek,SPD,A,12,54
Radek Koten,SPD,A,12,54
Jana Levová,SPD,A,12,54
Karla Maříková,SPD,A,12,54
