Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,12,155
Andrej Babiš,ANO,M,12,155
Andrea Babišová,ANO,0,12,155
Margita Balaštíková,ANO,M,12,155
Josef Bělica,ANO,M,12,155
Stanislav Berkovec,ANO,A,12,155
Jiří Bláha,ANO,0,12,155
Richard Brabec,ANO,A,12,155
Milan Brázdil,ANO,0,12,155
Andrea Brzobohatá,ANO,0,12,155
Jaroslav Bžoch,ANO,M,12,155
Klára Dostálová,ANO,A,12,155
Lenka Dražilová,ANO,A,12,155
Jaroslav Faltýnek,ANO,A,12,155
Kamal Farhan,ANO,A,12,155
Milan Feranec,ANO,A,12,155
Eva Fialová,ANO,A,12,155
Stanislav Fridrich,ANO,A,12,155
Josef Hájek,ANO,0,12,155
Milan Hnilička,ANO,A,12,155
Ivan Jáč,ANO,0,12,155
Miloslav Janulík,ANO,A,12,155
Aleš Juchelka,ANO,0,12,155
Pavel Juříček,ANO,A,12,155
Adam Kalous,ANO,A,12,155
David Kasal,ANO,A,12,155
Tomáš Kohoutek,ANO,A,12,155
Martin Kolovratník,ANO,0,12,155
Barbora Kořanová,ANO,A,12,155
Josef Kott,ANO,0,12,155
Robert Králíček,ANO,M,12,155
Roman Kubíček,ANO,A,12,155
Jan Kubík,ANO,A,12,155
Jaroslav Kytýr,ANO,A,12,155
Taťána Malá,ANO,A,12,155
Přemysl Mališ,ANO,M,12,155
Jiří Mašek,ANO,0,12,155
Eva Matyášová,ANO,A,12,155
Radka Maxová,ANO,A,12,155
Marcela Melková,ANO,A,12,155
Jana Mračková Vildumetzová,ANO,A,12,155
Patrik Nacher,ANO,A,12,155
Marek Novák,ANO,A,12,155
Monika Oborná,ANO,A,12,155
Ladislav Okleštěk,ANO,M,12,155
Zuzana Ožanová,ANO,A,12,155
Jana Pastuchová,ANO,A,12,155
Robert Pelikán,ANO,M,12,155
František Petrtýl,ANO,A,12,155
Pavel Plzák,ANO,0,12,155
Milan Pour,ANO,M,12,155
David Pražák,ANO,A,12,155
Věra Procházková,ANO,A,12,155
Pavel Pustějovský,ANO,A,12,155
Karel Rais,ANO,A,12,155
Michal Ratiborský,ANO,A,12,155
Jan Richter,ANO,A,12,155
Miloslava Rutová,ANO,A,12,155
Pavel Růžička,ANO,A,12,155
Jan Řehounek,ANO,M,12,155
Petr Sadovský,ANO,M,12,155
Jan Schiller,ANO,0,12,155
Pavel Staněk,ANO,A,12,155
Martin Stropnický,ANO,0,12,155
Jiří Strýček,ANO,A,12,155
Karla Šlechtová,ANO,M,12,155
Julius Špičák,ANO,A,12,155
David Štolpa,ANO,A,12,155
Dan Ťok,ANO,A,12,155
Karel Tureček,ANO,M,12,155
Helena Válková,ANO,0,12,155
Adam Vojtěch,ANO,0,12,155
Jan Volný,ANO,A,12,155
Radek Vondráček,ANO,A,12,155
Ivo Vondrák,ANO,A,12,155
Petr Vrána,ANO,A,12,155
Rostislav Vyzula,ANO,M,12,155
Radek Zlesák,ANO,0,12,155
Ivan Adamec,ODS,A,12,155
Jan Bauer,ODS,A,12,155
Martin Baxa,ODS,M,12,155
Petr Beitl,ODS,A,12,155
Marek Benda,ODS,0,12,155
Stanislav Blaha,ODS,A,12,155
Pavel Blažek,ODS,A,12,155
Jana Černochová,ODS,0,12,155
Petr Fiala,ODS,0,12,155
Jakub Janda,ODS,A,12,155
Václav Klaus,ODS,0,12,155
Karel Krejza,ODS,M,12,155
Martin Kupka,ODS,A,12,155
Zuzana Majerová Zahradníková,ODS,A,12,155
Jaroslav Martinů,ODS,A,12,155
Ilona Mauritzová,ODS,A,12,155
Vojtěch Munzar,ODS,A,12,155
Miroslava Němcová,ODS,0,12,155
Jan Skopeček,ODS,A,12,155
Zbyněk Stanjura,ODS,0,12,155
Bohuslav Svoboda,ODS,0,12,155
Jiří Ventruba,ODS,M,12,155
Veronika Vrecionová,ODS,Z,12,155
Jan Zahradník,ODS,A,12,155
Pavel Žáček,ODS,0,12,155
Dana Balcarová,Piráti,A,12,155
Lukáš Bartoň,Piráti,A,12,155
Ivan Bartoš,Piráti,M,12,155
Lukáš Černohorský,Piráti,A,12,155
František Elfmark,Piráti,A,12,155
Mikuláš Ferjenčík,Piráti,A,12,155
Radek Holomčík,Piráti,A,12,155
Martin Jiránek,Piráti,0,12,155
Lukáš Kolářík,Piráti,M,12,155
František Kopřiva,Piráti,A,12,155
Lenka Kozlová,Piráti,M,12,155
Jan Lipavský,Piráti,M,12,155
Tomáš Martínek,Piráti,A,12,155
Jakub Michálek,Piráti,0,12,155
Mikuláš Peksa,Piráti,A,12,155
Vojtěch Pikal,Piráti,A,12,155
Ondřej Polanský,Piráti,A,12,155
Jan Pošvář,Piráti,A,12,155
Ondřej Profant,Piráti,M,12,155
Olga Richterová,Piráti,A,12,155
Petr Třešňák,Piráti,A,12,155
Tomáš Vymazal,Piráti,A,12,155
Marian Bojko,SPD,M,12,155
Jaroslav Dvořák,SPD,A,12,155
Radim Fiala,SPD,0,12,155
Jaroslav Holík,SPD,A,12,155
Jan Hrnčíř,SPD,A,12,155
Tereza Hyťhová,SPD,A,12,155
Monika Jarošová,SPD,A,12,155
Pavel Jelínek,SPD,A,12,155
Jiří Kobza,SPD,0,12,155
Jiří Kohoutek,SPD,A,12,155
Radek Koten,SPD,A,12,155
Jana Levová,SPD,A,12,155
Karla Maříková,SPD,0,12,155
Ivana Nevludová,SPD,A,12,155
Tomio Okamura,SPD,M,12,155
Zdeněk Podal,SPD,A,12,155
Miloslav Rozner,SPD,A,12,155
Radek Rozvoral,SPD,A,12,155
Lucie Šafránková,SPD,A,12,155
Lubomír Španěl,SPD,0,12,155
Radovan Vích,SPD,0,12,155
Lubomír Volný,SPD,A,12,155
Jiří Běhounek,ČSSD,A,12,155
Jan Birke,ČSSD,0,12,155
Petr Dolínek,ČSSD,A,12,155
Jaroslav Foldyna,ČSSD,A,12,155
Alena Gajdůšková,ČSSD,A,12,155
Jan Hamáček,ČSSD,0,12,155
Tomáš Hanzel,ČSSD,M,12,155
Milan Chovanec,ČSSD,A,12,155
Jan Chvojka,ČSSD,A,12,155
Roman Onderka,ČSSD,A,12,155
Roman Sklenák,ČSSD,A,12,155
Antonín Staněk,ČSSD,A,12,155
Kateřina Valachová,ČSSD,0,12,155
Ondřej Veselý,ČSSD,0,12,155
Lubomír Zaorálek,ČSSD,0,12,155
Hana Aulická Jírovcová,KSČM,A,12,155
Alexander Černý,KSČM,0,12,155
Jiří Dolejš,KSČM,0,12,155
Vojtěch Filip,KSČM,0,12,155
Miroslav Grebeníček,KSČM,0,12,155
Stanislav Grospič,KSČM,A,12,155
Vladimír Koníček,KSČM,A,12,155
Pavel Kováčik,KSČM,0,12,155
Leo Luzar,KSČM,0,12,155
Květa Matušovská,KSČM,0,12,155
Zdeněk Ondráček,KSČM,0,12,155
Daniel Pawlas,KSČM,0,12,155
Ivo Pojezný,KSČM,0,12,155
Jiří Valenta,KSČM,A,12,155
Miloslava Vostrá,KSČM,0,12,155
Jan Bartošek,KDU-ČSL,0,12,155
Pavel Bělobrádek,KDU-ČSL,M,12,155
Ondřej Benešík,KDU-ČSL,M,12,155
Jan Čižinský,KDU-ČSL,M,12,155
Pavla Golasowská,KDU-ČSL,A,12,155
Stanislav Juránek,KDU-ČSL,A,12,155
Marian Jurečka,KDU-ČSL,A,12,155
Vít Kaňkovský,KDU-ČSL,M,12,155
Jiří Mihola,KDU-ČSL,A,12,155
Marek Výborný,KDU-ČSL,M,12,155
Dominik Feri,TOP09,0,12,155
Miroslav Kalousek,TOP09,0,12,155
Helena Langšádlová,TOP09,M,12,155
Markéta Pekarová Adamová,TOP09,A,12,155
Karel Schwarzenberg,TOP09,0,12,155
František Vácha,TOP09,A,12,155
Vlastimil Válek,TOP09,0,12,155
Jan Farský,STAN,A,12,155
Petr Gazdík,STAN,A,12,155
Věra Kovářová,STAN,A,12,155
Jana Krutáková,STAN,A,12,155
Petr Pávek,STAN,A,12,155
Vít Rakušan,STAN,A,12,155
