Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,28,466
Andrej Babiš,ANO,M,28,466
Andrea Babišová,ANO,N,28,466
Margita Balaštíková,ANO,N,28,466
Josef Bělica,ANO,N,28,466
Stanislav Berkovec,ANO,N,28,466
Jiří Bláha,ANO,M,28,466
Richard Brabec,ANO,N,28,466
Milan Brázdil,ANO,N,28,466
Andrea Brzobohatá,ANO,N,28,466
Jaroslav Bžoch,ANO,N,28,466
Monika Červíčková,ANO,N,28,466
Klára Dostálová,ANO,N,28,466
Lenka Dražilová,ANO,N,28,466
Jaroslav Faltýnek,ANO,N,28,466
Kamal Farhan,ANO,N,28,466
Milan Feranec,ANO,N,28,466
Eva Fialová,ANO,N,28,466
Stanislav Fridrich,ANO,N,28,466
Josef Hájek,ANO,N,28,466
Milan Hnilička,ANO,N,28,466
Ivan Jáč,ANO,N,28,466
Miloslav Janulík,ANO,N,28,466
Aleš Juchelka,ANO,N,28,466
Pavel Juříček,ANO,N,28,466
Iva Kalátová,ANO,N,28,466
Adam Kalous,ANO,N,28,466
David Kasal,ANO,N,28,466
Tomáš Kohoutek,ANO,N,28,466
Martin Kolovratník,ANO,N,28,466
Barbora Kořanová,ANO,N,28,466
Josef Kott,ANO,N,28,466
Robert Králíček,ANO,N,28,466
Roman Kubíček,ANO,N,28,466
Jan Kubík,ANO,N,28,466
Jaroslav Kytýr,ANO,N,28,466
Taťána Malá,ANO,N,28,466
Přemysl Mališ,ANO,N,28,466
Jiří Mašek,ANO,N,28,466
Eva Matyášová,ANO,N,28,466
Radka Maxová,ANO,N,28,466
Marcela Melková,ANO,N,28,466
Jana Mračková Vildumetzová,ANO,N,28,466
Patrik Nacher,ANO,0,28,466
Marek Novák,ANO,N,28,466
Monika Oborná,ANO,N,28,466
Ladislav Okleštěk,ANO,N,28,466
Zuzana Ožanová,ANO,N,28,466
Jana Pastuchová,ANO,N,28,466
František Petrtýl,ANO,N,28,466
Pavel Plzák,ANO,N,28,466
Milan Pour,ANO,N,28,466
David Pražák,ANO,N,28,466
Věra Procházková,ANO,N,28,466
Pavel Pustějovský,ANO,N,28,466
Karel Rais,ANO,M,28,466
Michal Ratiborský,ANO,N,28,466
Jan Richter,ANO,N,28,466
Miloslava Rutová,ANO,N,28,466
Pavel Růžička,ANO,N,28,466
Jan Řehounek,ANO,N,28,466
Petr Sadovský,ANO,N,28,466
Jan Schiller,ANO,N,28,466
Pavel Staněk,ANO,Z,28,466
Jiří Strýček,ANO,N,28,466
Karla Šlechtová,ANO,N,28,466
Julius Špičák,ANO,N,28,466
David Štolpa,ANO,N,28,466
Karel Tureček,ANO,0,28,466
Helena Válková,ANO,N,28,466
Petr Venhoda,ANO,N,28,466
Adam Vojtěch,ANO,N,28,466
Jan Volný,ANO,N,28,466
Radek Vondráček,ANO,N,28,466
Ivo Vondrák,ANO,N,28,466
Petr Vrána,ANO,N,28,466
Rostislav Vyzula,ANO,N,28,466
Radek Zlesák,ANO,N,28,466
Ivan Adamec,ODS,A,28,466
Jan Bauer,ODS,A,28,466
Martin Baxa,ODS,A,28,466
Petr Beitl,ODS,0,28,466
Marek Benda,ODS,A,28,466
Stanislav Blaha,ODS,A,28,466
Pavel Blažek,ODS,A,28,466
Jana Černochová,ODS,A,28,466
Petr Fiala,ODS,0,28,466
Jakub Janda,ODS,A,28,466
Karel Krejza,ODS,A,28,466
Martin Kupka,ODS,A,28,466
Jaroslav Martinů,ODS,A,28,466
Ilona Mauritzová,ODS,A,28,466
Vojtěch Munzar,ODS,A,28,466
Miroslava Němcová,ODS,A,28,466
Jan Skopeček,ODS,A,28,466
Zbyněk Stanjura,ODS,A,28,466
Bohuslav Svoboda,ODS,A,28,466
Jiří Ventruba,ODS,A,28,466
Veronika Vrecionová,ODS,0,28,466
Jan Zahradník,ODS,A,28,466
Pavel Žáček,ODS,A,28,466
Dana Balcarová,Piráti,A,28,466
Lukáš Bartoň,Piráti,A,28,466
Ivan Bartoš,Piráti,A,28,466
Lukáš Černohorský,Piráti,A,28,466
František Elfmark,Piráti,A,28,466
Mikuláš Ferjenčík,Piráti,A,28,466
Radek Holomčík,Piráti,A,28,466
Martin Jiránek,Piráti,A,28,466
Lukáš Kolářík,Piráti,A,28,466
František Kopřiva,Piráti,A,28,466
Lenka Kozlová,Piráti,A,28,466
Jan Lipavský,Piráti,A,28,466
Tomáš Martínek,Piráti,A,28,466
Jakub Michálek,Piráti,A,28,466
Mikuláš Peksa,Piráti,M,28,466
Vojtěch Pikal,Piráti,A,28,466
Ondřej Polanský,Piráti,A,28,466
Jan Pošvář,Piráti,A,28,466
Ondřej Profant,Piráti,A,28,466
Olga Richterová,Piráti,A,28,466
Petr Třešňák,Piráti,A,28,466
Tomáš Vymazal,Piráti,A,28,466
Jaroslav Dvořák,SPD,M,28,466
Radim Fiala,SPD,A,28,466
Jaroslav Holík,SPD,A,28,466
Jan Hrnčíř,SPD,A,28,466
Tereza Hyťhová,SPD,M,28,466
Monika Jarošová,SPD,A,28,466
Pavel Jelínek,SPD,A,28,466
Jiří Kobza,SPD,A,28,466
Jiří Kohoutek,SPD,A,28,466
Radek Koten,SPD,A,28,466
Jana Levová,SPD,M,28,466
Karla Maříková,SPD,A,28,466
Tomio Okamura,SPD,A,28,466
Zdeněk Podal,SPD,A,28,466
Miloslav Rozner,SPD,A,28,466
Radek Rozvoral,SPD,A,28,466
Lucie Šafránková,SPD,A,28,466
Lubomír Španěl,SPD,A,28,466
Radovan Vích,SPD,A,28,466
Jiří Běhounek,ČSSD,Z,28,466
Jan Birke,ČSSD,N,28,466
Petr Dolínek,ČSSD,0,28,466
Jaroslav Foldyna,ČSSD,Z,28,466
Alena Gajdůšková,ČSSD,N,28,466
