Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,12,38
Andrej Babiš,ANO,Z,12,38
Andrea Babišová,ANO,A,12,38
Margita Balaštíková,ANO,A,12,38
Josef Bělica,ANO,A,12,38
Stanislav Berkovec,ANO,A,12,38
Jiří Bláha,ANO,A,12,38
Richard Brabec,ANO,A,12,38
Milan Brázdil,ANO,A,12,38
Andrea Brzobohatá,ANO,A,12,38
Jaroslav Bžoch,ANO,A,12,38
Klára Dostálová,ANO,Z,12,38
Lenka Dražilová,ANO,A,12,38
Jaroslav Faltýnek,ANO,A,12,38
Kamal Farhan,ANO,A,12,38
Milan Feranec,ANO,A,12,38
Eva Fialová,ANO,A,12,38
Stanislav Fridrich,ANO,A,12,38
Josef Hájek,ANO,A,12,38
Milan Hnilička,ANO,A,12,38
Ivan Jáč,ANO,A,12,38
Miloslav Janulík,ANO,A,12,38
Aleš Juchelka,ANO,A,12,38
Pavel Juříček,ANO,A,12,38
Adam Kalous,ANO,A,12,38
David Kasal,ANO,A,12,38
Tomáš Kohoutek,ANO,A,12,38
Martin Kolovratník,ANO,A,12,38
Barbora Kořanová,ANO,A,12,38
Josef Kott,ANO,A,12,38
Robert Králíček,ANO,A,12,38
Roman Kubíček,ANO,A,12,38
Jan Kubík,ANO,A,12,38
Jaroslav Kytýr,ANO,A,12,38
Taťána Malá,ANO,A,12,38
Přemysl Mališ,ANO,A,12,38
Jiří Mašek,ANO,A,12,38
Eva Matyášová,ANO,A,12,38
Radka Maxová,ANO,A,12,38
Marcela Melková,ANO,A,12,38
Jana Mračková Vildumetzová,ANO,A,12,38
Patrik Nacher,ANO,A,12,38
Marek Novák,ANO,A,12,38
Monika Oborná,ANO,A,12,38
Ladislav Okleštěk,ANO,A,12,38
Zuzana Ožanová,ANO,A,12,38
Jana Pastuchová,ANO,A,12,38
Robert Pelikán,ANO,0,12,38
František Petrtýl,ANO,A,12,38
Pavel Plzák,ANO,A,12,38
Milan Pour,ANO,A,12,38
David Pražák,ANO,A,12,38
Věra Procházková,ANO,A,12,38
Pavel Pustějovský,ANO,A,12,38
Karel Rais,ANO,A,12,38
Michal Ratiborský,ANO,A,12,38
Jan Richter,ANO,A,12,38
Miloslava Rutová,ANO,A,12,38
Pavel Růžička,ANO,A,12,38
Jan Řehounek,ANO,A,12,38
Petr Sadovský,ANO,A,12,38
Jan Schiller,ANO,A,12,38
Pavel Staněk,ANO,A,12,38
Martin Stropnický,ANO,A,12,38
Jiří Strýček,ANO,A,12,38
Karla Šlechtová,ANO,M,12,38
Julius Špičák,ANO,A,12,38
David Štolpa,ANO,A,12,38
Dan Ťok,ANO,A,12,38
Karel Tureček,ANO,A,12,38
Helena Válková,ANO,A,12,38
Adam Vojtěch,ANO,A,12,38
Jan Volný,ANO,A,12,38
Radek Vondráček,ANO,A,12,38
Ivo Vondrák,ANO,A,12,38
Petr Vrána,ANO,A,12,38
Rostislav Vyzula,ANO,A,12,38
Radek Zlesák,ANO,A,12,38
Ivan Adamec,ODS,N,12,38
Jan Bauer,ODS,A,12,38
Martin Baxa,ODS,N,12,38
Petr Beitl,ODS,A,12,38
Marek Benda,ODS,N,12,38
Stanislav Blaha,ODS,N,12,38
Pavel Blažek,ODS,N,12,38
Jana Černochová,ODS,N,12,38
Petr Fiala,ODS,Z,12,38
Jakub Janda,ODS,N,12,38
Václav Klaus,ODS,N,12,38
Karel Krejza,ODS,N,12,38
Martin Kupka,ODS,Z,12,38
