Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,28,407
Andrej Babiš,ANO,N,28,407
Andrea Babišová,ANO,N,28,407
Margita Balaštíková,ANO,N,28,407
Josef Bělica,ANO,N,28,407
Stanislav Berkovec,ANO,N,28,407
Jiří Bláha,ANO,N,28,407
Richard Brabec,ANO,N,28,407
Milan Brázdil,ANO,N,28,407
Andrea Brzobohatá,ANO,N,28,407
Jaroslav Bžoch,ANO,Z,28,407
Monika Červíčková,ANO,N,28,407
Klára Dostálová,ANO,M,28,407
Lenka Dražilová,ANO,N,28,407
Jaroslav Faltýnek,ANO,N,28,407
Kamal Farhan,ANO,N,28,407
Milan Feranec,ANO,N,28,407
Eva Fialová,ANO,N,28,407
Stanislav Fridrich,ANO,N,28,407
Josef Hájek,ANO,Z,28,407
Milan Hnilička,ANO,N,28,407
Ivan Jáč,ANO,N,28,407
Miloslav Janulík,ANO,N,28,407
Aleš Juchelka,ANO,N,28,407
Pavel Juříček,ANO,M,28,407
Iva Kalátová,ANO,M,28,407
Adam Kalous,ANO,N,28,407
David Kasal,ANO,N,28,407
Tomáš Kohoutek,ANO,N,28,407
Martin Kolovratník,ANO,N,28,407
Barbora Kořanová,ANO,N,28,407
Josef Kott,ANO,N,28,407
Robert Králíček,ANO,Z,28,407
Roman Kubíček,ANO,N,28,407
Jan Kubík,ANO,N,28,407
Jaroslav Kytýr,ANO,N,28,407
Taťána Malá,ANO,N,28,407
Přemysl Mališ,ANO,N,28,407
Jiří Mašek,ANO,N,28,407
Eva Matyášová,ANO,N,28,407
Radka Maxová,ANO,M,28,407
Marcela Melková,ANO,N,28,407
Jana Mračková Vildumetzová,ANO,N,28,407
Patrik Nacher,ANO,Z,28,407
Marek Novák,ANO,N,28,407
Monika Oborná,ANO,N,28,407
Ladislav Okleštěk,ANO,N,28,407
Zuzana Ožanová,ANO,M,28,407
Jana Pastuchová,ANO,N,28,407
František Petrtýl,ANO,N,28,407
Pavel Plzák,ANO,N,28,407
Milan Pour,ANO,N,28,407
David Pražák,ANO,N,28,407
Věra Procházková,ANO,N,28,407
Pavel Pustějovský,ANO,M,28,407
Karel Rais,ANO,N,28,407
Michal Ratiborský,ANO,N,28,407
Jan Richter,ANO,N,28,407
Miloslava Rutová,ANO,N,28,407
Pavel Růžička,ANO,N,28,407
Jan Řehounek,ANO,N,28,407
Petr Sadovský,ANO,N,28,407
Jan Schiller,ANO,N,28,407
Pavel Staněk,ANO,Z,28,407
Jiří Strýček,ANO,N,28,407
Karla Šlechtová,ANO,N,28,407
Julius Špičák,ANO,N,28,407
David Štolpa,ANO,N,28,407
Karel Tureček,ANO,N,28,407
Helena Válková,ANO,N,28,407
Petr Venhoda,ANO,Z,28,407
Adam Vojtěch,ANO,N,28,407
Jan Volný,ANO,Z,28,407
Radek Vondráček,ANO,M,28,407
Ivo Vondrák,ANO,N,28,407
Petr Vrána,ANO,N,28,407
Rostislav Vyzula,ANO,M,28,407
Radek Zlesák,ANO,N,28,407
Ivan Adamec,ODS,A,28,407
Jan Bauer,ODS,M,28,407
Martin Baxa,ODS,A,28,407
Petr Beitl,ODS,A,28,407
Marek Benda,ODS,A,28,407
Stanislav Blaha,ODS,A,28,407
Pavel Blažek,ODS,A,28,407
Jana Černochová,ODS,A,28,407
Petr Fiala,ODS,0,28,407
Jakub Janda,ODS,A,28,407
Karel Krejza,ODS,A,28,407
Martin Kupka,ODS,A,28,407
Jaroslav Martinů,ODS,A,28,407
Ilona Mauritzová,ODS,A,28,407
Vojtěch Munzar,ODS,A,28,407
Miroslava Němcová,ODS,A,28,407
Jan Skopeček,ODS,A,28,407
Zbyněk Stanjura,ODS,0,28,407
Bohuslav Svoboda,ODS,A,28,407
Jiří Ventruba,ODS,A,28,407
Veronika Vrecionová,ODS,A,28,407
Jan Zahradník,ODS,A,28,407
Pavel Žáček,ODS,A,28,407
Dana Balcarová,Piráti,A,28,407
Lukáš Bartoň,Piráti,A,28,407
Ivan Bartoš,Piráti,0,28,407
Lukáš Černohorský,Piráti,A,28,407
František Elfmark,Piráti,A,28,407
Mikuláš Ferjenčík,Piráti,A,28,407
Radek Holomčík,Piráti,A,28,407
Martin Jiránek,Piráti,A,28,407
Lukáš Kolářík,Piráti,Z,28,407
František Kopřiva,Piráti,A,28,407
Lenka Kozlová,Piráti,A,28,407
Jan Lipavský,Piráti,A,28,407
Tomáš Martínek,Piráti,A,28,407
Jakub Michálek,Piráti,A,28,407
Mikuláš Peksa,Piráti,A,28,407
Vojtěch Pikal,Piráti,A,28,407
Ondřej Polanský,Piráti,A,28,407
Jan Pošvář,Piráti,A,28,407
Ondřej Profant,Piráti,A,28,407
Olga Richterová,Piráti,A,28,407
Petr Třešňák,Piráti,A,28,407
Tomáš Vymazal,Piráti,A,28,407
Jaroslav Dvořák,SPD,M,28,407
Radim Fiala,SPD,M,28,407
Jaroslav Holík,SPD,A,28,407
Jan Hrnčíř,SPD,A,28,407
Tereza Hyťhová,SPD,A,28,407
Monika Jarošová,SPD,A,28,407
Pavel Jelínek,SPD,A,28,407
Jiří Kobza,SPD,A,28,407
Jiří Kohoutek,SPD,A,28,407
Radek Koten,SPD,A,28,407
Jana Levová,SPD,A,28,407
Karla Maříková,SPD,A,28,407
Tomio Okamura,SPD,A,28,407
Zdeněk Podal,SPD,A,28,407
Miloslav Rozner,SPD,A,28,407
Radek Rozvoral,SPD,A,28,407
Lucie Šafránková,SPD,A,28,407
Lubomír Španěl,SPD,A,28,407
Radovan Vích,SPD,A,28,407
Jiří Běhounek,ČSSD,Z,28,407
Jan Birke,ČSSD,M,28,407
Petr Dolínek,ČSSD,0,28,407
Jaroslav Foldyna,ČSSD,N,28,407
Alena Gajdůšková,ČSSD,N,28,407
Jan Hamáček,ČSSD,0,28,407
Tomáš Hanzel,ČSSD,Z,28,407
Jan Chvojka,ČSSD,N,28,407
Roman Onderka,ČSSD,M,28,407
Roman Sklenák,ČSSD,N,28,407
Antonín Staněk,ČSSD,N,28,407
Kateřina Valachová,ČSSD,N,28,407
Ondřej Veselý,ČSSD,Z,28,407
Václav Votava,ČSSD,N,28,407
Lubomír Zaorálek,ČSSD,N,28,407
Hana Aulická Jírovcová,KSČM,Z,28,407
Alexander Černý,KSČM,N,28,407
Jiří Dolejš,KSČM,Z,28,407
Vojtěch Filip,KSČM,Z,28,407
Miroslav Grebeníček,KSČM,N,28,407
Stanislav Grospič,KSČM,M,28,407
Pavel Kováčik,KSČM,N,28,407
Leo Luzar,KSČM,M,28,407
Květa Matušovská,KSČM,Z,28,407
Zdeněk Ondráček,KSČM,N,28,407
Daniel Pawlas,KSČM,N,28,407
Marie Pěnčíková,KSČM,N,28,407
Ivo Pojezný,KSČM,N,28,407
Jiří Valenta,KSČM,N,28,407
Miloslava Vostrá,KSČM,N,28,407
Jan Bartošek,KDU-ČSL,M,28,407
Pavel Bělobrádek,KDU-ČSL,A,28,407
Ondřej Benešík,KDU-ČSL,A,28,407
Jan Čižinský,KDU-ČSL,Z,28,407
Pavla Golasowská,KDU-ČSL,A,28,407
Stanislav Juránek,KDU-ČSL,A,28,407
Marian Jurečka,KDU-ČSL,0,28,407
Vít Kaňkovský,KDU-ČSL,A,28,407
Jiří Mihola,KDU-ČSL,A,28,407
Marek Výborný,KDU-ČSL,0,28,407
Dominik Feri,TOP09,A,28,407
Miroslav Kalousek,TOP09,A,28,407
Helena Langšádlová,TOP09,Z,28,407
Markéta Pekarová Adamová,TOP09,A,28,407
Karel Schwarzenberg,TOP09,M,28,407
František Vácha,TOP09,A,28,407
Vlastimil Válek,TOP09,A,28,407
Jan Farský,STAN,M,28,407
Petr Gazdík,STAN,A,28,407
Věra Kovářová,STAN,A,28,407
Jana Krutáková,STAN,Z,28,407
Petr Pávek,STAN,M,28,407
Vít Rakušan,STAN,Z,28,407
Marian Bojko,Nezařaz,M,28,407
Václav Klaus,Nezařaz,Z,28,407
Zuzana Majerová Zahradníková,Nezařaz,A,28,407
Ivana Nevludová,Nezařaz,A,28,407
Lubomír Volný,Nezařaz,A,28,407
