Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,18,136
Andrej Babiš,ANO,M,18,136
Andrea Babišová,ANO,A,18,136
Margita Balaštíková,ANO,M,18,136
Josef Bělica,ANO,A,18,136
Stanislav Berkovec,ANO,A,18,136
Jiří Bláha,ANO,A,18,136
Richard Brabec,ANO,A,18,136
Milan Brázdil,ANO,M,18,136
Andrea Brzobohatá,ANO,A,18,136
Jaroslav Bžoch,ANO,A,18,136
Monika Červíčková,ANO,A,18,136
Klára Dostálová,ANO,Z,18,136
Lenka Dražilová,ANO,A,18,136
Jaroslav Faltýnek,ANO,Z,18,136
Kamal Farhan,ANO,A,18,136
Milan Feranec,ANO,A,18,136
Eva Fialová,ANO,A,18,136
Stanislav Fridrich,ANO,A,18,136
Josef Hájek,ANO,A,18,136
Milan Hnilička,ANO,A,18,136
Ivan Jáč,ANO,A,18,136
Miloslav Janulík,ANO,A,18,136
Aleš Juchelka,ANO,A,18,136
Pavel Juříček,ANO,Z,18,136
Adam Kalous,ANO,A,18,136
David Kasal,ANO,A,18,136
Tomáš Kohoutek,ANO,A,18,136
Martin Kolovratník,ANO,M,18,136
Barbora Kořanová,ANO,A,18,136
Josef Kott,ANO,A,18,136
Robert Králíček,ANO,A,18,136
Roman Kubíček,ANO,A,18,136
Jan Kubík,ANO,A,18,136
Jaroslav Kytýr,ANO,M,18,136
Taťána Malá,ANO,A,18,136
Přemysl Mališ,ANO,A,18,136
Jiří Mašek,ANO,A,18,136
Eva Matyášová,ANO,A,18,136
Radka Maxová,ANO,A,18,136
Marcela Melková,ANO,A,18,136
Jana Mračková Vildumetzová,ANO,A,18,136
Patrik Nacher,ANO,A,18,136
Marek Novák,ANO,A,18,136
Monika Oborná,ANO,A,18,136
Ladislav Okleštěk,ANO,M,18,136
Zuzana Ožanová,ANO,A,18,136
Jana Pastuchová,ANO,A,18,136
František Petrtýl,ANO,A,18,136
Pavel Plzák,ANO,Z,18,136
Milan Pour,ANO,A,18,136
David Pražák,ANO,A,18,136
Věra Procházková,ANO,A,18,136
Pavel Pustějovský,ANO,M,18,136
Karel Rais,ANO,A,18,136
Michal Ratiborský,ANO,A,18,136
Jan Richter,ANO,M,18,136
