Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,28,481
Andrej Babiš,ANO,M,28,481
Andrea Babišová,ANO,N,28,481
Margita Balaštíková,ANO,N,28,481
Josef Bělica,ANO,N,28,481
Stanislav Berkovec,ANO,N,28,481
Jiří Bláha,ANO,M,28,481
Richard Brabec,ANO,N,28,481
Milan Brázdil,ANO,N,28,481
Andrea Brzobohatá,ANO,N,28,481
Jaroslav Bžoch,ANO,N,28,481
Monika Červíčková,ANO,N,28,481
Klára Dostálová,ANO,N,28,481
Lenka Dražilová,ANO,N,28,481
Jaroslav Faltýnek,ANO,N,28,481
Kamal Farhan,ANO,N,28,481
Milan Feranec,ANO,N,28,481
Eva Fialová,ANO,N,28,481
Stanislav Fridrich,ANO,N,28,481
Josef Hájek,ANO,N,28,481
Milan Hnilička,ANO,N,28,481
Ivan Jáč,ANO,N,28,481
Miloslav Janulík,ANO,N,28,481
Aleš Juchelka,ANO,N,28,481
Pavel Juříček,ANO,N,28,481
Iva Kalátová,ANO,N,28,481
Adam Kalous,ANO,N,28,481
David Kasal,ANO,N,28,481
Tomáš Kohoutek,ANO,N,28,481
Martin Kolovratník,ANO,N,28,481
Barbora Kořanová,ANO,N,28,481
Josef Kott,ANO,N,28,481
Robert Králíček,ANO,N,28,481
Roman Kubíček,ANO,N,28,481
Jan Kubík,ANO,N,28,481
Jaroslav Kytýr,ANO,N,28,481
Taťána Malá,ANO,N,28,481
Přemysl Mališ,ANO,N,28,481
Jiří Mašek,ANO,N,28,481
Eva Matyášová,ANO,N,28,481
Radka Maxová,ANO,N,28,481
Marcela Melková,ANO,N,28,481
Jana Mračková Vildumetzová,ANO,N,28,481
Patrik Nacher,ANO,N,28,481
Marek Novák,ANO,N,28,481
Monika Oborná,ANO,N,28,481
Ladislav Okleštěk,ANO,N,28,481
Zuzana Ožanová,ANO,N,28,481
Jana Pastuchová,ANO,N,28,481
František Petrtýl,ANO,N,28,481
Pavel Plzák,ANO,N,28,481
Milan Pour,ANO,N,28,481
David Pražák,ANO,N,28,481
Věra Procházková,ANO,N,28,481
Pavel Pustějovský,ANO,N,28,481
Karel Rais,ANO,M,28,481
Michal Ratiborský,ANO,N,28,481
Jan Richter,ANO,N,28,481
Miloslava Rutová,ANO,N,28,481
Pavel Růžička,ANO,N,28,481
Jan Řehounek,ANO,N,28,481
Petr Sadovský,ANO,N,28,481
Jan Schiller,ANO,N,28,481
Pavel Staněk,ANO,Z,28,481
Jiří Strýček,ANO,N,28,481
Karla Šlechtová,ANO,N,28,481
Julius Špičák,ANO,N,28,481
David Štolpa,ANO,N,28,481
Karel Tureček,ANO,N,28,481
Helena Válková,ANO,N,28,481
Petr Venhoda,ANO,N,28,481
Adam Vojtěch,ANO,N,28,481
Jan Volný,ANO,Z,28,481
Radek Vondráček,ANO,N,28,481
Ivo Vondrák,ANO,N,28,481
Petr Vrána,ANO,N,28,481
Rostislav Vyzula,ANO,N,28,481
Radek Zlesák,ANO,N,28,481
Ivan Adamec,ODS,A,28,481
Jan Bauer,ODS,A,28,481
Martin Baxa,ODS,A,28,481
Petr Beitl,ODS,Z,28,481
Marek Benda,ODS,Z,28,481
Stanislav Blaha,ODS,A,28,481
Pavel Blažek,ODS,A,28,481
Jana Černochová,ODS,A,28,481
Petr Fiala,ODS,0,28,481
Jakub Janda,ODS,A,28,481
Karel Krejza,ODS,A,28,481
Martin Kupka,ODS,A,28,481
Jaroslav Martinů,ODS,A,28,481
Ilona Mauritzová,ODS,A,28,481
Vojtěch Munzar,ODS,A,28,481
Miroslava Němcová,ODS,A,28,481
Jan Skopeček,ODS,A,28,481
Zbyněk Stanjura,ODS,A,28,481
Bohuslav Svoboda,ODS,A,28,481
Jiří Ventruba,ODS,A,28,481
Veronika Vrecionová,ODS,0,28,481
Jan Zahradník,ODS,A,28,481
Pavel Žáček,ODS,A,28,481
Dana Balcarová,Piráti,A,28,481
Lukáš Bartoň,Piráti,A,28,481
Ivan Bartoš,Piráti,A,28,481
Lukáš Černohorský,Piráti,A,28,481
František Elfmark,Piráti,A,28,481
Mikuláš Ferjenčík,Piráti,A,28,481
Radek Holomčík,Piráti,A,28,481
Martin Jiránek,Piráti,A,28,481
Lukáš Kolářík,Piráti,A,28,481
František Kopřiva,Piráti,A,28,481
Lenka Kozlová,Piráti,A,28,481
Jan Lipavský,Piráti,A,28,481
Tomáš Martínek,Piráti,A,28,481
Jakub Michálek,Piráti,A,28,481
Mikuláš Peksa,Piráti,M,28,481
Vojtěch Pikal,Piráti,Z,28,481
Ondřej Polanský,Piráti,A,28,481
Jan Pošvář,Piráti,A,28,481
Ondřej Profant,Piráti,A,28,481
Olga Richterová,Piráti,A,28,481
Petr Třešňák,Piráti,A,28,481
Tomáš Vymazal,Piráti,A,28,481
Jaroslav Dvořák,SPD,M,28,481
Radim Fiala,SPD,A,28,481
Jaroslav Holík,SPD,A,28,481
Jan Hrnčíř,SPD,A,28,481
Tereza Hyťhová,SPD,M,28,481
Monika Jarošová,SPD,A,28,481
Pavel Jelínek,SPD,A,28,481
Jiří Kobza,SPD,A,28,481
Jiří Kohoutek,SPD,A,28,481
Radek Koten,SPD,A,28,481
Jana Levová,SPD,M,28,481
Karla Maříková,SPD,A,28,481
Tomio Okamura,SPD,A,28,481
Zdeněk Podal,SPD,A,28,481
Miloslav Rozner,SPD,A,28,481
