Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,24,27
Andrej Babiš,ANO,M,24,27
Andrea Babišová,ANO,M,24,27
Margita Balaštíková,ANO,N,24,27
Josef Bělica,ANO,N,24,27
Stanislav Berkovec,ANO,N,24,27
Jiří Bláha,ANO,N,24,27
Richard Brabec,ANO,N,24,27
Milan Brázdil,ANO,N,24,27
Andrea Brzobohatá,ANO,N,24,27
Jaroslav Bžoch,ANO,N,24,27
Monika Červíčková,ANO,N,24,27
Klára Dostálová,ANO,N,24,27
Lenka Dražilová,ANO,N,24,27
Jaroslav Faltýnek,ANO,N,24,27
Kamal Farhan,ANO,N,24,27
Milan Feranec,ANO,Z,24,27
Eva Fialová,ANO,N,24,27
Stanislav Fridrich,ANO,N,24,27
Josef Hájek,ANO,N,24,27
Milan Hnilička,ANO,N,24,27
Ivan Jáč,ANO,N,24,27
Miloslav Janulík,ANO,M,24,27
Aleš Juchelka,ANO,N,24,27
Pavel Juříček,ANO,N,24,27
Adam Kalous,ANO,Z,24,27
David Kasal,ANO,N,24,27
Tomáš Kohoutek,ANO,N,24,27
Martin Kolovratník,ANO,N,24,27
Barbora Kořanová,ANO,N,24,27
Josef Kott,ANO,Z,24,27
Robert Králíček,ANO,N,24,27
Roman Kubíček,ANO,N,24,27
Jan Kubík,ANO,N,24,27
Jaroslav Kytýr,ANO,M,24,27
Taťána Malá,ANO,Z,24,27
Přemysl Mališ,ANO,N,24,27
Jiří Mašek,ANO,N,24,27
Eva Matyášová,ANO,N,24,27
Radka Maxová,ANO,M,24,27
Marcela Melková,ANO,N,24,27
Jana Mračková Vildumetzová,ANO,N,24,27
Patrik Nacher,ANO,N,24,27
Marek Novák,ANO,N,24,27
Monika Oborná,ANO,N,24,27
Ladislav Okleštěk,ANO,N,24,27
Zuzana Ožanová,ANO,N,24,27
Jana Pastuchová,ANO,N,24,27
František Petrtýl,ANO,N,24,27
Pavel Plzák,ANO,Z,24,27
Milan Pour,ANO,N,24,27
David Pražák,ANO,N,24,27
Věra Procházková,ANO,N,24,27
Pavel Pustějovský,ANO,N,24,27
Karel Rais,ANO,N,24,27
Michal Ratiborský,ANO,N,24,27
Jan Richter,ANO,N,24,27
Miloslava Rutová,ANO,N,24,27
Pavel Růžička,ANO,N,24,27
Jan Řehounek,ANO,N,24,27
Petr Sadovský,ANO,N,24,27
Jan Schiller,ANO,N,24,27
Pavel Staněk,ANO,0,24,27
Jiří Strýček,ANO,N,24,27
Karla Šlechtová,ANO,N,24,27
Julius Špičák,ANO,M,24,27
David Štolpa,ANO,N,24,27
Dan Ťok,ANO,Z,24,27
Karel Tureček,ANO,N,24,27
Helena Válková,ANO,N,24,27
Petr Venhoda,ANO,N,24,27
Adam Vojtěch,ANO,N,24,27
Jan Volný,ANO,N,24,27
Radek Vondráček,ANO,N,24,27
Ivo Vondrák,ANO,N,24,27
Petr Vrána,ANO,N,24,27
Rostislav Vyzula,ANO,N,24,27
Radek Zlesák,ANO,Z,24,27
Ivan Adamec,ODS,A,24,27
Jan Bauer,ODS,A,24,27
Martin Baxa,ODS,A,24,27
Petr Beitl,ODS,A,24,27
Marek Benda,ODS,Z,24,27
Stanislav Blaha,ODS,A,24,27
Pavel Blažek,ODS,0,24,27
Jana Černochová,ODS,A,24,27
Petr Fiala,ODS,A,24,27
Jakub Janda,ODS,A,24,27
Václav Klaus,ODS,A,24,27
Karel Krejza,ODS,M,24,27
Martin Kupka,ODS,A,24,27
Zuzana Majerová Zahradníková,ODS,A,24,27
Jaroslav Martinů,ODS,A,24,27
Ilona Mauritzová,ODS,M,24,27
Vojtěch Munzar,ODS,A,24,27
Miroslava Němcová,ODS,M,24,27
Jan Skopeček,ODS,A,24,27
Zbyněk Stanjura,ODS,A,24,27
Bohuslav Svoboda,ODS,A,24,27
Jiří Ventruba,ODS,A,24,27
Veronika Vrecionová,ODS,A,24,27
Jan Zahradník,ODS,A,24,27
Pavel Žáček,ODS,M,24,27
Dana Balcarová,Piráti,N,24,27
Lukáš Bartoň,Piráti,N,24,27
Ivan Bartoš,Piráti,N,24,27
Lukáš Černohorský,Piráti,N,24,27
František Elfmark,Piráti,N,24,27
Mikuláš Ferjenčík,Piráti,N,24,27
Radek Holomčík,Piráti,N,24,27
Martin Jiránek,Piráti,N,24,27
Lukáš Kolářík,Piráti,N,24,27
František Kopřiva,Piráti,M,24,27
Lenka Kozlová,Piráti,N,24,27
Jan Lipavský,Piráti,N,24,27
Tomáš Martínek,Piráti,N,24,27
Jakub Michálek,Piráti,N,24,27
Mikuláš Peksa,Piráti,N,24,27
Vojtěch Pikal,Piráti,N,24,27
Ondřej Polanský,Piráti,N,24,27
Jan Pošvář,Piráti,N,24,27
Ondřej Profant,Piráti,N,24,27
Olga Richterová,Piráti,N,24,27
Petr Třešňák,Piráti,N,24,27
Tomáš Vymazal,Piráti,N,24,27
Marian Bojko,SPD,Z,24,27
Jaroslav Dvořák,SPD,Z,24,27
Radim Fiala,SPD,Z,24,27
Jaroslav Holík,SPD,Z,24,27
Jan Hrnčíř,SPD,Z,24,27
Tereza Hyťhová,SPD,Z,24,27
Monika Jarošová,SPD,Z,24,27
Pavel Jelínek,SPD,Z,24,27
Jiří Kobza,SPD,M,24,27
Jiří Kohoutek,SPD,Z,24,27
Radek Koten,SPD,M,24,27
Jana Levová,SPD,Z,24,27
Karla Maříková,SPD,Z,24,27
Ivana Nevludová,SPD,Z,24,27
Tomio Okamura,SPD,Z,24,27
Zdeněk Podal,SPD,Z,24,27
Miloslav Rozner,SPD,Z,24,27
Radek Rozvoral,SPD,Z,24,27
Lucie Šafránková,SPD,Z,24,27
Lubomír Španěl,SPD,Z,24,27
Radovan Vích,SPD,Z,24,27
Lubomír Volný,SPD,Z,24,27
Jiří Běhounek,ČSSD,N,24,27
Jan Birke,ČSSD,N,24,27
Petr Dolínek,ČSSD,N,24,27
Jaroslav Foldyna,ČSSD,A,24,27
Alena Gajdůšková,ČSSD,N,24,27
Jan Hamáček,ČSSD,0,24,27
Tomáš Hanzel,ČSSD,N,24,27
Milan Chovanec,ČSSD,M,24,27
Jan Chvojka,ČSSD,N,24,27
Roman Onderka,ČSSD,N,24,27
Roman Sklenák,ČSSD,N,24,27
Antonín Staněk,ČSSD,N,24,27
Kateřina Valachová,ČSSD,N,24,27
Ondřej Veselý,ČSSD,N,24,27
Lubomír Zaorálek,ČSSD,N,24,27
Hana Aulická Jírovcová,KSČM,N,24,27
Alexander Černý,KSČM,N,24,27
Jiří Dolejš,KSČM,N,24,27
Vojtěch Filip,KSČM,Z,24,27
Miroslav Grebeníček,KSČM,N,24,27
Stanislav Grospič,KSČM,M,24,27
Pavel Kováčik,KSČM,N,24,27
Leo Luzar,KSČM,N,24,27
Květa Matušovská,KSČM,N,24,27
Zdeněk Ondráček,KSČM,N,24,27
Daniel Pawlas,KSČM,N,24,27
Marie Pěnčíková,KSČM,N,24,27
Ivo Pojezný,KSČM,N,24,27
Jiří Valenta,KSČM,M,24,27
Miloslava Vostrá,KSČM,Z,24,27
Jan Bartošek,KDU-ČSL,N,24,27
Pavel Bělobrádek,KDU-ČSL,M,24,27
Ondřej Benešík,KDU-ČSL,N,24,27
Jan Čižinský,KDU-ČSL,N,24,27
Pavla Golasowská,KDU-ČSL,N,24,27
Stanislav Juránek,KDU-ČSL,N,24,27
Marian Jurečka,KDU-ČSL,N,24,27
Vít Kaňkovský,KDU-ČSL,N,24,27
Jiří Mihola,KDU-ČSL,N,24,27
Marek Výborný,KDU-ČSL,N,24,27
Dominik Feri,TOP09,Z,24,27
Miroslav Kalousek,TOP09,0,24,27
Helena Langšádlová,TOP09,N,24,27
Markéta Pekarová Adamová,TOP09,N,24,27
Karel Schwarzenberg,TOP09,N,24,27
František Vácha,TOP09,A,24,27
Vlastimil Válek,TOP09,N,24,27
Jan Farský,STAN,N,24,27
Petr Gazdík,STAN,N,24,27
Věra Kovářová,STAN,N,24,27
Jana Krutáková,STAN,N,24,27
Petr Pávek,STAN,N,24,27
Vít Rakušan,STAN,N,24,27
