Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,11,115
Andrej Babiš,ANO,M,11,115
Andrea Babišová,ANO,A,11,115
Margita Balaštíková,ANO,M,11,115
Josef Bělica,ANO,M,11,115
Stanislav Berkovec,ANO,A,11,115
Jiří Bláha,ANO,A,11,115
Richard Brabec,ANO,A,11,115
Milan Brázdil,ANO,M,11,115
Andrea Brzobohatá,ANO,Z,11,115
Jaroslav Bžoch,ANO,A,11,115
Klára Dostálová,ANO,Z,11,115
Lenka Dražilová,ANO,A,11,115
Jaroslav Faltýnek,ANO,Z,11,115
Kamal Farhan,ANO,0,11,115
Milan Feranec,ANO,0,11,115
Eva Fialová,ANO,A,11,115
Stanislav Fridrich,ANO,A,11,115
Josef Hájek,ANO,A,11,115
Milan Hnilička,ANO,A,11,115
Ivan Jáč,ANO,A,11,115
Miloslav Janulík,ANO,A,11,115
Aleš Juchelka,ANO,A,11,115
Pavel Juříček,ANO,A,11,115
Adam Kalous,ANO,A,11,115
David Kasal,ANO,M,11,115
Tomáš Kohoutek,ANO,A,11,115
Martin Kolovratník,ANO,A,11,115
Barbora Kořanová,ANO,A,11,115
Josef Kott,ANO,A,11,115
Robert Králíček,ANO,A,11,115
Roman Kubíček,ANO,A,11,115
Jan Kubík,ANO,A,11,115
Jaroslav Kytýr,ANO,A,11,115
Taťána Malá,ANO,Z,11,115
Přemysl Mališ,ANO,Z,11,115
Jiří Mašek,ANO,0,11,115
Eva Matyášová,ANO,A,11,115
Radka Maxová,ANO,M,11,115
Marcela Melková,ANO,A,11,115
Jana Mračková Vildumetzová,ANO,A,11,115
Patrik Nacher,ANO,0,11,115
Marek Novák,ANO,A,11,115
Monika Oborná,ANO,0,11,115
Ladislav Okleštěk,ANO,M,11,115
Zuzana Ožanová,ANO,A,11,115
Jana Pastuchová,ANO,M,11,115
Robert Pelikán,ANO,Z,11,115
František Petrtýl,ANO,A,11,115
Pavel Plzák,ANO,Z,11,115
Milan Pour,ANO,A,11,115
David Pražák,ANO,M,11,115
Věra Procházková,ANO,M,11,115
Pavel Pustějovský,ANO,A,11,115
Karel Rais,ANO,A,11,115
Michal Ratiborský,ANO,A,11,115
Jan Richter,ANO,A,11,115
Miloslava Rutová,ANO,A,11,115
Pavel Růžička,ANO,A,11,115
Jan Řehounek,ANO,A,11,115
Petr Sadovský,ANO,A,11,115
Jan Schiller,ANO,A,11,115
Pavel Staněk,ANO,A,11,115
Martin Stropnický,ANO,M,11,115
Jiří Strýček,ANO,A,11,115
Karla Šlechtová,ANO,M,11,115
Julius Špičák,ANO,M,11,115
David Štolpa,ANO,A,11,115
Dan Ťok,ANO,A,11,115
Karel Tureček,ANO,A,11,115
Helena Válková,ANO,A,11,115
Adam Vojtěch,ANO,A,11,115
Jan Volný,ANO,0,11,115
Radek Vondráček,ANO,A,11,115
Ivo Vondrák,ANO,A,11,115
Petr Vrána,ANO,A,11,115
Rostislav Vyzula,ANO,A,11,115
Radek Zlesák,ANO,A,11,115
Ivan Adamec,ODS,M,11,115
Jan Bauer,ODS,A,11,115
Martin Baxa,ODS,M,11,115
Petr Beitl,ODS,0,11,115
Marek Benda,ODS,0,11,115
Stanislav Blaha,ODS,A,11,115
Pavel Blažek,ODS,Z,11,115
Jana Černochová,ODS,A,11,115
Petr Fiala,ODS,A,11,115
Jakub Janda,ODS,A,11,115
Václav Klaus,ODS,0,11,115
Karel Krejza,ODS,0,11,115
Martin Kupka,ODS,A,11,115
Zuzana Majerová Zahradníková,ODS,M,11,115
Jaroslav Martinů,ODS,M,11,115
Ilona Mauritzová,ODS,A,11,115
Vojtěch Munzar,ODS,A,11,115
Miroslava Němcová,ODS,A,11,115
