Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,Z,28,13
Andrej Babiš,ANO,M,28,13
Andrea Babišová,ANO,N,28,13
Margita Balaštíková,ANO,N,28,13
Josef Bělica,ANO,N,28,13
Stanislav Berkovec,ANO,N,28,13
Jiří Bláha,ANO,N,28,13
Richard Brabec,ANO,M,28,13
Milan Brázdil,ANO,N,28,13
Andrea Brzobohatá,ANO,N,28,13
Jaroslav Bžoch,ANO,N,28,13
Monika Červíčková,ANO,N,28,13
Klára Dostálová,ANO,M,28,13
Lenka Dražilová,ANO,N,28,13
Jaroslav Faltýnek,ANO,N,28,13
Kamal Farhan,ANO,N,28,13
Milan Feranec,ANO,N,28,13
Eva Fialová,ANO,N,28,13
Stanislav Fridrich,ANO,N,28,13
Josef Hájek,ANO,N,28,13
Milan Hnilička,ANO,N,28,13
Ivan Jáč,ANO,N,28,13
Miloslav Janulík,ANO,N,28,13
Aleš Juchelka,ANO,N,28,13
Pavel Juříček,ANO,M,28,13
Iva Kalátová,ANO,N,28,13
Adam Kalous,ANO,N,28,13
David Kasal,ANO,N,28,13
Tomáš Kohoutek,ANO,N,28,13
Martin Kolovratník,ANO,N,28,13
Barbora Kořanová,ANO,N,28,13
Josef Kott,ANO,N,28,13
Robert Králíček,ANO,N,28,13
Roman Kubíček,ANO,N,28,13
Jan Kubík,ANO,N,28,13
Jaroslav Kytýr,ANO,N,28,13
Taťána Malá,ANO,N,28,13
Přemysl Mališ,ANO,N,28,13
Jiří Mašek,ANO,N,28,13
Eva Matyášová,ANO,N,28,13
Radka Maxová,ANO,Z,28,13
Marcela Melková,ANO,N,28,13
Jana Mračková Vildumetzová,ANO,Z,28,13
Patrik Nacher,ANO,N,28,13
Marek Novák,ANO,N,28,13
Monika Oborná,ANO,N,28,13
Ladislav Okleštěk,ANO,N,28,13
Zuzana Ožanová,ANO,M,28,13
Jana Pastuchová,ANO,N,28,13
František Petrtýl,ANO,N,28,13
Pavel Plzák,ANO,Z,28,13
Milan Pour,ANO,N,28,13
David Pražák,ANO,N,28,13
Věra Procházková,ANO,N,28,13
Pavel Pustějovský,ANO,M,28,13
Karel Rais,ANO,N,28,13
Michal Ratiborský,ANO,N,28,13
Jan Richter,ANO,N,28,13
Miloslava Rutová,ANO,N,28,13
Pavel Růžička,ANO,N,28,13
Jan Řehounek,ANO,N,28,13
Petr Sadovský,ANO,N,28,13
Jan Schiller,ANO,N,28,13
Pavel Staněk,ANO,Z,28,13
Jiří Strýček,ANO,N,28,13
Karla Šlechtová,ANO,N,28,13
Julius Špičák,ANO,N,28,13
David Štolpa,ANO,N,28,13
Karel Tureček,ANO,N,28,13
Helena Válková,ANO,Z,28,13
Petr Venhoda,ANO,N,28,13
Adam Vojtěch,ANO,N,28,13
Jan Volný,ANO,N,28,13
Radek Vondráček,ANO,M,28,13
Ivo Vondrák,ANO,N,28,13
Petr Vrána,ANO,N,28,13
Rostislav Vyzula,ANO,N,28,13
Radek Zlesák,ANO,N,28,13
Ivan Adamec,ODS,A,28,13
Jan Bauer,ODS,M,28,13
Martin Baxa,ODS,A,28,13
Petr Beitl,ODS,A,28,13
Marek Benda,ODS,A,28,13
Stanislav Blaha,ODS,A,28,13
Pavel Blažek,ODS,Z,28,13
Jana Černochová,ODS,A,28,13
Petr Fiala,ODS,A,28,13
Jakub Janda,ODS,A,28,13
Karel Krejza,ODS,A,28,13
Martin Kupka,ODS,A,28,13
Jaroslav Martinů,ODS,A,28,13
Ilona Mauritzová,ODS,A,28,13
Vojtěch Munzar,ODS,A,28,13
Miroslava Němcová,ODS,A,28,13
Jan Skopeček,ODS,A,28,13
Zbyněk Stanjura,ODS,A,28,13
Bohuslav Svoboda,ODS,A,28,13
Jiří Ventruba,ODS,M,28,13
Veronika Vrecionová,ODS,0,28,13
Jan Zahradník,ODS,A,28,13
Pavel Žáček,ODS,A,28,13
Dana Balcarová,Piráti,A,28,13
Lukáš Bartoň,Piráti,A,28,13
Ivan Bartoš,Piráti,A,28,13
Lukáš Černohorský,Piráti,A,28,13
František Elfmark,Piráti,A,28,13
Mikuláš Ferjenčík,Piráti,A,28,13
Radek Holomčík,Piráti,A,28,13
Martin Jiránek,Piráti,A,28,13
Lukáš Kolářík,Piráti,A,28,13
František Kopřiva,Piráti,A,28,13
Lenka Kozlová,Piráti,A,28,13
Jan Lipavský,Piráti,A,28,13
Tomáš Martínek,Piráti,A,28,13
Jakub Michálek,Piráti,A,28,13
Mikuláš Peksa,Piráti,M,28,13
Vojtěch Pikal,Piráti,A,28,13
Ondřej Polanský,Piráti,A,28,13
Jan Pošvář,Piráti,A,28,13
Ondřej Profant,Piráti,A,28,13
Olga Richterová,Piráti,A,28,13
Petr Třešňák,Piráti,A,28,13
Tomáš Vymazal,Piráti,A,28,13
Jaroslav Dvořák,SPD,A,28,13
Radim Fiala,SPD,M,28,13
Jaroslav Holík,SPD,A,28,13
Jan Hrnčíř,SPD,A,28,13
Tereza Hyťhová,SPD,A,28,13
Monika Jarošová,SPD,A,28,13
Pavel Jelínek,SPD,A,28,13
Jiří Kobza,SPD,M,28,13
Jiří Kohoutek,SPD,A,28,13
Radek Koten,SPD,A,28,13
Jana Levová,SPD,A,28,13
Karla Maříková,SPD,A,28,13
Tomio Okamura,SPD,A,28,13
Zdeněk Podal,SPD,A,28,13
Miloslav Rozner,SPD,A,28,13
Radek Rozvoral,SPD,A,28,13
Lucie Šafránková,SPD,A,28,13
Lubomír Španěl,SPD,A,28,13
Radovan Vích,SPD,M,28,13
Jiří Běhounek,ČSSD,Z,28,13
Jan Birke,ČSSD,N,28,13
Petr Dolínek,ČSSD,M,28,13
Jaroslav Foldyna,ČSSD,N,28,13
Alena Gajdůšková,ČSSD,M,28,13
Jan Hamáček,ČSSD,Z,28,13
Tomáš Hanzel,ČSSD,Z,28,13
Jan Chvojka,ČSSD,N,28,13
Roman Onderka,ČSSD,N,28,13
Roman Sklenák,ČSSD,N,28,13
Antonín Staněk,ČSSD,M,28,13
Kateřina Valachová,ČSSD,N,28,13
Ondřej Veselý,ČSSD,Z,28,13
Václav Votava,ČSSD,Z,28,13
Lubomír Zaorálek,ČSSD,N,28,13
Hana Aulická Jírovcová,KSČM,N,28,13
Alexander Černý,KSČM,Z,28,13
Jiří Dolejš,KSČM,Z,28,13
Vojtěch Filip,KSČM,N,28,13
Miroslav Grebeníček,KSČM,Z,28,13
Stanislav Grospič,KSČM,N,28,13
Pavel Kováčik,KSČM,N,28,13
Leo Luzar,KSČM,M,28,13
Květa Matušovská,KSČM,M,28,13
Zdeněk Ondráček,KSČM,N,28,13
Daniel Pawlas,KSČM,N,28,13
Marie Pěnčíková,KSČM,N,28,13
Ivo Pojezný,KSČM,N,28,13
Jiří Valenta,KSČM,N,28,13
Miloslava Vostrá,KSČM,N,28,13
Jan Bartošek,KDU-ČSL,A,28,13
Pavel Bělobrádek,KDU-ČSL,A,28,13
Ondřej Benešík,KDU-ČSL,A,28,13
Jan Čižinský,KDU-ČSL,A,28,13
Pavla Golasowská,KDU-ČSL,A,28,13
Stanislav Juránek,KDU-ČSL,A,28,13
Marian Jurečka,KDU-ČSL,Z,28,13
Vít Kaňkovský,KDU-ČSL,A,28,13
Jiří Mihola,KDU-ČSL,A,28,13
Marek Výborný,KDU-ČSL,M,28,13
Dominik Feri,TOP09,A,28,13
Miroslav Kalousek,TOP09,A,28,13
Helena Langšádlová,TOP09,A,28,13
Markéta Pekarová Adamová,TOP09,A,28,13
Karel Schwarzenberg,TOP09,A,28,13
František Vácha,TOP09,A,28,13
Vlastimil Válek,TOP09,A,28,13
Jan Farský,STAN,A,28,13
Petr Gazdík,STAN,A,28,13
Věra Kovářová,STAN,A,28,13
Jana Krutáková,STAN,A,28,13
Petr Pávek,STAN,M,28,13
Vít Rakušan,STAN,A,28,13
Marian Bojko,Nezařaz,M,28,13
Václav Klaus,Nezařaz,A,28,13
Zuzana Majerová Zahradníková,Nezařaz,A,28,13
Ivana Nevludová,Nezařaz,A,28,13
Lubomír Volný,Nezařaz,A,28,13
