Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,25,95
Andrej Babiš,ANO,M,25,95
Andrea Babišová,ANO,N,25,95
Margita Balaštíková,ANO,0,25,95
Josef Bělica,ANO,N,25,95
Stanislav Berkovec,ANO,N,25,95
Jiří Bláha,ANO,N,25,95
Richard Brabec,ANO,N,25,95
Milan Brázdil,ANO,N,25,95
Andrea Brzobohatá,ANO,N,25,95
Jaroslav Bžoch,ANO,Z,25,95
Monika Červíčková,ANO,N,25,95
Klára Dostálová,ANO,0,25,95
Lenka Dražilová,ANO,N,25,95
Jaroslav Faltýnek,ANO,N,25,95
Kamal Farhan,ANO,N,25,95
Milan Feranec,ANO,Z,25,95
Eva Fialová,ANO,N,25,95
Stanislav Fridrich,ANO,N,25,95
Josef Hájek,ANO,Z,25,95
Milan Hnilička,ANO,N,25,95
Ivan Jáč,ANO,N,25,95
Miloslav Janulík,ANO,N,25,95
Aleš Juchelka,ANO,N,25,95
Pavel Juříček,ANO,N,25,95
Adam Kalous,ANO,N,25,95
David Kasal,ANO,N,25,95
Tomáš Kohoutek,ANO,N,25,95
Martin Kolovratník,ANO,N,25,95
Barbora Kořanová,ANO,Z,25,95
Josef Kott,ANO,Z,25,95
Robert Králíček,ANO,Z,25,95
Roman Kubíček,ANO,N,25,95
Jan Kubík,ANO,N,25,95
Jaroslav Kytýr,ANO,N,25,95
Taťána Malá,ANO,N,25,95
Přemysl Mališ,ANO,Z,25,95
Jiří Mašek,ANO,Z,25,95
Eva Matyášová,ANO,N,25,95
Radka Maxová,ANO,N,25,95
Marcela Melková,ANO,N,25,95
Jana Mračková Vildumetzová,ANO,N,25,95
Patrik Nacher,ANO,Z,25,95
Marek Novák,ANO,N,25,95
Monika Oborná,ANO,N,25,95
Ladislav Okleštěk,ANO,N,25,95
Zuzana Ožanová,ANO,N,25,95
Jana Pastuchová,ANO,N,25,95
František Petrtýl,ANO,N,25,95
Pavel Plzák,ANO,N,25,95
Milan Pour,ANO,N,25,95
David Pražák,ANO,M,25,95
Věra Procházková,ANO,N,25,95
Pavel Pustějovský,ANO,0,25,95
Karel Rais,ANO,N,25,95
Michal Ratiborský,ANO,N,25,95
Jan Richter,ANO,N,25,95
Miloslava Rutová,ANO,N,25,95
Pavel Růžička,ANO,N,25,95
Jan Řehounek,ANO,0,25,95
Petr Sadovský,ANO,N,25,95
Jan Schiller,ANO,N,25,95
Pavel Staněk,ANO,Z,25,95
Jiří Strýček,ANO,N,25,95
Karla Šlechtová,ANO,M,25,95
Julius Špičák,ANO,N,25,95
David Štolpa,ANO,M,25,95
Dan Ťok,ANO,N,25,95
Karel Tureček,ANO,N,25,95
Helena Válková,ANO,N,25,95
Petr Venhoda,ANO,N,25,95
Adam Vojtěch,ANO,N,25,95
Jan Volný,ANO,N,25,95
Radek Vondráček,ANO,M,25,95
Ivo Vondrák,ANO,N,25,95
Petr Vrána,ANO,N,25,95
Rostislav Vyzula,ANO,N,25,95
Radek Zlesák,ANO,N,25,95
Ivan Adamec,ODS,A,25,95
Jan Bauer,ODS,A,25,95
Martin Baxa,ODS,A,25,95
Petr Beitl,ODS,A,25,95
Marek Benda,ODS,A,25,95
Stanislav Blaha,ODS,A,25,95
Pavel Blažek,ODS,A,25,95
Jana Černochová,ODS,A,25,95
Petr Fiala,ODS,A,25,95
Jakub Janda,ODS,A,25,95
Václav Klaus,ODS,A,25,95
Karel Krejza,ODS,A,25,95
Martin Kupka,ODS,0,25,95
Zuzana Majerová Zahradníková,ODS,A,25,95
Jaroslav Martinů,ODS,A,25,95
Ilona Mauritzová,ODS,A,25,95
Vojtěch Munzar,ODS,A,25,95
Miroslava Němcová,ODS,A,25,95
Jan Skopeček,ODS,A,25,95
Zbyněk Stanjura,ODS,A,25,95
Bohuslav Svoboda,ODS,A,25,95
Jiří Ventruba,ODS,A,25,95
Veronika Vrecionová,ODS,A,25,95
Jan Zahradník,ODS,A,25,95
Pavel Žáček,ODS,M,25,95
Dana Balcarová,Piráti,A,25,95
Lukáš Bartoň,Piráti,A,25,95
Ivan Bartoš,Piráti,A,25,95
Lukáš Černohorský,Piráti,A,25,95
František Elfmark,Piráti,A,25,95
Mikuláš Ferjenčík,Piráti,A,25,95
Radek Holomčík,Piráti,A,25,95
Martin Jiránek,Piráti,A,25,95
Lukáš Kolářík,Piráti,A,25,95
František Kopřiva,Piráti,M,25,95
Lenka Kozlová,Piráti,A,25,95
Jan Lipavský,Piráti,M,25,95
Tomáš Martínek,Piráti,A,25,95
Jakub Michálek,Piráti,A,25,95
Mikuláš Peksa,Piráti,A,25,95
Vojtěch Pikal,Piráti,A,25,95
Ondřej Polanský,Piráti,A,25,95
Jan Pošvář,Piráti,A,25,95
Ondřej Profant,Piráti,A,25,95
Olga Richterová,Piráti,M,25,95
Petr Třešňák,Piráti,A,25,95
Tomáš Vymazal,Piráti,A,25,95
Marian Bojko,SPD,N,25,95
Jaroslav Dvořák,SPD,N,25,95
Radim Fiala,SPD,N,25,95
Jaroslav Holík,SPD,0,25,95
Jan Hrnčíř,SPD,N,25,95
Tereza Hyťhová,SPD,M,25,95
Monika Jarošová,SPD,N,25,95
Pavel Jelínek,SPD,N,25,95
Jiří Kobza,SPD,Z,25,95
Jiří Kohoutek,SPD,N,25,95
Radek Koten,SPD,N,25,95
Jana Levová,SPD,M,25,95
Karla Maříková,SPD,N,25,95
Ivana Nevludová,SPD,A,25,95
Tomio Okamura,SPD,N,25,95
Zdeněk Podal,SPD,N,25,95
Miloslav Rozner,SPD,N,25,95
Radek Rozvoral,SPD,N,25,95
Lucie Šafránková,SPD,N,25,95
Lubomír Španěl,SPD,N,25,95
Radovan Vích,SPD,0,25,95
Lubomír Volný,SPD,A,25,95
Jiří Běhounek,ČSSD,N,25,95
Jan Birke,ČSSD,N,25,95
Petr Dolínek,ČSSD,N,25,95
Jaroslav Foldyna,ČSSD,N,25,95
Alena Gajdůšková,ČSSD,N,25,95
Jan Hamáček,ČSSD,0,25,95
Tomáš Hanzel,ČSSD,N,25,95
Milan Chovanec,ČSSD,N,25,95
Jan Chvojka,ČSSD,N,25,95
Roman Onderka,ČSSD,N,25,95
Roman Sklenák,ČSSD,N,25,95
Antonín Staněk,ČSSD,M,25,95
Kateřina Valachová,ČSSD,N,25,95
Ondřej Veselý,ČSSD,Z,25,95
Lubomír Zaorálek,ČSSD,M,25,95
Hana Aulická Jírovcová,KSČM,N,25,95
Alexander Černý,KSČM,N,25,95
Jiří Dolejš,KSČM,A,25,95
Vojtěch Filip,KSČM,N,25,95
Miroslav Grebeníček,KSČM,N,25,95
Stanislav Grospič,KSČM,N,25,95
Pavel Kováčik,KSČM,N,25,95
Leo Luzar,KSČM,N,25,95
Květa Matušovská,KSČM,N,25,95
Zdeněk Ondráček,KSČM,Z,25,95
Daniel Pawlas,KSČM,N,25,95
Marie Pěnčíková,KSČM,N,25,95
Ivo Pojezný,KSČM,A,25,95
Jiří Valenta,KSČM,A,25,95
Miloslava Vostrá,KSČM,N,25,95
Jan Bartošek,KDU-ČSL,N,25,95
Pavel Bělobrádek,KDU-ČSL,N,25,95
Ondřej Benešík,KDU-ČSL,M,25,95
Jan Čižinský,KDU-ČSL,N,25,95
Pavla Golasowská,KDU-ČSL,0,25,95
Stanislav Juránek,KDU-ČSL,N,25,95
Marian Jurečka,KDU-ČSL,N,25,95
