Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,M,44,226
Andrej Babiš,ANO,M,44,226
Andrea Babišová,ANO,M,44,226
Ondřej Babka,ANO,A,44,226
Margita Balaštíková,ANO,M,44,226
Josef Bělica,ANO,M,44,226
Stanislav Berkovec,ANO,A,44,226
Jiří Bláha,ANO,M,44,226
Richard Brabec,ANO,M,44,226
Milan Brázdil,ANO,A,44,226
Andrea Brzobohatá,ANO,M,44,226
Jaroslav Bžoch,ANO,A,44,226
Monika Červíčková,ANO,A,44,226
Klára Dostálová,ANO,M,44,226
Lenka Dražilová,ANO,A,44,226
Jaroslav Faltýnek,ANO,A,44,226
Kamal Farhan,ANO,A,44,226
Milan Feranec,ANO,A,44,226
Eva Fialová,ANO,A,44,226
Stanislav Fridrich,ANO,M,44,226
Josef Hájek,ANO,M,44,226
Milan Hnilička,ANO,M,44,226
Ivan Jáč,ANO,M,44,226
Miloslav Janulík,ANO,A,44,226
Aleš Juchelka,ANO,A,44,226
Pavel Juříček,ANO,M,44,226
Iva Kalátová,ANO,M,44,226
Adam Kalous,ANO,M,44,226
David Kasal,ANO,A,44,226
Tomáš Kohoutek,ANO,A,44,226
Martin Kolovratník,ANO,M,44,226
Barbora Kořanová,ANO,A,44,226
Josef Kott,ANO,A,44,226
Robert Králíček,ANO,M,44,226
Roman Kubíček,ANO,A,44,226
Jan Kubík,ANO,A,44,226
Jaroslav Kytýr,ANO,A,44,226
Taťána Malá,ANO,M,44,226
Přemysl Mališ,ANO,A,44,226
Jiří Mašek,ANO,A,44,226
Eva Matyášová,ANO,M,44,226
Marcela Melková,ANO,A,44,226
Jana Mračková Vildumetzová,ANO,M,44,226
Patrik Nacher,ANO,A,44,226
Marek Novák,ANO,A,44,226
Monika Oborná,ANO,A,44,226
Ladislav Okleštěk,ANO,M,44,226
Zuzana Ožanová,ANO,M,44,226
Jana Pastuchová,ANO,A,44,226
František Petrtýl,ANO,M,44,226
Pavel Plzák,ANO,A,44,226
Milan Pour,ANO,A,44,226
David Pražák,ANO,M,44,226
Věra Procházková,ANO,M,44,226
Pavel Pustějovský,ANO,M,44,226
Karel Rais,ANO,A,44,226
Michal Ratiborský,ANO,A,44,226
Jan Richter,ANO,M,44,226
Miloslava Rutová,ANO,M,44,226
Pavel Růžička,ANO,A,44,226
Jan Řehounek,ANO,A,44,226
Petr Sadovský,ANO,M,44,226
Jan Schiller,ANO,A,44,226
Pavel Staněk,ANO,M,44,226
Jiří Strýček,ANO,A,44,226
Karla Šlechtová,ANO,M,44,226
Julius Špičák,ANO,M,44,226
David Štolpa,ANO,A,44,226
Karel Tureček,ANO,A,44,226
Helena Válková,ANO,M,44,226
Petr Venhoda,ANO,A,44,226
Adam Vojtěch,ANO,M,44,226
Jan Volný,ANO,M,44,226
Radek Vondráček,ANO,A,44,226
Ivo Vondrák,ANO,M,44,226
Petr Vrána,ANO,M,44,226
Rostislav Vyzula,ANO,M,44,226
Radek Zlesák,ANO,A,44,226
Ivan Adamec,ODS,M,44,226
Jan Bauer,ODS,N,44,226
Martin Baxa,ODS,M,44,226
Petr Beitl,ODS,M,44,226
Marek Benda,ODS,N,44,226
Petr Bendl,ODS,Z,44,226
Stanislav Blaha,ODS,N,44,226
Pavel Blažek,ODS,N,44,226
Jana Černochová,ODS,M,44,226
Petr Fiala,ODS,M,44,226
Jakub Janda,ODS,N,44,226
Karel Krejza,ODS,M,44,226
Martin Kupka,ODS,M,44,226
Jaroslav Martinů,ODS,N,44,226
Ilona Mauritzová,ODS,M,44,226
Vojtěch Munzar,ODS,N,44,226
Miroslava Němcová,ODS,M,44,226
Jan Skopeček,ODS,N,44,226
Zbyněk Stanjura,ODS,N,44,226
Bohuslav Svoboda,ODS,N,44,226
Jiří Ventruba,ODS,M,44,226
Jan Zahradník,ODS,M,44,226
Pavel Žáček,ODS,N,44,226
Dana Balcarová,Piráti,M,44,226
Lukáš Bartoň,Piráti,Z,44,226
Ivan Bartoš,Piráti,M,44,226
Lukáš Černohorský,Piráti,Z,44,226
František Elfmark,Piráti,M,44,226
Mikuláš Ferjenčík,Piráti,Z,44,226
Radek Holomčík,Piráti,Z,44,226
Martin Jiránek,Piráti,M,44,226
