Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,19,18,30,10,33,209
ODS,23,6,0,10,3,4,33,209
Piráti,22,6,0,3,12,1,33,209
SPD,19,0,0,7,5,7,33,209
ČSSD,15,0,2,6,1,6,33,209
KSČM,15,1,2,6,4,2,33,209
KDU-ČSL,10,3,0,3,1,3,33,209
TOP09,7,2,0,3,2,0,33,209
STAN,6,2,0,1,1,2,33,209
Nezařaz,5,1,0,1,2,1,33,209
Celkem,200,22,23,58,61,36,33,209
