Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,38,0,1,1,38,56,288
ODS,23,11,0,0,0,12,56,288
Piráti,22,11,0,0,0,11,56,288
SPD,19,8,0,0,0,11,56,288
ČSSD,14,8,0,0,0,6,56,288
KSČM,15,7,0,0,0,8,56,288
KDU-ČSL,10,5,0,0,0,5,56,288
TOP09,7,3,0,0,0,4,56,288
STAN,6,3,0,0,0,3,56,288
Nezařaz,6,1,0,0,1,4,56,288
Celkem,200,95,0,1,2,102,56,288
