Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,29,409
Andrej Babiš,ANO,N,29,409
Andrea Babišová,ANO,N,29,409
Margita Balaštíková,ANO,N,29,409
Josef Bělica,ANO,N,29,409
Stanislav Berkovec,ANO,N,29,409
Jiří Bláha,ANO,N,29,409
Richard Brabec,ANO,N,29,409
Milan Brázdil,ANO,N,29,409
Andrea Brzobohatá,ANO,N,29,409
Jaroslav Bžoch,ANO,Z,29,409
Monika Červíčková,ANO,N,29,409
Klára Dostálová,ANO,M,29,409
Lenka Dražilová,ANO,N,29,409
Jaroslav Faltýnek,ANO,N,29,409
Kamal Farhan,ANO,N,29,409
Milan Feranec,ANO,N,29,409
Eva Fialová,ANO,N,29,409
Stanislav Fridrich,ANO,N,29,409
Josef Hájek,ANO,N,29,409
Milan Hnilička,ANO,N,29,409
Ivan Jáč,ANO,N,29,409
Miloslav Janulík,ANO,N,29,409
Aleš Juchelka,ANO,N,29,409
Pavel Juříček,ANO,M,29,409
Iva Kalátová,ANO,M,29,409
Adam Kalous,ANO,N,29,409
David Kasal,ANO,N,29,409
Tomáš Kohoutek,ANO,N,29,409
Martin Kolovratník,ANO,N,29,409
Barbora Kořanová,ANO,N,29,409
Josef Kott,ANO,N,29,409
Robert Králíček,ANO,N,29,409
Roman Kubíček,ANO,N,29,409
Jan Kubík,ANO,N,29,409
Jaroslav Kytýr,ANO,N,29,409
Taťána Malá,ANO,N,29,409
Přemysl Mališ,ANO,N,29,409
Jiří Mašek,ANO,N,29,409
Eva Matyášová,ANO,N,29,409
Radka Maxová,ANO,M,29,409
Marcela Melková,ANO,N,29,409
Jana Mračková Vildumetzová,ANO,N,29,409
Patrik Nacher,ANO,Z,29,409
Marek Novák,ANO,N,29,409
Monika Oborná,ANO,N,29,409
Ladislav Okleštěk,ANO,N,29,409
Zuzana Ožanová,ANO,M,29,409
Jana Pastuchová,ANO,N,29,409
František Petrtýl,ANO,N,29,409
Pavel Plzák,ANO,N,29,409
Milan Pour,ANO,N,29,409
David Pražák,ANO,N,29,409
Věra Procházková,ANO,N,29,409
Pavel Pustějovský,ANO,M,29,409
Karel Rais,ANO,N,29,409
Michal Ratiborský,ANO,N,29,409
Jan Richter,ANO,N,29,409
Miloslava Rutová,ANO,N,29,409
Pavel Růžička,ANO,N,29,409
Jan Řehounek,ANO,N,29,409
Petr Sadovský,ANO,N,29,409
Jan Schiller,ANO,N,29,409
Pavel Staněk,ANO,Z,29,409
Jiří Strýček,ANO,N,29,409
Karla Šlechtová,ANO,N,29,409
Julius Špičák,ANO,N,29,409
David Štolpa,ANO,N,29,409
Karel Tureček,ANO,N,29,409
Helena Válková,ANO,N,29,409
Petr Venhoda,ANO,Z,29,409
Adam Vojtěch,ANO,N,29,409
Jan Volný,ANO,N,29,409
Radek Vondráček,ANO,M,29,409
Ivo Vondrák,ANO,N,29,409
Petr Vrána,ANO,N,29,409
Rostislav Vyzula,ANO,M,29,409
Radek Zlesák,ANO,N,29,409
Ivan Adamec,ODS,A,29,409
Jan Bauer,ODS,M,29,409
Martin Baxa,ODS,A,29,409
Petr Beitl,ODS,A,29,409
Marek Benda,ODS,A,29,409
Stanislav Blaha,ODS,A,29,409
Pavel Blažek,ODS,A,29,409
Jana Černochová,ODS,A,29,409
Petr Fiala,ODS,0,29,409
Jakub Janda,ODS,A,29,409
Karel Krejza,ODS,A,29,409
Martin Kupka,ODS,A,29,409
Jaroslav Martinů,ODS,A,29,409
Ilona Mauritzová,ODS,A,29,409
Vojtěch Munzar,ODS,A,29,409
Miroslava Němcová,ODS,A,29,409
Jan Skopeček,ODS,A,29,409
Zbyněk Stanjura,ODS,0,29,409
Bohuslav Svoboda,ODS,A,29,409
Jiří Ventruba,ODS,A,29,409
Veronika Vrecionová,ODS,A,29,409
Jan Zahradník,ODS,A,29,409
Pavel Žáček,ODS,A,29,409
Dana Balcarová,Piráti,A,29,409
Lukáš Bartoň,Piráti,A,29,409
Ivan Bartoš,Piráti,0,29,409
Lukáš Černohorský,Piráti,A,29,409
František Elfmark,Piráti,A,29,409
Mikuláš Ferjenčík,Piráti,A,29,409
Radek Holomčík,Piráti,A,29,409
Martin Jiránek,Piráti,A,29,409
Lukáš Kolářík,Piráti,A,29,409
František Kopřiva,Piráti,A,29,409
Lenka Kozlová,Piráti,A,29,409
Jan Lipavský,Piráti,Z,29,409
Tomáš Martínek,Piráti,A,29,409
Jakub Michálek,Piráti,Z,29,409
Mikuláš Peksa,Piráti,A,29,409
Vojtěch Pikal,Piráti,A,29,409
Ondřej Polanský,Piráti,Z,29,409
Jan Pošvář,Piráti,A,29,409
Ondřej Profant,Piráti,A,29,409
Olga Richterová,Piráti,A,29,409
Petr Třešňák,Piráti,A,29,409
Tomáš Vymazal,Piráti,A,29,409
Jaroslav Dvořák,SPD,M,29,409
Radim Fiala,SPD,M,29,409
Jaroslav Holík,SPD,A,29,409
Jan Hrnčíř,SPD,A,29,409
Tereza Hyťhová,SPD,A,29,409
Monika Jarošová,SPD,A,29,409
Pavel Jelínek,SPD,A,29,409
Jiří Kobza,SPD,A,29,409
Jiří Kohoutek,SPD,A,29,409
Radek Koten,SPD,A,29,409
Jana Levová,SPD,A,29,409
Karla Maříková,SPD,A,29,409
Tomio Okamura,SPD,A,29,409
Zdeněk Podal,SPD,A,29,409
Miloslav Rozner,SPD,A,29,409
Radek Rozvoral,SPD,A,29,409
Lucie Šafránková,SPD,A,29,409
Lubomír Španěl,SPD,A,29,409
Radovan Vích,SPD,A,29,409
Jiří Běhounek,ČSSD,N,29,409
Jan Birke,ČSSD,M,29,409
Petr Dolínek,ČSSD,0,29,409
Jaroslav Foldyna,ČSSD,N,29,409
Alena Gajdůšková,ČSSD,N,29,409
Jan Hamáček,ČSSD,0,29,409
Tomáš Hanzel,ČSSD,Z,29,409
Jan Chvojka,ČSSD,N,29,409
Roman Onderka,ČSSD,M,29,409
Roman Sklenák,ČSSD,N,29,409
Antonín Staněk,ČSSD,Z,29,409
Kateřina Valachová,ČSSD,N,29,409
Ondřej Veselý,ČSSD,Z,29,409
Václav Votava,ČSSD,N,29,409
Lubomír Zaorálek,ČSSD,N,29,409
Hana Aulická Jírovcová,KSČM,N,29,409
Alexander Černý,KSČM,N,29,409
Jiří Dolejš,KSČM,Z,29,409
Vojtěch Filip,KSČM,N,29,409
Miroslav Grebeníček,KSČM,N,29,409
Stanislav Grospič,KSČM,M,29,409
Pavel Kováčik,KSČM,N,29,409
Leo Luzar,KSČM,M,29,409
Květa Matušovská,KSČM,Z,29,409
Zdeněk Ondráček,KSČM,N,29,409
Daniel Pawlas,KSČM,N,29,409
Marie Pěnčíková,KSČM,N,29,409
Ivo Pojezný,KSČM,N,29,409
Jiří Valenta,KSČM,N,29,409
Miloslava Vostrá,KSČM,N,29,409
Jan Bartošek,KDU-ČSL,M,29,409
Pavel Bělobrádek,KDU-ČSL,A,29,409
Ondřej Benešík,KDU-ČSL,A,29,409
Jan Čižinský,KDU-ČSL,A,29,409
Pavla Golasowská,KDU-ČSL,A,29,409
Stanislav Juránek,KDU-ČSL,A,29,409
Marian Jurečka,KDU-ČSL,0,29,409
Vít Kaňkovský,KDU-ČSL,A,29,409
Jiří Mihola,KDU-ČSL,A,29,409
Marek Výborný,KDU-ČSL,0,29,409
Dominik Feri,TOP09,A,29,409
Miroslav Kalousek,TOP09,A,29,409
Helena Langšádlová,TOP09,A,29,409
Markéta Pekarová Adamová,TOP09,A,29,409
Karel Schwarzenberg,TOP09,M,29,409
František Vácha,TOP09,Z,29,409
Vlastimil Válek,TOP09,A,29,409
Jan Farský,STAN,M,29,409
Petr Gazdík,STAN,A,29,409
Věra Kovářová,STAN,A,29,409
Jana Krutáková,STAN,A,29,409
Petr Pávek,STAN,M,29,409
Vít Rakušan,STAN,Z,29,409
Marian Bojko,Nezařaz,M,29,409
Václav Klaus,Nezařaz,Z,29,409
Zuzana Majerová Zahradníková,Nezařaz,A,29,409
Ivana Nevludová,Nezařaz,A,29,409
Lubomír Volný,Nezařaz,A,29,409
