Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,1,1
Andrej Babiš,ANO,A,1,1
Andrea Babišová,ANO,A,1,1
Margita Balaštíková,ANO,A,1,1
Josef Bělica,ANO,A,1,1
Stanislav Berkovec,ANO,A,1,1
Jiří Bláha,ANO,A,1,1
Richard Brabec,ANO,A,1,1
Milan Brázdil,ANO,Z,1,1
Andrea Brzobohatá,ANO,A,1,1
Jaroslav Bžoch,ANO,A,1,1
Klára Dostálová,ANO,A,1,1
Lenka Dražilová,ANO,A,1,1
Jaroslav Faltýnek,ANO,A,1,1
Kamal Farhan,ANO,A,1,1
Milan Feranec,ANO,A,1,1
Eva Fialová,ANO,A,1,1
Stanislav Fridrich,ANO,A,1,1
Josef Hájek,ANO,A,1,1
Jiří Hlavatý,ANO,A,1,1
Milan Hnilička,ANO,A,1,1
Ivan Jáč,ANO,0,1,1
Miloslav Janulík,ANO,A,1,1
Aleš Juchelka,ANO,A,1,1
Pavel Juříček,ANO,A,1,1
Adam Kalous,ANO,A,1,1
David Kasal,ANO,A,1,1
Tomáš Kohoutek,ANO,A,1,1
Martin Kolovratník,ANO,A,1,1
Barbora Kořanová,ANO,A,1,1
Josef Kott,ANO,A,1,1
Robert Králíček,ANO,A,1,1
Roman Kubíček,ANO,A,1,1
Jan Kubík,ANO,A,1,1
Jaroslav Kytýr,ANO,A,1,1
Taťána Malá,ANO,A,1,1
Přemysl Mališ,ANO,A,1,1
Jiří Mašek,ANO,A,1,1
Radka Maxová,ANO,A,1,1
Marcela Melková,ANO,A,1,1
Jana Mračková Vildumetzová,ANO,0,1,1
Patrik Nacher,ANO,A,1,1
Marek Novák,ANO,A,1,1
Monika Oborná,ANO,A,1,1
Ladislav Okleštěk,ANO,A,1,1
Zuzana Ožanová,ANO,A,1,1
Jana Pastuchová,ANO,A,1,1
Robert Pelikán,ANO,A,1,1
František Petrtýl,ANO,A,1,1
Pavel Plzák,ANO,A,1,1
Jaroslava Pokorná Jermanová,ANO,A,1,1
David Pražák,ANO,A,1,1
Věra Procházková,ANO,A,1,1
Pavel Pustějovský,ANO,A,1,1
Karel Rais,ANO,A,1,1
Michal Ratiborský,ANO,A,1,1
Jan Richter,ANO,A,1,1
Miloslava Rutová,ANO,A,1,1
Pavel Růžička,ANO,A,1,1
Jan Řehounek,ANO,A,1,1
Petr Sadovský,ANO,A,1,1
Jan Schiller,ANO,A,1,1
Pavel Staněk,ANO,A,1,1
Martin Stropnický,ANO,A,1,1
Jiří Strýček,ANO,A,1,1
Karla Šlechtová,ANO,A,1,1
Julius Špičák,ANO,A,1,1
David Štolpa,ANO,A,1,1
Dan Ťok,ANO,A,1,1
Karel Tureček,ANO,A,1,1
Helena Válková,ANO,A,1,1
Adam Vojtěch,ANO,A,1,1
Jan Volný,ANO,A,1,1
Radek Vondráček,ANO,Z,1,1
Ivo Vondrák,ANO,A,1,1
Petr Vrána,ANO,A,1,1
Rostislav Vyzula,ANO,A,1,1
Radek Zlesák,ANO,A,1,1
Ivan Adamec,ODS,A,1,1
Jan Bauer,ODS,A,1,1
Martin Baxa,ODS,A,1,1
Petr Beitl,ODS,A,1,1
Marek Benda,ODS,A,1,1
Stanislav Blaha,ODS,A,1,1
Pavel Blažek,ODS,A,1,1
Jana Černochová,ODS,A,1,1
Petr Fiala,ODS,A,1,1
Jakub Janda,ODS,0,1,1
Václav Klaus,ODS,A,1,1
Karel Krejza,ODS,A,1,1
Martin Kupka,ODS,A,1,1
Zuzana Majerová Zahradníková,ODS,A,1,1
Jaroslav Martinů,ODS,A,1,1
Ilona Mauritzová,ODS,A,1,1
Vojtěch Munzar,ODS,A,1,1
Miroslava Němcová,ODS,A,1,1
Jan Skopeček,ODS,A,1,1
Zbyněk Stanjura,ODS,A,1,1
Bohuslav Svoboda,ODS,A,1,1
Jiří Ventruba,ODS,A,1,1
Veronika Vrecionová,ODS,A,1,1
Jan Zahradník,ODS,A,1,1
Pavel Žáček,ODS,A,1,1
Dana Balcarová,Piráti,A,1,1
Lukáš Bartoň,Piráti,A,1,1
Ivan Bartoš,Piráti,A,1,1
Lukáš Černohorský,Piráti,A,1,1
František Elfmark,Piráti,A,1,1
Mikuláš Ferjenčík,Piráti,A,1,1
Radek Holomčík,Piráti,A,1,1
Martin Jiránek,Piráti,A,1,1
Lukáš Kolářík,Piráti,A,1,1
František Kopřiva,Piráti,A,1,1
Lenka Kozlová,Piráti,A,1,1
Jan Lipavský,Piráti,A,1,1
Tomáš Martínek,Piráti,A,1,1
Jakub Michálek,Piráti,A,1,1
Mikuláš Peksa,Piráti,A,1,1
Vojtěch Pikal,Piráti,A,1,1
Ondřej Polanský,Piráti,A,1,1
Jan Pošvář,Piráti,A,1,1
Ondřej Profant,Piráti,A,1,1
Olga Richterová,Piráti,A,1,1
Petr Třešňák,Piráti,A,1,1
Tomáš Vymazal,Piráti,A,1,1
Marian Bojko,SPD,A,1,1
Jaroslav Dvořák,SPD,A,1,1
Radim Fiala,SPD,A,1,1
Jaroslav Holík,SPD,A,1,1
Jan Hrnčíř,SPD,A,1,1
Tereza Hyťhová,SPD,A,1,1
Monika Jarošová,SPD,A,1,1
Pavel Jelínek,SPD,A,1,1
Jiří Kobza,SPD,A,1,1
Jiří Kohoutek,SPD,A,1,1
Radek Koten,SPD,A,1,1
Jana Levová,SPD,A,1,1
