Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,74,1,0,1,2,39,218
ODS,23,23,0,0,0,0,39,218
Piráti,22,21,1,0,0,0,39,218
SPD,19,14,0,0,2,3,39,218
ČSSD,15,12,0,2,0,1,39,218
KSČM,15,13,0,0,1,1,39,218
KDU-ČSL,10,9,0,0,0,1,39,218
TOP09,7,4,0,0,0,3,39,218
STAN,6,5,0,0,1,0,39,218
Nezařaz,5,1,0,0,2,2,39,218
Celkem,200,176,2,2,7,13,39,218
