Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,66,0,0,2,10,33,139
ODS,23,20,0,2,0,1,33,139
Piráti,22,22,0,0,0,0,33,139
SPD,19,17,0,0,0,2,33,139
ČSSD,15,11,1,1,0,2,33,139
KSČM,15,11,0,1,1,2,33,139
KDU-ČSL,10,8,0,0,0,2,33,139
TOP09,7,6,0,0,0,1,33,139
STAN,6,5,0,0,0,1,33,139
Nezařaz,5,3,0,0,1,1,33,139
Celkem,200,169,1,4,4,22,33,139
