Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,28,626
Andrej Babiš,ANO,M,28,626
Andrea Babišová,ANO,N,28,626
Margita Balaštíková,ANO,N,28,626
Josef Bělica,ANO,N,28,626
Stanislav Berkovec,ANO,N,28,626
Jiří Bláha,ANO,M,28,626
Richard Brabec,ANO,N,28,626
Milan Brázdil,ANO,N,28,626
Andrea Brzobohatá,ANO,N,28,626
Jaroslav Bžoch,ANO,N,28,626
Monika Červíčková,ANO,N,28,626
Klára Dostálová,ANO,Z,28,626
Lenka Dražilová,ANO,N,28,626
Jaroslav Faltýnek,ANO,N,28,626
Kamal Farhan,ANO,N,28,626
Milan Feranec,ANO,N,28,626
Eva Fialová,ANO,N,28,626
Stanislav Fridrich,ANO,N,28,626
Josef Hájek,ANO,Z,28,626
Milan Hnilička,ANO,N,28,626
Ivan Jáč,ANO,N,28,626
Miloslav Janulík,ANO,N,28,626
Aleš Juchelka,ANO,N,28,626
Pavel Juříček,ANO,N,28,626
Iva Kalátová,ANO,N,28,626
Adam Kalous,ANO,N,28,626
David Kasal,ANO,N,28,626
Tomáš Kohoutek,ANO,N,28,626
Martin Kolovratník,ANO,N,28,626
Barbora Kořanová,ANO,N,28,626
Josef Kott,ANO,Z,28,626
Robert Králíček,ANO,Z,28,626
Roman Kubíček,ANO,N,28,626
Jan Kubík,ANO,N,28,626
Jaroslav Kytýr,ANO,N,28,626
Taťána Malá,ANO,N,28,626
Přemysl Mališ,ANO,N,28,626
Jiří Mašek,ANO,N,28,626
Eva Matyášová,ANO,N,28,626
Radka Maxová,ANO,N,28,626
Marcela Melková,ANO,N,28,626
Jana Mračková Vildumetzová,ANO,N,28,626
Patrik Nacher,ANO,Z,28,626
Marek Novák,ANO,N,28,626
Monika Oborná,ANO,N,28,626
Ladislav Okleštěk,ANO,N,28,626
Zuzana Ožanová,ANO,N,28,626
Jana Pastuchová,ANO,N,28,626
František Petrtýl,ANO,N,28,626
Pavel Plzák,ANO,N,28,626
Milan Pour,ANO,N,28,626
David Pražák,ANO,N,28,626
Věra Procházková,ANO,N,28,626
Pavel Pustějovský,ANO,N,28,626
Karel Rais,ANO,M,28,626
Michal Ratiborský,ANO,N,28,626
Jan Richter,ANO,N,28,626
Miloslava Rutová,ANO,Z,28,626
Pavel Růžička,ANO,N,28,626
Jan Řehounek,ANO,N,28,626
Petr Sadovský,ANO,N,28,626
Jan Schiller,ANO,N,28,626
Pavel Staněk,ANO,Z,28,626
Jiří Strýček,ANO,N,28,626
Karla Šlechtová,ANO,N,28,626
Julius Špičák,ANO,N,28,626
David Štolpa,ANO,N,28,626
Karel Tureček,ANO,Z,28,626
Helena Válková,ANO,N,28,626
Petr Venhoda,ANO,Z,28,626
Adam Vojtěch,ANO,N,28,626
Jan Volný,ANO,N,28,626
Radek Vondráček,ANO,Z,28,626
Ivo Vondrák,ANO,N,28,626
Petr Vrána,ANO,N,28,626
Rostislav Vyzula,ANO,N,28,626
Radek Zlesák,ANO,N,28,626
Ivan Adamec,ODS,A,28,626
Jan Bauer,ODS,A,28,626
Martin Baxa,ODS,A,28,626
Petr Beitl,ODS,A,28,626
Marek Benda,ODS,A,28,626
Stanislav Blaha,ODS,A,28,626
Pavel Blažek,ODS,A,28,626
Jana Černochová,ODS,A,28,626
Petr Fiala,ODS,A,28,626
Jakub Janda,ODS,A,28,626
Karel Krejza,ODS,A,28,626
Martin Kupka,ODS,A,28,626
Jaroslav Martinů,ODS,A,28,626
Ilona Mauritzová,ODS,A,28,626
Vojtěch Munzar,ODS,A,28,626
Miroslava Němcová,ODS,A,28,626
Jan Skopeček,ODS,A,28,626
Zbyněk Stanjura,ODS,A,28,626
Bohuslav Svoboda,ODS,A,28,626
Jiří Ventruba,ODS,A,28,626
Veronika Vrecionová,ODS,A,28,626
Jan Zahradník,ODS,A,28,626
Pavel Žáček,ODS,A,28,626
Dana Balcarová,Piráti,A,28,626
Lukáš Bartoň,Piráti,A,28,626
Ivan Bartoš,Piráti,A,28,626
Lukáš Černohorský,Piráti,A,28,626
František Elfmark,Piráti,A,28,626
Mikuláš Ferjenčík,Piráti,A,28,626
Radek Holomčík,Piráti,A,28,626
Martin Jiránek,Piráti,A,28,626
Lukáš Kolářík,Piráti,A,28,626
František Kopřiva,Piráti,A,28,626
Lenka Kozlová,Piráti,A,28,626
Jan Lipavský,Piráti,A,28,626
Tomáš Martínek,Piráti,A,28,626
Jakub Michálek,Piráti,A,28,626
Mikuláš Peksa,Piráti,M,28,626
Vojtěch Pikal,Piráti,A,28,626
Ondřej Polanský,Piráti,A,28,626
Jan Pošvář,Piráti,A,28,626
Ondřej Profant,Piráti,A,28,626
Olga Richterová,Piráti,A,28,626
Petr Třešňák,Piráti,A,28,626
Tomáš Vymazal,Piráti,A,28,626
