Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,62,1,12,3,29,687
ODS,23,22,0,0,1,0,29,687
Piráti,22,21,0,0,0,1,29,687
SPD,19,17,0,0,1,1,29,687
ČSSD,15,0,7,2,4,2,29,687
KSČM,15,0,12,0,3,0,29,687
KDU-ČSL,10,8,0,1,1,0,29,687
TOP09,7,4,0,1,0,2,29,687
STAN,6,2,0,3,1,0,29,687
Nezařaz,5,4,0,0,1,0,29,687
Celkem,200,78,81,8,24,9,29,687
