Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,70,0,8,0,37,244
ODS,23,0,20,1,0,2,37,244
Piráti,22,22,0,0,0,0,37,244
SPD,19,0,0,0,18,1,37,244
ČSSD,15,0,6,0,9,0,37,244
KSČM,15,1,12,0,2,0,37,244
KDU-ČSL,10,9,0,0,0,1,37,244
TOP09,7,6,0,1,0,0,37,244
STAN,6,4,0,0,2,0,37,244
Nezařaz,5,0,2,0,3,0,37,244
Celkem,200,42,110,2,42,4,37,244
