Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,60,0,1,1,16,48,252
ODS,23,23,0,0,0,0,48,252
Piráti,22,2,1,0,16,3,48,252
SPD,20,15,0,1,0,4,48,252
ČSSD,14,7,0,0,0,7,48,252
KSČM,15,12,0,0,0,3,48,252
KDU-ČSL,10,7,0,0,0,3,48,252
TOP09,7,0,4,0,1,2,48,252
STAN,6,1,0,0,3,2,48,252
Nezařaz,5,2,0,1,0,2,48,252
Celkem,200,129,5,3,21,42,48,252
