Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,33,224
Andrej Babiš,ANO,M,33,224
Andrea Babišová,ANO,A,33,224
Ondřej Babka,ANO,A,33,224
Margita Balaštíková,ANO,A,33,224
Josef Bělica,ANO,A,33,224
Stanislav Berkovec,ANO,A,33,224
Jiří Bláha,ANO,M,33,224
Richard Brabec,ANO,M,33,224
Milan Brázdil,ANO,A,33,224
Andrea Brzobohatá,ANO,A,33,224
Jaroslav Bžoch,ANO,A,33,224
Monika Červíčková,ANO,A,33,224
Klára Dostálová,ANO,A,33,224
Lenka Dražilová,ANO,A,33,224
Jaroslav Faltýnek,ANO,A,33,224
Kamal Farhan,ANO,A,33,224
Milan Feranec,ANO,A,33,224
Eva Fialová,ANO,A,33,224
Stanislav Fridrich,ANO,A,33,224
Josef Hájek,ANO,A,33,224
Milan Hnilička,ANO,A,33,224
Ivan Jáč,ANO,A,33,224
Miloslav Janulík,ANO,A,33,224
Aleš Juchelka,ANO,A,33,224
Pavel Juříček,ANO,A,33,224
Iva Kalátová,ANO,A,33,224
Adam Kalous,ANO,A,33,224
David Kasal,ANO,A,33,224
Tomáš Kohoutek,ANO,A,33,224
Martin Kolovratník,ANO,A,33,224
Barbora Kořanová,ANO,M,33,224
Josef Kott,ANO,A,33,224
Robert Králíček,ANO,A,33,224
Roman Kubíček,ANO,A,33,224
Jan Kubík,ANO,A,33,224
Jaroslav Kytýr,ANO,A,33,224
Taťána Malá,ANO,A,33,224
Přemysl Mališ,ANO,A,33,224
Jiří Mašek,ANO,A,33,224
Eva Matyášová,ANO,A,33,224
Marcela Melková,ANO,A,33,224
Jana Mračková Vildumetzová,ANO,A,33,224
Patrik Nacher,ANO,A,33,224
Marek Novák,ANO,A,33,224
Monika Oborná,ANO,A,33,224
Ladislav Okleštěk,ANO,M,33,224
Zuzana Ožanová,ANO,A,33,224
Jana Pastuchová,ANO,A,33,224
František Petrtýl,ANO,A,33,224
Pavel Plzák,ANO,A,33,224
Milan Pour,ANO,A,33,224
David Pražák,ANO,Z,33,224
Věra Procházková,ANO,A,33,224
Pavel Pustějovský,ANO,A,33,224
Karel Rais,ANO,A,33,224
Michal Ratiborský,ANO,A,33,224
Jan Richter,ANO,A,33,224
Miloslava Rutová,ANO,A,33,224
Pavel Růžička,ANO,A,33,224
Jan Řehounek,ANO,A,33,224
Petr Sadovský,ANO,A,33,224
Jan Schiller,ANO,A,33,224
Pavel Staněk,ANO,A,33,224
Jiří Strýček,ANO,A,33,224
Karla Šlechtová,ANO,A,33,224
Julius Špičák,ANO,A,33,224
David Štolpa,ANO,A,33,224
Karel Tureček,ANO,A,33,224
Helena Válková,ANO,A,33,224
Petr Venhoda,ANO,M,33,224
Adam Vojtěch,ANO,A,33,224
Jan Volný,ANO,M,33,224
Radek Vondráček,ANO,A,33,224
Ivo Vondrák,ANO,M,33,224
Petr Vrána,ANO,A,33,224
Rostislav Vyzula,ANO,M,33,224
Radek Zlesák,ANO,A,33,224
Ivan Adamec,ODS,0,33,224
Jan Bauer,ODS,0,33,224
Martin Baxa,ODS,A,33,224
Petr Beitl,ODS,M,33,224
Marek Benda,ODS,0,33,224
Petr Bendl,ODS,A,33,224
Stanislav Blaha,ODS,M,33,224
Pavel Blažek,ODS,A,33,224
Jana Černochová,ODS,0,33,224
Petr Fiala,ODS,A,33,224
Jakub Janda,ODS,A,33,224
Karel Krejza,ODS,A,33,224
Martin Kupka,ODS,A,33,224
Jaroslav Martinů,ODS,A,33,224
Ilona Mauritzová,ODS,A,33,224
Vojtěch Munzar,ODS,0,33,224
Miroslava Němcová,ODS,A,33,224
Jan Skopeček,ODS,A,33,224
Zbyněk Stanjura,ODS,A,33,224
Bohuslav Svoboda,ODS,A,33,224
Jiří Ventruba,ODS,M,33,224
Jan Zahradník,ODS,A,33,224
Pavel Žáček,ODS,A,33,224
Dana Balcarová,Piráti,A,33,224
Lukáš Bartoň,Piráti,A,33,224
Ivan Bartoš,Piráti,A,33,224
Lukáš Černohorský,Piráti,A,33,224
František Elfmark,Piráti,A,33,224
Mikuláš Ferjenčík,Piráti,A,33,224
Radek Holomčík,Piráti,A,33,224
Martin Jiránek,Piráti,A,33,224
Lukáš Kolářík,Piráti,A,33,224
František Kopřiva,Piráti,A,33,224
Lenka Kozlová,Piráti,A,33,224
Jan Lipavský,Piráti,A,33,224
Tomáš Martínek,Piráti,A,33,224
Jakub Michálek,Piráti,A,33,224
František Navrkal,Piráti,A,33,224
Vojtěch Pikal,Piráti,A,33,224
Ondřej Polanský,Piráti,A,33,224
Jan Pošvář,Piráti,A,33,224
Ondřej Profant,Piráti,A,33,224
Olga Richterová,Piráti,A,33,224
Petr Třešňák,Piráti,A,33,224
Tomáš Vymazal,Piráti,A,33,224
Jaroslav Dvořák,SPD,M,33,224
Radim Fiala,SPD,A,33,224
Jaroslav Holík,SPD,A,33,224
Jan Hrnčíř,SPD,A,33,224
Tereza Hyťhová,SPD,A,33,224
Monika Jarošová,SPD,A,33,224
Pavel Jelínek,SPD,A,33,224
Jiří Kobza,SPD,A,33,224
Jiří Kohoutek,SPD,A,33,224
Radek Koten,SPD,A,33,224
Jana Levová,SPD,A,33,224
Karla Maříková,SPD,A,33,224
Tomio Okamura,SPD,A,33,224
Zdeněk Podal,SPD,A,33,224
Miloslav Rozner,SPD,A,33,224
Radek Rozvoral,SPD,A,33,224
Lucie Šafránková,SPD,A,33,224
Lubomír Španěl,SPD,A,33,224
Radovan Vích,SPD,A,33,224
Jiří Běhounek,ČSSD,M,33,224
Jan Birke,ČSSD,M,33,224
Petr Dolínek,ČSSD,M,33,224
Jaroslav Foldyna,ČSSD,M,33,224
Alena Gajdůšková,ČSSD,A,33,224
Jan Hamáček,ČSSD,0,33,224
Tomáš Hanzel,ČSSD,M,33,224
Jan Chvojka,ČSSD,A,33,224
Roman Onderka,ČSSD,A,33,224
Roman Sklenák,ČSSD,A,33,224
Antonín Staněk,ČSSD,M,33,224
Kateřina Valachová,ČSSD,A,33,224
Ondřej Veselý,ČSSD,M,33,224
Václav Votava,ČSSD,0,33,224
Lubomír Zaorálek,ČSSD,0,33,224
Hana Aulická Jírovcová,KSČM,A,33,224
Alexander Černý,KSČM,A,33,224
Jiří Dolejš,KSČM,A,33,224
Vojtěch Filip,KSČM,0,33,224
Miroslav Grebeníček,KSČM,0,33,224
Stanislav Grospič,KSČM,A,33,224
Pavel Kováčik,KSČM,A,33,224
Leo Luzar,KSČM,A,33,224
Květa Matušovská,KSČM,A,33,224
Zdeněk Ondráček,KSČM,A,33,224
Daniel Pawlas,KSČM,0,33,224
Marie Pěnčíková,KSČM,M,33,224
Ivo Pojezný,KSČM,0,33,224
Jiří Valenta,KSČM,A,33,224
Miloslava Vostrá,KSČM,0,33,224
Jan Bartošek,KDU-ČSL,M,33,224
Pavel Bělobrádek,KDU-ČSL,A,33,224
Ondřej Benešík,KDU-ČSL,Z,33,224
Jan Čižinský,KDU-ČSL,A,33,224
Pavla Golasowská,KDU-ČSL,M,33,224
Stanislav Juránek,KDU-ČSL,A,33,224
Marian Jurečka,KDU-ČSL,A,33,224
Vít Kaňkovský,KDU-ČSL,A,33,224
Jiří Mihola,KDU-ČSL,A,33,224
Marek Výborný,KDU-ČSL,A,33,224
Dominik Feri,TOP09,A,33,224
Miroslav Kalousek,TOP09,A,33,224
Helena Langšádlová,TOP09,A,33,224
Markéta Pekarová Adamová,TOP09,A,33,224
Karel Schwarzenberg,TOP09,A,33,224
František Vácha,TOP09,A,33,224
Vlastimil Válek,TOP09,A,33,224
Jan Farský,STAN,A,33,224
Petr Gazdík,STAN,M,33,224
Věra Kovářová,STAN,A,33,224
Jana Krutáková,STAN,A,33,224
Petr Pávek,STAN,M,33,224
Vít Rakušan,STAN,A,33,224
Marian Bojko,Nezařaz,M,33,224
Václav Klaus,Nezařaz,M,33,224
Zuzana Majerová Zahradníková,Nezařaz,M,33,224
Ivana Nevludová,Nezařaz,A,33,224
Lubomír Volný,Nezařaz,A,33,224
