Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,28,155
Andrej Babiš,ANO,M,28,155
Andrea Babišová,ANO,N,28,155
Margita Balaštíková,ANO,N,28,155
Josef Bělica,ANO,N,28,155
Stanislav Berkovec,ANO,N,28,155
Jiří Bláha,ANO,N,28,155
Richard Brabec,ANO,N,28,155
Milan Brázdil,ANO,N,28,155
Andrea Brzobohatá,ANO,N,28,155
Jaroslav Bžoch,ANO,N,28,155
Monika Červíčková,ANO,N,28,155
Klára Dostálová,ANO,M,28,155
Lenka Dražilová,ANO,N,28,155
Jaroslav Faltýnek,ANO,N,28,155
Kamal Farhan,ANO,N,28,155
Milan Feranec,ANO,N,28,155
Eva Fialová,ANO,N,28,155
Stanislav Fridrich,ANO,N,28,155
Josef Hájek,ANO,N,28,155
Milan Hnilička,ANO,N,28,155
Ivan Jáč,ANO,N,28,155
Miloslav Janulík,ANO,N,28,155
Aleš Juchelka,ANO,N,28,155
Pavel Juříček,ANO,M,28,155
Iva Kalátová,ANO,N,28,155
Adam Kalous,ANO,N,28,155
David Kasal,ANO,Z,28,155
Tomáš Kohoutek,ANO,N,28,155
Martin Kolovratník,ANO,N,28,155
Barbora Kořanová,ANO,N,28,155
Josef Kott,ANO,Z,28,155
Robert Králíček,ANO,N,28,155
Roman Kubíček,ANO,N,28,155
Jan Kubík,ANO,N,28,155
Jaroslav Kytýr,ANO,N,28,155
Taťána Malá,ANO,N,28,155
Přemysl Mališ,ANO,N,28,155
Jiří Mašek,ANO,N,28,155
Eva Matyášová,ANO,N,28,155
Radka Maxová,ANO,N,28,155
Marcela Melková,ANO,N,28,155
Jana Mračková Vildumetzová,ANO,N,28,155
Patrik Nacher,ANO,Z,28,155
Marek Novák,ANO,N,28,155
Monika Oborná,ANO,N,28,155
Ladislav Okleštěk,ANO,N,28,155
Zuzana Ožanová,ANO,M,28,155
Jana Pastuchová,ANO,N,28,155
František Petrtýl,ANO,N,28,155
Pavel Plzák,ANO,N,28,155
Milan Pour,ANO,N,28,155
David Pražák,ANO,N,28,155
Věra Procházková,ANO,N,28,155
Pavel Pustějovský,ANO,M,28,155
Karel Rais,ANO,N,28,155
Michal Ratiborský,ANO,N,28,155
Jan Richter,ANO,N,28,155
Miloslava Rutová,ANO,N,28,155
Pavel Růžička,ANO,N,28,155
Jan Řehounek,ANO,N,28,155
Petr Sadovský,ANO,N,28,155
Jan Schiller,ANO,N,28,155
