Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,29,440
Andrej Babiš,ANO,A,29,440
Andrea Babišová,ANO,A,29,440
Margita Balaštíková,ANO,A,29,440
Josef Bělica,ANO,A,29,440
Stanislav Berkovec,ANO,A,29,440
Jiří Bláha,ANO,M,29,440
Richard Brabec,ANO,Z,29,440
Milan Brázdil,ANO,A,29,440
Andrea Brzobohatá,ANO,A,29,440
Jaroslav Bžoch,ANO,A,29,440
Monika Červíčková,ANO,A,29,440
Klára Dostálová,ANO,Z,29,440
Lenka Dražilová,ANO,A,29,440
Jaroslav Faltýnek,ANO,A,29,440
Kamal Farhan,ANO,A,29,440
Milan Feranec,ANO,Z,29,440
Eva Fialová,ANO,A,29,440
Stanislav Fridrich,ANO,A,29,440
Josef Hájek,ANO,Z,29,440
Milan Hnilička,ANO,A,29,440
Ivan Jáč,ANO,A,29,440
Miloslav Janulík,ANO,A,29,440
Aleš Juchelka,ANO,A,29,440
Pavel Juříček,ANO,A,29,440
Iva Kalátová,ANO,A,29,440
Adam Kalous,ANO,A,29,440
David Kasal,ANO,A,29,440
Tomáš Kohoutek,ANO,A,29,440
Martin Kolovratník,ANO,A,29,440
Barbora Kořanová,ANO,A,29,440
Josef Kott,ANO,A,29,440
Robert Králíček,ANO,A,29,440
Roman Kubíček,ANO,A,29,440
Jan Kubík,ANO,A,29,440
Jaroslav Kytýr,ANO,Z,29,440
Taťána Malá,ANO,A,29,440
Přemysl Mališ,ANO,A,29,440
Jiří Mašek,ANO,Z,29,440
Eva Matyášová,ANO,A,29,440
Radka Maxová,ANO,A,29,440
Marcela Melková,ANO,A,29,440
Jana Mračková Vildumetzová,ANO,A,29,440
Patrik Nacher,ANO,A,29,440
Marek Novák,ANO,A,29,440
Monika Oborná,ANO,A,29,440
Ladislav Okleštěk,ANO,A,29,440
Zuzana Ožanová,ANO,A,29,440
Jana Pastuchová,ANO,A,29,440
František Petrtýl,ANO,A,29,440
Pavel Plzák,ANO,Z,29,440
Milan Pour,ANO,A,29,440
David Pražák,ANO,A,29,440
Věra Procházková,ANO,A,29,440
Pavel Pustějovský,ANO,A,29,440
Karel Rais,ANO,A,29,440
Michal Ratiborský,ANO,A,29,440
Jan Richter,ANO,A,29,440
Miloslava Rutová,ANO,A,29,440
Pavel Růžička,ANO,A,29,440
Jan Řehounek,ANO,A,29,440
Petr Sadovský,ANO,A,29,440
Jan Schiller,ANO,A,29,440
Pavel Staněk,ANO,A,29,440
Jiří Strýček,ANO,A,29,440
Karla Šlechtová,ANO,M,29,440
Julius Špičák,ANO,A,29,440
David Štolpa,ANO,A,29,440
Karel Tureček,ANO,A,29,440
Helena Válková,ANO,A,29,440
Petr Venhoda,ANO,A,29,440
Adam Vojtěch,ANO,A,29,440
Jan Volný,ANO,A,29,440
Radek Vondráček,ANO,Z,29,440
Ivo Vondrák,ANO,A,29,440
Petr Vrána,ANO,A,29,440
Rostislav Vyzula,ANO,A,29,440
Radek Zlesák,ANO,A,29,440
Ivan Adamec,ODS,A,29,440
Jan Bauer,ODS,A,29,440
Martin Baxa,ODS,A,29,440
Petr Beitl,ODS,A,29,440
Marek Benda,ODS,A,29,440
Stanislav Blaha,ODS,A,29,440
Pavel Blažek,ODS,A,29,440
Jana Černochová,ODS,A,29,440
Petr Fiala,ODS,A,29,440
Jakub Janda,ODS,A,29,440
Karel Krejza,ODS,A,29,440
Martin Kupka,ODS,A,29,440
Jaroslav Martinů,ODS,A,29,440
Ilona Mauritzová,ODS,A,29,440
Vojtěch Munzar,ODS,A,29,440
Miroslava Němcová,ODS,A,29,440
Jan Skopeček,ODS,A,29,440
Zbyněk Stanjura,ODS,A,29,440
Bohuslav Svoboda,ODS,A,29,440
Jiří Ventruba,ODS,A,29,440
Veronika Vrecionová,ODS,A,29,440
Jan Zahradník,ODS,M,29,440
Pavel Žáček,ODS,A,29,440
Dana Balcarová,Piráti,A,29,440
Lukáš Bartoň,Piráti,A,29,440
Ivan Bartoš,Piráti,A,29,440
Lukáš Černohorský,Piráti,A,29,440
František Elfmark,Piráti,A,29,440
Mikuláš Ferjenčík,Piráti,A,29,440
Radek Holomčík,Piráti,A,29,440
Martin Jiránek,Piráti,A,29,440
Lukáš Kolářík,Piráti,A,29,440
František Kopřiva,Piráti,A,29,440
Lenka Kozlová,Piráti,A,29,440
Jan Lipavský,Piráti,A,29,440
Tomáš Martínek,Piráti,A,29,440
Jakub Michálek,Piráti,A,29,440
Mikuláš Peksa,Piráti,M,29,440
Vojtěch Pikal,Piráti,A,29,440
Ondřej Polanský,Piráti,A,29,440
Jan Pošvář,Piráti,A,29,440
Ondřej Profant,Piráti,A,29,440
Olga Richterová,Piráti,M,29,440
Petr Třešňák,Piráti,A,29,440
Tomáš Vymazal,Piráti,A,29,440
Jaroslav Dvořák,SPD,A,29,440
Radim Fiala,SPD,A,29,440
Jaroslav Holík,SPD,Z,29,440
Jan Hrnčíř,SPD,A,29,440
Tereza Hyťhová,SPD,A,29,440
Monika Jarošová,SPD,A,29,440
Pavel Jelínek,SPD,A,29,440
Jiří Kobza,SPD,A,29,440
Jiří Kohoutek,SPD,A,29,440
Radek Koten,SPD,A,29,440
Jana Levová,SPD,M,29,440
Karla Maříková,SPD,A,29,440
Tomio Okamura,SPD,A,29,440
Zdeněk Podal,SPD,A,29,440
Miloslav Rozner,SPD,A,29,440
Radek Rozvoral,SPD,A,29,440
Lucie Šafránková,SPD,A,29,440
Lubomír Španěl,SPD,A,29,440
Radovan Vích,SPD,A,29,440
Jiří Běhounek,ČSSD,A,29,440
Jan Birke,ČSSD,A,29,440
Petr Dolínek,ČSSD,A,29,440
Jaroslav Foldyna,ČSSD,A,29,440
Alena Gajdůšková,ČSSD,A,29,440
Jan Hamáček,ČSSD,A,29,440
Tomáš Hanzel,ČSSD,M,29,440
Jan Chvojka,ČSSD,A,29,440
Roman Onderka,ČSSD,0,29,440
Roman Sklenák,ČSSD,A,29,440
Antonín Staněk,ČSSD,A,29,440
Kateřina Valachová,ČSSD,A,29,440
Ondřej Veselý,ČSSD,A,29,440
Václav Votava,ČSSD,A,29,440
Lubomír Zaorálek,ČSSD,A,29,440
Hana Aulická Jírovcová,KSČM,Z,29,440
Alexander Černý,KSČM,Z,29,440
Jiří Dolejš,KSČM,A,29,440
Vojtěch Filip,KSČM,Z,29,440
Miroslav Grebeníček,KSČM,Z,29,440
Stanislav Grospič,KSČM,M,29,440
Pavel Kováčik,KSČM,Z,29,440
Leo Luzar,KSČM,Z,29,440
Květa Matušovská,KSČM,Z,29,440
Zdeněk Ondráček,KSČM,Z,29,440
Daniel Pawlas,KSČM,Z,29,440
Marie Pěnčíková,KSČM,Z,29,440
Ivo Pojezný,KSČM,Z,29,440
Jiří Valenta,KSČM,M,29,440
Miloslava Vostrá,KSČM,Z,29,440
Jan Bartošek,KDU-ČSL,M,29,440
Pavel Bělobrádek,KDU-ČSL,A,29,440
Ondřej Benešík,KDU-ČSL,M,29,440
Jan Čižinský,KDU-ČSL,0,29,440
Pavla Golasowská,KDU-ČSL,A,29,440
Stanislav Juránek,KDU-ČSL,A,29,440
Marian Jurečka,KDU-ČSL,A,29,440
Vít Kaňkovský,KDU-ČSL,A,29,440
Jiří Mihola,KDU-ČSL,A,29,440
Marek Výborný,KDU-ČSL,A,29,440
Dominik Feri,TOP09,A,29,440
Miroslav Kalousek,TOP09,A,29,440
Helena Langšádlová,TOP09,A,29,440
Markéta Pekarová Adamová,TOP09,A,29,440
Karel Schwarzenberg,TOP09,M,29,440
František Vácha,TOP09,M,29,440
Vlastimil Válek,TOP09,A,29,440
Jan Farský,STAN,A,29,440
Petr Gazdík,STAN,A,29,440
Věra Kovářová,STAN,A,29,440
Jana Krutáková,STAN,A,29,440
Petr Pávek,STAN,A,29,440
Vít Rakušan,STAN,A,29,440
Marian Bojko,Nezařaz,A,29,440
Václav Klaus,Nezařaz,A,29,440
Zuzana Majerová Zahradníková,Nezařaz,A,29,440
Ivana Nevludová,Nezařaz,A,29,440
Lubomír Volný,Nezařaz,A,29,440
