Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,M,42,7
Andrej Babiš,ANO,Z,42,7
Andrea Babišová,ANO,M,42,7
Ondřej Babka,ANO,Z,42,7
Margita Balaštíková,ANO,M,42,7
Josef Bělica,ANO,M,42,7
Stanislav Berkovec,ANO,Z,42,7
Jiří Bláha,ANO,M,42,7
Richard Brabec,ANO,M,42,7
Milan Brázdil,ANO,N,42,7
Andrea Brzobohatá,ANO,M,42,7
Jaroslav Bžoch,ANO,Z,42,7
Monika Červíčková,ANO,Z,42,7
Klára Dostálová,ANO,M,42,7
Lenka Dražilová,ANO,Z,42,7
Jaroslav Faltýnek,ANO,Z,42,7
Kamal Farhan,ANO,Z,42,7
Milan Feranec,ANO,N,42,7
Eva Fialová,ANO,M,42,7
Stanislav Fridrich,ANO,M,42,7
Josef Hájek,ANO,M,42,7
Milan Hnilička,ANO,N,42,7
Ivan Jáč,ANO,M,42,7
Miloslav Janulík,ANO,N,42,7
Aleš Juchelka,ANO,Z,42,7
Pavel Juříček,ANO,N,42,7
Iva Kalátová,ANO,M,42,7
Adam Kalous,ANO,M,42,7
David Kasal,ANO,Z,42,7
Tomáš Kohoutek,ANO,Z,42,7
Martin Kolovratník,ANO,M,42,7
Barbora Kořanová,ANO,N,42,7
Josef Kott,ANO,M,42,7
Robert Králíček,ANO,M,42,7
Roman Kubíček,ANO,N,42,7
Jan Kubík,ANO,M,42,7
Jaroslav Kytýr,ANO,Z,42,7
Taťána Malá,ANO,M,42,7
Přemysl Mališ,ANO,M,42,7
Jiří Mašek,ANO,M,42,7
Eva Matyášová,ANO,M,42,7
Marcela Melková,ANO,Z,42,7
Jana Mračková Vildumetzová,ANO,M,42,7
Patrik Nacher,ANO,Z,42,7
Marek Novák,ANO,Z,42,7
Monika Oborná,ANO,N,42,7
Ladislav Okleštěk,ANO,M,42,7
Zuzana Ožanová,ANO,Z,42,7
Jana Pastuchová,ANO,Z,42,7
František Petrtýl,ANO,M,42,7
Pavel Plzák,ANO,M,42,7
Milan Pour,ANO,M,42,7
David Pražák,ANO,Z,42,7
Věra Procházková,ANO,M,42,7
Pavel Pustějovský,ANO,Z,42,7
Karel Rais,ANO,Z,42,7
Michal Ratiborský,ANO,Z,42,7
Jan Richter,ANO,M,42,7
Miloslava Rutová,ANO,M,42,7
Pavel Růžička,ANO,Z,42,7
Jan Řehounek,ANO,N,42,7
Petr Sadovský,ANO,N,42,7
Jan Schiller,ANO,M,42,7
Pavel Staněk,ANO,M,42,7
Jiří Strýček,ANO,N,42,7
Karla Šlechtová,ANO,M,42,7
Julius Špičák,ANO,Z,42,7
David Štolpa,ANO,M,42,7
Karel Tureček,ANO,M,42,7
Helena Válková,ANO,N,42,7
Petr Venhoda,ANO,M,42,7
Adam Vojtěch,ANO,Z,42,7
Jan Volný,ANO,M,42,7
Radek Vondráček,ANO,Z,42,7
Ivo Vondrák,ANO,M,42,7
Petr Vrána,ANO,Z,42,7
Rostislav Vyzula,ANO,Z,42,7
Radek Zlesák,ANO,M,42,7
Ivan Adamec,ODS,M,42,7
Jan Bauer,ODS,A,42,7
Martin Baxa,ODS,M,42,7
Petr Beitl,ODS,M,42,7
Marek Benda,ODS,A,42,7
Petr Bendl,ODS,M,42,7
Stanislav Blaha,ODS,A,42,7
Pavel Blažek,ODS,M,42,7
Jana Černochová,ODS,A,42,7
Petr Fiala,ODS,A,42,7
Jakub Janda,ODS,M,42,7
Karel Krejza,ODS,A,42,7
Martin Kupka,ODS,A,42,7
Jaroslav Martinů,ODS,M,42,7
Ilona Mauritzová,ODS,A,42,7
Vojtěch Munzar,ODS,M,42,7
Miroslava Němcová,ODS,M,42,7
Jan Skopeček,ODS,A,42,7
Zbyněk Stanjura,ODS,A,42,7
Bohuslav Svoboda,ODS,M,42,7
Jiří Ventruba,ODS,M,42,7
Jan Zahradník,ODS,M,42,7
Pavel Žáček,ODS,A,42,7
Dana Balcarová,Piráti,M,42,7
Lukáš Bartoň,Piráti,A,42,7
Ivan Bartoš,Piráti,A,42,7
Lukáš Černohorský,Piráti,M,42,7
František Elfmark,Piráti,M,42,7
Mikuláš Ferjenčík,Piráti,A,42,7
Radek Holomčík,Piráti,M,42,7
Martin Jiránek,Piráti,A,42,7
Lukáš Kolářík,Piráti,A,42,7
František Kopřiva,Piráti,M,42,7
Lenka Kozlová,Piráti,M,42,7
Jan Lipavský,Piráti,A,42,7
Tomáš Martínek,Piráti,A,42,7
Jakub Michálek,Piráti,A,42,7
František Navrkal,Piráti,M,42,7
Vojtěch Pikal,Piráti,A,42,7
Ondřej Polanský,Piráti,M,42,7
Jan Pošvář,Piráti,M,42,7
Ondřej Profant,Piráti,M,42,7
Olga Richterová,Piráti,A,42,7
Petr Třešňák,Piráti,A,42,7
Tomáš Vymazal,Piráti,M,42,7
Jaroslav Dvořák,SPD,M,42,7
Radim Fiala,SPD,Z,42,7
Jaroslav Foldyna,SPD,Z,42,7
Jaroslav Holík,SPD,M,42,7
Jan Hrnčíř,SPD,Z,42,7
Tereza Hyťhová,SPD,Z,42,7
Monika Jarošová,SPD,Z,42,7
Pavel Jelínek,SPD,M,42,7
Jiří Kobza,SPD,M,42,7
Jiří Kohoutek,SPD,M,42,7
Radek Koten,SPD,M,42,7
Jana Levová,SPD,M,42,7
Karla Maříková,SPD,Z,42,7
Tomio Okamura,SPD,Z,42,7
Zdeněk Podal,SPD,M,42,7
Miloslav Rozner,SPD,Z,42,7
Radek Rozvoral,SPD,Z,42,7
Lucie Šafránková,SPD,Z,42,7
Lubomír Španěl,SPD,M,42,7
Radovan Vích,SPD,Z,42,7
Jiří Běhounek,ČSSD,M,42,7
Jan Birke,ČSSD,M,42,7
Petr Dolínek,ČSSD,Z,42,7
Alena Gajdůšková,ČSSD,Z,42,7
Jan Hamáček,ČSSD,M,42,7
Tomáš Hanzel,ČSSD,Z,42,7
Jan Chvojka,ČSSD,Z,42,7
Roman Onderka,ČSSD,Z,42,7
Roman Sklenák,ČSSD,M,42,7
Antonín Staněk,ČSSD,M,42,7
Kateřina Valachová,ČSSD,Z,42,7
Ondřej Veselý,ČSSD,Z,42,7
Václav Votava,ČSSD,M,42,7
Lubomír Zaorálek,ČSSD,M,42,7
Hana Aulická Jírovcová,KSČM,Z,42,7
Alexander Černý,KSČM,M,42,7
Jiří Dolejš,KSČM,Z,42,7
Vojtěch Filip,KSČM,Z,42,7
Miroslav Grebeníček,KSČM,M,42,7
Stanislav Grospič,KSČM,M,42,7
Pavel Kováčik,KSČM,Z,42,7
Leo Luzar,KSČM,Z,42,7
Květa Matušovská,KSČM,M,42,7
Zdeněk Ondráček,KSČM,N,42,7
Daniel Pawlas,KSČM,M,42,7
Marie Pěnčíková,KSČM,M,42,7
Ivo Pojezný,KSČM,M,42,7
Jiří Valenta,KSČM,Z,42,7
Miloslava Vostrá,KSČM,Z,42,7
Jan Bartošek,KDU-ČSL,A,42,7
