Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,6,62
Andrej Babiš,ANO,M,6,62
Andrea Babišová,ANO,N,6,62
Margita Balaštíková,ANO,N,6,62
Josef Bělica,ANO,N,6,62
Stanislav Berkovec,ANO,N,6,62
Jiří Bláha,ANO,N,6,62
Richard Brabec,ANO,N,6,62
Milan Brázdil,ANO,N,6,62
Andrea Brzobohatá,ANO,0,6,62
Jaroslav Bžoch,ANO,N,6,62
Klára Dostálová,ANO,N,6,62
Lenka Dražilová,ANO,M,6,62
Jaroslav Faltýnek,ANO,N,6,62
Kamal Farhan,ANO,N,6,62
Milan Feranec,ANO,N,6,62
Eva Fialová,ANO,N,6,62
Stanislav Fridrich,ANO,N,6,62
Josef Hájek,ANO,0,6,62
Milan Hnilička,ANO,N,6,62
Ivan Jáč,ANO,N,6,62
Miloslav Janulík,ANO,N,6,62
Aleš Juchelka,ANO,N,6,62
Pavel Juříček,ANO,N,6,62
Adam Kalous,ANO,M,6,62
David Kasal,ANO,M,6,62
Tomáš Kohoutek,ANO,0,6,62
Martin Kolovratník,ANO,M,6,62
Barbora Kořanová,ANO,N,6,62
Josef Kott,ANO,N,6,62
Robert Králíček,ANO,N,6,62
Roman Kubíček,ANO,N,6,62
Jan Kubík,ANO,N,6,62
Jaroslav Kytýr,ANO,M,6,62
Taťána Malá,ANO,N,6,62
Přemysl Mališ,ANO,N,6,62
Jiří Mašek,ANO,N,6,62
Eva Matyášová,ANO,N,6,62
Radka Maxová,ANO,M,6,62
Marcela Melková,ANO,N,6,62
Jana Mračková Vildumetzová,ANO,N,6,62
Patrik Nacher,ANO,N,6,62
Marek Novák,ANO,N,6,62
Monika Oborná,ANO,N,6,62
Ladislav Okleštěk,ANO,N,6,62
Zuzana Ožanová,ANO,N,6,62
Jana Pastuchová,ANO,N,6,62
Robert Pelikán,ANO,M,6,62
František Petrtýl,ANO,N,6,62
Pavel Plzák,ANO,N,6,62
Milan Pour,ANO,M,6,62
David Pražák,ANO,0,6,62
Věra Procházková,ANO,N,6,62
Pavel Pustějovský,ANO,N,6,62
Karel Rais,ANO,N,6,62
Michal Ratiborský,ANO,N,6,62
Jan Richter,ANO,Z,6,62
Miloslava Rutová,ANO,N,6,62
Pavel Růžička,ANO,M,6,62
Jan Řehounek,ANO,N,6,62
Petr Sadovský,ANO,N,6,62
Jan Schiller,ANO,Z,6,62
Pavel Staněk,ANO,M,6,62
Martin Stropnický,ANO,0,6,62
Jiří Strýček,ANO,N,6,62
Karla Šlechtová,ANO,N,6,62
Julius Špičák,ANO,M,6,62
David Štolpa,ANO,N,6,62
Dan Ťok,ANO,N,6,62
Karel Tureček,ANO,0,6,62
Helena Válková,ANO,N,6,62
Adam Vojtěch,ANO,N,6,62
Jan Volný,ANO,M,6,62
Radek Vondráček,ANO,N,6,62
Ivo Vondrák,ANO,N,6,62
Petr Vrána,ANO,N,6,62
Rostislav Vyzula,ANO,M,6,62
Radek Zlesák,ANO,N,6,62
Ivan Adamec,ODS,N,6,62
Jan Bauer,ODS,N,6,62
Martin Baxa,ODS,0,6,62
Petr Beitl,ODS,M,6,62
Marek Benda,ODS,N,6,62
Stanislav Blaha,ODS,N,6,62
Pavel Blažek,ODS,N,6,62
Jana Černochová,ODS,N,6,62
Petr Fiala,ODS,N,6,62
Jakub Janda,ODS,N,6,62
Václav Klaus,ODS,0,6,62
Karel Krejza,ODS,0,6,62
Martin Kupka,ODS,N,6,62
Zuzana Majerová Zahradníková,ODS,M,6,62
Jaroslav Martinů,ODS,N,6,62
Ilona Mauritzová,ODS,N,6,62
Vojtěch Munzar,ODS,N,6,62
Miroslava Němcová,ODS,M,6,62
Jan Skopeček,ODS,M,6,62
Zbyněk Stanjura,ODS,N,6,62
Bohuslav Svoboda,ODS,N,6,62
Jiří Ventruba,ODS,N,6,62
Veronika Vrecionová,ODS,N,6,62
Jan Zahradník,ODS,N,6,62
Pavel Žáček,ODS,N,6,62
Dana Balcarová,Piráti,M,6,62
Lukáš Bartoň,Piráti,A,6,62
Ivan Bartoš,Piráti,Z,6,62
Lukáš Černohorský,Piráti,A,6,62
František Elfmark,Piráti,A,6,62
Mikuláš Ferjenčík,Piráti,A,6,62
Radek Holomčík,Piráti,Z,6,62
Martin Jiránek,Piráti,A,6,62
Lukáš Kolářík,Piráti,A,6,62
František Kopřiva,Piráti,M,6,62
Lenka Kozlová,Piráti,N,6,62
Jan Lipavský,Piráti,M,6,62
Tomáš Martínek,Piráti,A,6,62
Jakub Michálek,Piráti,Z,6,62
Mikuláš Peksa,Piráti,0,6,62
Vojtěch Pikal,Piráti,N,6,62
Ondřej Polanský,Piráti,Z,6,62
Jan Pošvář,Piráti,A,6,62
Ondřej Profant,Piráti,A,6,62
Olga Richterová,Piráti,A,6,62
Petr Třešňák,Piráti,N,6,62
Tomáš Vymazal,Piráti,N,6,62
Marian Bojko,SPD,Z,6,62
Jaroslav Dvořák,SPD,Z,6,62
Radim Fiala,SPD,Z,6,62
Jaroslav Holík,SPD,M,6,62
Jan Hrnčíř,SPD,Z,6,62
Tereza Hyťhová,SPD,M,6,62
Monika Jarošová,SPD,Z,6,62
Pavel Jelínek,SPD,Z,6,62
Jiří Kobza,SPD,M,6,62
