Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,22,213
Andrej Babiš,ANO,Z,22,213
Andrea Babišová,ANO,N,22,213
Margita Balaštíková,ANO,N,22,213
Josef Bělica,ANO,N,22,213
Stanislav Berkovec,ANO,N,22,213
Jiří Bláha,ANO,N,22,213
Richard Brabec,ANO,N,22,213
Milan Brázdil,ANO,N,22,213
Andrea Brzobohatá,ANO,N,22,213
Jaroslav Bžoch,ANO,N,22,213
Monika Červíčková,ANO,N,22,213
Klára Dostálová,ANO,N,22,213
Lenka Dražilová,ANO,N,22,213
Jaroslav Faltýnek,ANO,N,22,213
Kamal Farhan,ANO,N,22,213
Milan Feranec,ANO,N,22,213
Eva Fialová,ANO,N,22,213
Stanislav Fridrich,ANO,N,22,213
Josef Hájek,ANO,Z,22,213
Milan Hnilička,ANO,N,22,213
Ivan Jáč,ANO,N,22,213
Miloslav Janulík,ANO,N,22,213
Aleš Juchelka,ANO,N,22,213
Pavel Juříček,ANO,N,22,213
Adam Kalous,ANO,N,22,213
David Kasal,ANO,N,22,213
Tomáš Kohoutek,ANO,N,22,213
Martin Kolovratník,ANO,N,22,213
Barbora Kořanová,ANO,N,22,213
Josef Kott,ANO,N,22,213
Robert Králíček,ANO,N,22,213
Roman Kubíček,ANO,N,22,213
Jan Kubík,ANO,N,22,213
Jaroslav Kytýr,ANO,N,22,213
Taťána Malá,ANO,N,22,213
Přemysl Mališ,ANO,N,22,213
Jiří Mašek,ANO,N,22,213
Eva Matyášová,ANO,N,22,213
Radka Maxová,ANO,N,22,213
Marcela Melková,ANO,N,22,213
Jana Mračková Vildumetzová,ANO,N,22,213
Patrik Nacher,ANO,N,22,213
Marek Novák,ANO,N,22,213
Monika Oborná,ANO,N,22,213
Ladislav Okleštěk,ANO,N,22,213
Zuzana Ožanová,ANO,N,22,213
Jana Pastuchová,ANO,N,22,213
František Petrtýl,ANO,N,22,213
Pavel Plzák,ANO,N,22,213
Milan Pour,ANO,N,22,213
David Pražák,ANO,N,22,213
Věra Procházková,ANO,N,22,213
Pavel Pustějovský,ANO,N,22,213
Karel Rais,ANO,N,22,213
Michal Ratiborský,ANO,N,22,213
Jan Richter,ANO,N,22,213
Miloslava Rutová,ANO,N,22,213
Pavel Růžička,ANO,N,22,213
Jan Řehounek,ANO,N,22,213
Petr Sadovský,ANO,N,22,213
Jan Schiller,ANO,N,22,213
Pavel Staněk,ANO,N,22,213
Jiří Strýček,ANO,N,22,213
Karla Šlechtová,ANO,N,22,213
Julius Špičák,ANO,N,22,213
David Štolpa,ANO,N,22,213
Dan Ťok,ANO,N,22,213
Karel Tureček,ANO,N,22,213
Helena Válková,ANO,N,22,213
Petr Venhoda,ANO,N,22,213
Adam Vojtěch,ANO,N,22,213
Jan Volný,ANO,Z,22,213
Radek Vondráček,ANO,Z,22,213
Ivo Vondrák,ANO,N,22,213
Petr Vrána,ANO,N,22,213
Rostislav Vyzula,ANO,N,22,213
Radek Zlesák,ANO,N,22,213
Ivan Adamec,ODS,A,22,213
Jan Bauer,ODS,Z,22,213
Martin Baxa,ODS,A,22,213
Petr Beitl,ODS,A,22,213
Marek Benda,ODS,Z,22,213
Stanislav Blaha,ODS,A,22,213
Pavel Blažek,ODS,A,22,213
Jana Černochová,ODS,A,22,213
Petr Fiala,ODS,A,22,213
Jakub Janda,ODS,A,22,213
Václav Klaus,ODS,Z,22,213
Karel Krejza,ODS,Z,22,213
Martin Kupka,ODS,A,22,213
Zuzana Majerová Zahradníková,ODS,A,22,213
Jaroslav Martinů,ODS,A,22,213
Ilona Mauritzová,ODS,A,22,213
Vojtěch Munzar,ODS,A,22,213
Miroslava Němcová,ODS,A,22,213
Jan Skopeček,ODS,A,22,213
Zbyněk Stanjura,ODS,A,22,213
Bohuslav Svoboda,ODS,A,22,213
Jiří Ventruba,ODS,A,22,213
Veronika Vrecionová,ODS,M,22,213
Jan Zahradník,ODS,A,22,213
Pavel Žáček,ODS,A,22,213
Dana Balcarová,Piráti,A,22,213
Lukáš Bartoň,Piráti,A,22,213
Ivan Bartoš,Piráti,A,22,213
Lukáš Černohorský,Piráti,A,22,213
František Elfmark,Piráti,A,22,213
Mikuláš Ferjenčík,Piráti,A,22,213
Radek Holomčík,Piráti,A,22,213
Martin Jiránek,Piráti,A,22,213
Lukáš Kolářík,Piráti,A,22,213
František Kopřiva,Piráti,A,22,213
Lenka Kozlová,Piráti,A,22,213
Jan Lipavský,Piráti,A,22,213
Tomáš Martínek,Piráti,A,22,213
Jakub Michálek,Piráti,A,22,213
Mikuláš Peksa,Piráti,A,22,213
Vojtěch Pikal,Piráti,A,22,213
Ondřej Polanský,Piráti,A,22,213
Jan Pošvář,Piráti,A,22,213
Ondřej Profant,Piráti,A,22,213
Olga Richterová,Piráti,A,22,213
Petr Třešňák,Piráti,A,22,213
Tomáš Vymazal,Piráti,A,22,213
Marian Bojko,SPD,Z,22,213
Jaroslav Dvořák,SPD,Z,22,213
Radim Fiala,SPD,M,22,213
Jaroslav Holík,SPD,Z,22,213
Jan Hrnčíř,SPD,Z,22,213
Tereza Hyťhová,SPD,M,22,213
Monika Jarošová,SPD,Z,22,213
Pavel Jelínek,SPD,M,22,213
Jiří Kobza,SPD,Z,22,213
Jiří Kohoutek,SPD,Z,22,213
Radek Koten,SPD,Z,22,213
Jana Levová,SPD,M,22,213
Karla Maříková,SPD,Z,22,213
Ivana Nevludová,SPD,Z,22,213
