Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,35,51
Andrej Babiš,ANO,A,35,51
Andrea Babišová,ANO,A,35,51
Ondřej Babka,ANO,A,35,51
Margita Balaštíková,ANO,A,35,51
Josef Bělica,ANO,A,35,51
Stanislav Berkovec,ANO,A,35,51
Jiří Bláha,ANO,A,35,51
Richard Brabec,ANO,A,35,51
Milan Brázdil,ANO,A,35,51
Andrea Brzobohatá,ANO,A,35,51
Jaroslav Bžoch,ANO,A,35,51
Monika Červíčková,ANO,A,35,51
Klára Dostálová,ANO,A,35,51
Lenka Dražilová,ANO,N,35,51
Jaroslav Faltýnek,ANO,A,35,51
Kamal Farhan,ANO,A,35,51
Milan Feranec,ANO,A,35,51
Eva Fialová,ANO,A,35,51
Stanislav Fridrich,ANO,A,35,51
Josef Hájek,ANO,A,35,51
Milan Hnilička,ANO,A,35,51
Ivan Jáč,ANO,A,35,51
Miloslav Janulík,ANO,N,35,51
Aleš Juchelka,ANO,A,35,51
Pavel Juříček,ANO,M,35,51
Iva Kalátová,ANO,A,35,51
Adam Kalous,ANO,A,35,51
David Kasal,ANO,A,35,51
Tomáš Kohoutek,ANO,A,35,51
Martin Kolovratník,ANO,A,35,51
Barbora Kořanová,ANO,A,35,51
Josef Kott,ANO,A,35,51
Robert Králíček,ANO,A,35,51
Roman Kubíček,ANO,A,35,51
Jan Kubík,ANO,A,35,51
Jaroslav Kytýr,ANO,A,35,51
Taťána Malá,ANO,A,35,51
Přemysl Mališ,ANO,A,35,51
Jiří Mašek,ANO,A,35,51
Eva Matyášová,ANO,A,35,51
Marcela Melková,ANO,A,35,51
Jana Mračková Vildumetzová,ANO,A,35,51
Patrik Nacher,ANO,A,35,51
Marek Novák,ANO,A,35,51
Monika Oborná,ANO,A,35,51
Ladislav Okleštěk,ANO,A,35,51
Zuzana Ožanová,ANO,A,35,51
Jana Pastuchová,ANO,A,35,51
František Petrtýl,ANO,A,35,51
Pavel Plzák,ANO,A,35,51
Milan Pour,ANO,A,35,51
David Pražák,ANO,A,35,51
Věra Procházková,ANO,A,35,51
Pavel Pustějovský,ANO,A,35,51
Karel Rais,ANO,A,35,51
Michal Ratiborský,ANO,A,35,51
Jan Richter,ANO,A,35,51
Miloslava Rutová,ANO,A,35,51
Pavel Růžička,ANO,A,35,51
Jan Řehounek,ANO,A,35,51
Petr Sadovský,ANO,A,35,51
Jan Schiller,ANO,A,35,51
Pavel Staněk,ANO,A,35,51
Jiří Strýček,ANO,A,35,51
Karla Šlechtová,ANO,A,35,51
Julius Špičák,ANO,Z,35,51
David Štolpa,ANO,A,35,51
Karel Tureček,ANO,A,35,51
Helena Válková,ANO,A,35,51
Petr Venhoda,ANO,A,35,51
Adam Vojtěch,ANO,Z,35,51
Jan Volný,ANO,M,35,51
Radek Vondráček,ANO,M,35,51
Ivo Vondrák,ANO,A,35,51
Petr Vrána,ANO,A,35,51
Rostislav Vyzula,ANO,M,35,51
Radek Zlesák,ANO,A,35,51
Ivan Adamec,ODS,A,35,51
Jan Bauer,ODS,A,35,51
Martin Baxa,ODS,A,35,51
Petr Beitl,ODS,A,35,51
Marek Benda,ODS,A,35,51
Petr Bendl,ODS,A,35,51
Stanislav Blaha,ODS,A,35,51
Pavel Blažek,ODS,A,35,51
Jana Černochová,ODS,A,35,51
Petr Fiala,ODS,A,35,51
Jakub Janda,ODS,A,35,51
Karel Krejza,ODS,M,35,51
Martin Kupka,ODS,A,35,51
Jaroslav Martinů,ODS,A,35,51
Ilona Mauritzová,ODS,A,35,51
Vojtěch Munzar,ODS,A,35,51
Miroslava Němcová,ODS,A,35,51
Jan Skopeček,ODS,A,35,51
Zbyněk Stanjura,ODS,A,35,51
Bohuslav Svoboda,ODS,A,35,51
Jiří Ventruba,ODS,A,35,51
Jan Zahradník,ODS,A,35,51
Pavel Žáček,ODS,A,35,51
Dana Balcarová,Piráti,A,35,51
Lukáš Bartoň,Piráti,A,35,51
Ivan Bartoš,Piráti,A,35,51
Lukáš Černohorský,Piráti,A,35,51
František Elfmark,Piráti,M,35,51
Mikuláš Ferjenčík,Piráti,A,35,51
Radek Holomčík,Piráti,A,35,51
Martin Jiránek,Piráti,A,35,51
Lukáš Kolářík,Piráti,A,35,51
František Kopřiva,Piráti,A,35,51
Lenka Kozlová,Piráti,A,35,51
Jan Lipavský,Piráti,A,35,51
Tomáš Martínek,Piráti,A,35,51
Jakub Michálek,Piráti,A,35,51
František Navrkal,Piráti,A,35,51
Vojtěch Pikal,Piráti,Z,35,51
Ondřej Polanský,Piráti,A,35,51
Jan Pošvář,Piráti,A,35,51
Ondřej Profant,Piráti,A,35,51
Olga Richterová,Piráti,A,35,51
Petr Třešňák,Piráti,A,35,51
Tomáš Vymazal,Piráti,A,35,51
Jaroslav Dvořák,SPD,M,35,51
Radim Fiala,SPD,M,35,51
Jaroslav Holík,SPD,Z,35,51
Jan Hrnčíř,SPD,Z,35,51
Tereza Hyťhová,SPD,Z,35,51
Monika Jarošová,SPD,Z,35,51
Pavel Jelínek,SPD,Z,35,51
Jiří Kobza,SPD,Z,35,51
Jiří Kohoutek,SPD,Z,35,51
Radek Koten,SPD,Z,35,51
Jana Levová,SPD,Z,35,51
Karla Maříková,SPD,Z,35,51
Tomio Okamura,SPD,Z,35,51
Zdeněk Podal,SPD,Z,35,51
Miloslav Rozner,SPD,Z,35,51
Radek Rozvoral,SPD,Z,35,51
Lucie Šafránková,SPD,Z,35,51
Lubomír Španěl,SPD,A,35,51
Radovan Vích,SPD,Z,35,51
Jiří Běhounek,ČSSD,A,35,51
Jan Birke,ČSSD,A,35,51
Petr Dolínek,ČSSD,A,35,51
Jaroslav Foldyna,ČSSD,A,35,51
Alena Gajdůšková,ČSSD,A,35,51
Jan Hamáček,ČSSD,A,35,51
Tomáš Hanzel,ČSSD,A,35,51
Jan Chvojka,ČSSD,Z,35,51
Roman Onderka,ČSSD,A,35,51
Roman Sklenák,ČSSD,A,35,51
Antonín Staněk,ČSSD,A,35,51
Kateřina Valachová,ČSSD,A,35,51
Ondřej Veselý,ČSSD,A,35,51
Václav Votava,ČSSD,A,35,51
Lubomír Zaorálek,ČSSD,A,35,51
Hana Aulická Jírovcová,KSČM,A,35,51
Alexander Černý,KSČM,A,35,51
Jiří Dolejš,KSČM,A,35,51
Vojtěch Filip,KSČM,A,35,51
Miroslav Grebeníček,KSČM,Z,35,51
Stanislav Grospič,KSČM,A,35,51
Pavel Kováčik,KSČM,A,35,51
Leo Luzar,KSČM,A,35,51
Květa Matušovská,KSČM,A,35,51
Zdeněk Ondráček,KSČM,A,35,51
Daniel Pawlas,KSČM,A,35,51
Marie Pěnčíková,KSČM,A,35,51
Ivo Pojezný,KSČM,A,35,51
Jiří Valenta,KSČM,A,35,51
Miloslava Vostrá,KSČM,A,35,51
Jan Bartošek,KDU-ČSL,A,35,51
Pavel Bělobrádek,KDU-ČSL,A,35,51
Ondřej Benešík,KDU-ČSL,A,35,51
Jan Čižinský,KDU-ČSL,A,35,51
Pavla Golasowská,KDU-ČSL,A,35,51
Stanislav Juránek,KDU-ČSL,A,35,51
Marian Jurečka,KDU-ČSL,A,35,51
Vít Kaňkovský,KDU-ČSL,A,35,51
Jiří Mihola,KDU-ČSL,A,35,51
Marek Výborný,KDU-ČSL,A,35,51
Dominik Feri,TOP09,A,35,51
Miroslav Kalousek,TOP09,A,35,51
Helena Langšádlová,TOP09,A,35,51
Markéta Pekarová Adamová,TOP09,A,35,51
Karel Schwarzenberg,TOP09,A,35,51
František Vácha,TOP09,A,35,51
Vlastimil Válek,TOP09,A,35,51
Jan Farský,STAN,M,35,51
Petr Gazdík,STAN,A,35,51
Věra Kovářová,STAN,A,35,51
Jana Krutáková,STAN,A,35,51
Petr Pávek,STAN,A,35,51
Vít Rakušan,STAN,A,35,51
Marian Bojko,Nezařaz,A,35,51
Václav Klaus,Nezařaz,A,35,51
Zuzana Majerová Zahradníková,Nezařaz,Z,35,51
Ivana Nevludová,Nezařaz,A,35,51
Lubomír Volný,Nezařaz,M,35,51
