Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,71,0,2,0,5,2,57
ODS,25,23,0,0,0,2,2,57
Piráti,22,18,0,0,2,2,2,57
SPD,22,20,0,0,0,2,2,57
ČSSD,15,7,0,1,0,7,2,57
KSČM,15,13,0,1,0,1,2,57
KDU-ČSL,10,6,0,0,1,3,2,57
TOP09,7,4,0,1,0,2,2,57
STAN,6,6,0,0,0,0,2,57
Celkem,200,168,0,5,3,24,2,57
