Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,28,875
Andrej Babiš,ANO,N,28,875
Andrea Babišová,ANO,N,28,875
Margita Balaštíková,ANO,N,28,875
Josef Bělica,ANO,N,28,875
Stanislav Berkovec,ANO,N,28,875
Jiří Bláha,ANO,N,28,875
Richard Brabec,ANO,N,28,875
Milan Brázdil,ANO,N,28,875
Andrea Brzobohatá,ANO,N,28,875
Jaroslav Bžoch,ANO,N,28,875
Monika Červíčková,ANO,N,28,875
Klára Dostálová,ANO,N,28,875
Lenka Dražilová,ANO,N,28,875
Jaroslav Faltýnek,ANO,N,28,875
Kamal Farhan,ANO,N,28,875
Milan Feranec,ANO,N,28,875
Eva Fialová,ANO,N,28,875
Stanislav Fridrich,ANO,N,28,875
Josef Hájek,ANO,N,28,875
Milan Hnilička,ANO,N,28,875
Ivan Jáč,ANO,N,28,875
Miloslav Janulík,ANO,N,28,875
Aleš Juchelka,ANO,N,28,875
Pavel Juříček,ANO,N,28,875
Iva Kalátová,ANO,N,28,875
Adam Kalous,ANO,N,28,875
David Kasal,ANO,N,28,875
Tomáš Kohoutek,ANO,N,28,875
Martin Kolovratník,ANO,Z,28,875
Barbora Kořanová,ANO,N,28,875
Josef Kott,ANO,N,28,875
Robert Králíček,ANO,Z,28,875
Roman Kubíček,ANO,N,28,875
Jan Kubík,ANO,N,28,875
Jaroslav Kytýr,ANO,N,28,875
Taťána Malá,ANO,Z,28,875
Přemysl Mališ,ANO,N,28,875
Jiří Mašek,ANO,N,28,875
Eva Matyášová,ANO,N,28,875
Radka Maxová,ANO,N,28,875
Marcela Melková,ANO,N,28,875
Jana Mračková Vildumetzová,ANO,N,28,875
Patrik Nacher,ANO,N,28,875
Marek Novák,ANO,N,28,875
Monika Oborná,ANO,N,28,875
Ladislav Okleštěk,ANO,N,28,875
Zuzana Ožanová,ANO,N,28,875
Jana Pastuchová,ANO,N,28,875
František Petrtýl,ANO,N,28,875
Pavel Plzák,ANO,N,28,875
Milan Pour,ANO,N,28,875
David Pražák,ANO,N,28,875
Věra Procházková,ANO,N,28,875
Pavel Pustějovský,ANO,N,28,875
Karel Rais,ANO,M,28,875
Michal Ratiborský,ANO,N,28,875
Jan Richter,ANO,N,28,875
Miloslava Rutová,ANO,N,28,875
Pavel Růžička,ANO,Z,28,875
Jan Řehounek,ANO,N,28,875
Petr Sadovský,ANO,N,28,875
Jan Schiller,ANO,N,28,875
Pavel Staněk,ANO,Z,28,875
Jiří Strýček,ANO,N,28,875
Karla Šlechtová,ANO,N,28,875
Julius Špičák,ANO,N,28,875
David Štolpa,ANO,N,28,875
Karel Tureček,ANO,N,28,875
Helena Válková,ANO,N,28,875
Petr Venhoda,ANO,N,28,875
Adam Vojtěch,ANO,N,28,875
Jan Volný,ANO,N,28,875
Radek Vondráček,ANO,N,28,875
Ivo Vondrák,ANO,N,28,875
Petr Vrána,ANO,N,28,875
Rostislav Vyzula,ANO,Z,28,875
Radek Zlesák,ANO,N,28,875
Ivan Adamec,ODS,A,28,875
Jan Bauer,ODS,A,28,875
Martin Baxa,ODS,A,28,875
Petr Beitl,ODS,A,28,875
Marek Benda,ODS,Z,28,875
Stanislav Blaha,ODS,A,28,875
Pavel Blažek,ODS,A,28,875
Jana Černochová,ODS,A,28,875
Petr Fiala,ODS,A,28,875
Jakub Janda,ODS,A,28,875
Karel Krejza,ODS,Z,28,875
Martin Kupka,ODS,A,28,875
Jaroslav Martinů,ODS,A,28,875
Ilona Mauritzová,ODS,A,28,875
Vojtěch Munzar,ODS,A,28,875
Miroslava Němcová,ODS,A,28,875
Jan Skopeček,ODS,A,28,875
Zbyněk Stanjura,ODS,A,28,875
Bohuslav Svoboda,ODS,A,28,875
Jiří Ventruba,ODS,A,28,875
Veronika Vrecionová,ODS,A,28,875
