Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,67,0,4,6,29,159
ODS,23,22,0,0,0,1,29,159
Piráti,22,21,0,0,0,1,29,159
SPD,19,14,0,0,1,4,29,159
ČSSD,15,0,8,0,7,0,29,159
KSČM,15,0,9,0,5,1,29,159
KDU-ČSL,10,10,0,0,0,0,29,159
TOP09,7,6,0,0,1,0,29,159
STAN,6,5,0,0,0,1,29,159
Nezařaz,5,3,0,0,1,1,29,159
Celkem,200,82,84,0,19,15,29,159
