Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,29,367
Andrej Babiš,ANO,Z,29,367
Andrea Babišová,ANO,N,29,367
Margita Balaštíková,ANO,N,29,367
Josef Bělica,ANO,N,29,367
Stanislav Berkovec,ANO,N,29,367
Jiří Bláha,ANO,N,29,367
Richard Brabec,ANO,N,29,367
Milan Brázdil,ANO,N,29,367
Andrea Brzobohatá,ANO,N,29,367
Jaroslav Bžoch,ANO,N,29,367
Monika Červíčková,ANO,N,29,367
Klára Dostálová,ANO,M,29,367
Lenka Dražilová,ANO,N,29,367
Jaroslav Faltýnek,ANO,N,29,367
Kamal Farhan,ANO,N,29,367
Milan Feranec,ANO,N,29,367
Eva Fialová,ANO,N,29,367
Stanislav Fridrich,ANO,N,29,367
Josef Hájek,ANO,Z,29,367
Milan Hnilička,ANO,N,29,367
Ivan Jáč,ANO,N,29,367
Miloslav Janulík,ANO,N,29,367
Aleš Juchelka,ANO,N,29,367
Pavel Juříček,ANO,M,29,367
Iva Kalátová,ANO,M,29,367
Adam Kalous,ANO,N,29,367
David Kasal,ANO,N,29,367
Tomáš Kohoutek,ANO,N,29,367
Martin Kolovratník,ANO,Z,29,367
Barbora Kořanová,ANO,N,29,367
Josef Kott,ANO,N,29,367
Robert Králíček,ANO,N,29,367
Roman Kubíček,ANO,N,29,367
Jan Kubík,ANO,N,29,367
Jaroslav Kytýr,ANO,N,29,367
Taťána Malá,ANO,Z,29,367
Přemysl Mališ,ANO,N,29,367
Jiří Mašek,ANO,N,29,367
Eva Matyášová,ANO,N,29,367
Radka Maxová,ANO,M,29,367
Marcela Melková,ANO,N,29,367
Jana Mračková Vildumetzová,ANO,N,29,367
Patrik Nacher,ANO,N,29,367
Marek Novák,ANO,N,29,367
Monika Oborná,ANO,N,29,367
Ladislav Okleštěk,ANO,N,29,367
Zuzana Ožanová,ANO,M,29,367
Jana Pastuchová,ANO,N,29,367
František Petrtýl,ANO,N,29,367
Pavel Plzák,ANO,N,29,367
Milan Pour,ANO,N,29,367
David Pražák,ANO,N,29,367
Věra Procházková,ANO,N,29,367
Pavel Pustějovský,ANO,M,29,367
Karel Rais,ANO,N,29,367
Michal Ratiborský,ANO,N,29,367
Jan Richter,ANO,N,29,367
Miloslava Rutová,ANO,N,29,367
Pavel Růžička,ANO,N,29,367
Jan Řehounek,ANO,N,29,367
Petr Sadovský,ANO,N,29,367
Jan Schiller,ANO,N,29,367
Pavel Staněk,ANO,Z,29,367
Jiří Strýček,ANO,N,29,367
Karla Šlechtová,ANO,N,29,367
Julius Špičák,ANO,N,29,367
David Štolpa,ANO,N,29,367
Karel Tureček,ANO,N,29,367
Helena Válková,ANO,N,29,367
Petr Venhoda,ANO,N,29,367
Adam Vojtěch,ANO,Z,29,367
Jan Volný,ANO,N,29,367
Radek Vondráček,ANO,M,29,367
Ivo Vondrák,ANO,N,29,367
Petr Vrána,ANO,N,29,367
Rostislav Vyzula,ANO,M,29,367
Radek Zlesák,ANO,N,29,367
Ivan Adamec,ODS,A,29,367
Jan Bauer,ODS,M,29,367
Martin Baxa,ODS,A,29,367
Petr Beitl,ODS,A,29,367
Marek Benda,ODS,A,29,367
Stanislav Blaha,ODS,A,29,367
Pavel Blažek,ODS,A,29,367
Jana Černochová,ODS,Z,29,367
Petr Fiala,ODS,A,29,367
Jakub Janda,ODS,A,29,367
Karel Krejza,ODS,A,29,367
Martin Kupka,ODS,A,29,367
Jaroslav Martinů,ODS,A,29,367
Ilona Mauritzová,ODS,A,29,367
Vojtěch Munzar,ODS,A,29,367
Miroslava Němcová,ODS,A,29,367
Jan Skopeček,ODS,A,29,367
Zbyněk Stanjura,ODS,A,29,367
Bohuslav Svoboda,ODS,A,29,367
Jiří Ventruba,ODS,A,29,367
Veronika Vrecionová,ODS,A,29,367
Jan Zahradník,ODS,A,29,367
Pavel Žáček,ODS,A,29,367
Dana Balcarová,Piráti,A,29,367
Lukáš Bartoň,Piráti,A,29,367
Ivan Bartoš,Piráti,0,29,367
Lukáš Černohorský,Piráti,A,29,367
František Elfmark,Piráti,A,29,367
Mikuláš Ferjenčík,Piráti,A,29,367
Radek Holomčík,Piráti,A,29,367
Martin Jiránek,Piráti,A,29,367
Lukáš Kolářík,Piráti,A,29,367
František Kopřiva,Piráti,A,29,367
Lenka Kozlová,Piráti,A,29,367
Jan Lipavský,Piráti,A,29,367
Tomáš Martínek,Piráti,A,29,367
Jakub Michálek,Piráti,A,29,367
Mikuláš Peksa,Piráti,A,29,367
Vojtěch Pikal,Piráti,A,29,367
Ondřej Polanský,Piráti,A,29,367
Jan Pošvář,Piráti,A,29,367
Ondřej Profant,Piráti,A,29,367
Olga Richterová,Piráti,A,29,367
Petr Třešňák,Piráti,A,29,367
Tomáš Vymazal,Piráti,A,29,367
Jaroslav Dvořák,SPD,M,29,367
Radim Fiala,SPD,M,29,367
Jaroslav Holík,SPD,A,29,367
Jan Hrnčíř,SPD,A,29,367
Tereza Hyťhová,SPD,A,29,367
Monika Jarošová,SPD,A,29,367
Pavel Jelínek,SPD,A,29,367
Jiří Kobza,SPD,A,29,367
Jiří Kohoutek,SPD,A,29,367
Radek Koten,SPD,A,29,367
Jana Levová,SPD,A,29,367
Karla Maříková,SPD,A,29,367
Tomio Okamura,SPD,A,29,367
Zdeněk Podal,SPD,A,29,367
Miloslav Rozner,SPD,A,29,367
Radek Rozvoral,SPD,A,29,367
Lucie Šafránková,SPD,A,29,367
Lubomír Španěl,SPD,A,29,367
Radovan Vích,SPD,A,29,367
Jiří Běhounek,ČSSD,N,29,367
Jan Birke,ČSSD,M,29,367
Petr Dolínek,ČSSD,N,29,367
Jaroslav Foldyna,ČSSD,N,29,367
Alena Gajdůšková,ČSSD,N,29,367
Jan Hamáček,ČSSD,Z,29,367
Tomáš Hanzel,ČSSD,Z,29,367
Jan Chvojka,ČSSD,N,29,367
Roman Onderka,ČSSD,M,29,367
Roman Sklenák,ČSSD,N,29,367
Antonín Staněk,ČSSD,N,29,367
Kateřina Valachová,ČSSD,N,29,367
Ondřej Veselý,ČSSD,Z,29,367
Václav Votava,ČSSD,N,29,367
Lubomír Zaorálek,ČSSD,N,29,367
Hana Aulická Jírovcová,KSČM,Z,29,367
Alexander Černý,KSČM,N,29,367
Jiří Dolejš,KSČM,Z,29,367
Vojtěch Filip,KSČM,N,29,367
Miroslav Grebeníček,KSČM,Z,29,367
Stanislav Grospič,KSČM,M,29,367
Pavel Kováčik,KSČM,N,29,367
Leo Luzar,KSČM,M,29,367
Květa Matušovská,KSČM,Z,29,367
Zdeněk Ondráček,KSČM,N,29,367
Daniel Pawlas,KSČM,N,29,367
Marie Pěnčíková,KSČM,Z,29,367
Ivo Pojezný,KSČM,N,29,367
Jiří Valenta,KSČM,N,29,367
Miloslava Vostrá,KSČM,N,29,367
Jan Bartošek,KDU-ČSL,M,29,367
Pavel Bělobrádek,KDU-ČSL,A,29,367
Ondřej Benešík,KDU-ČSL,A,29,367
Jan Čižinský,KDU-ČSL,A,29,367
Pavla Golasowská,KDU-ČSL,A,29,367
Stanislav Juránek,KDU-ČSL,A,29,367
Marian Jurečka,KDU-ČSL,A,29,367
Vít Kaňkovský,KDU-ČSL,A,29,367
Jiří Mihola,KDU-ČSL,A,29,367
Marek Výborný,KDU-ČSL,A,29,367
Dominik Feri,TOP09,A,29,367
Miroslav Kalousek,TOP09,Z,29,367
Helena Langšádlová,TOP09,Z,29,367
Markéta Pekarová Adamová,TOP09,A,29,367
Karel Schwarzenberg,TOP09,M,29,367
František Vácha,TOP09,A,29,367
Vlastimil Válek,TOP09,Z,29,367
Jan Farský,STAN,M,29,367
Petr Gazdík,STAN,Z,29,367
Věra Kovářová,STAN,A,29,367
Jana Krutáková,STAN,A,29,367
Petr Pávek,STAN,M,29,367
Vít Rakušan,STAN,Z,29,367
Marian Bojko,Nezařaz,M,29,367
Václav Klaus,Nezařaz,Z,29,367
Zuzana Majerová Zahradníková,Nezařaz,A,29,367
Ivana Nevludová,Nezařaz,A,29,367
Lubomír Volný,Nezařaz,A,29,367
