Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,70,0,1,1,6,24,31
ODS,25,0,20,0,1,4,24,31
Piráti,22,21,0,0,0,1,24,31
SPD,22,0,0,0,20,2,24,31
ČSSD,15,13,0,1,0,1,24,31
KSČM,15,13,0,0,0,2,24,31
KDU-ČSL,10,9,0,0,0,1,24,31
TOP09,7,5,0,1,1,0,24,31
STAN,6,6,0,0,0,0,24,31
Celkem,200,137,20,3,23,17,24,31
