Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,60,0,2,12,4,25,91
ODS,25,21,0,2,1,1,25,91
Piráti,22,19,0,0,0,3,25,91
SPD,22,18,0,3,0,1,25,91
ČSSD,15,12,0,1,0,2,25,91
KSČM,15,13,0,0,2,0,25,91
KDU-ČSL,10,6,0,1,2,1,25,91
TOP09,7,4,0,0,1,2,25,91
STAN,6,5,0,0,0,1,25,91
Celkem,200,158,0,9,18,15,25,91
