Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,64,0,0,5,9,40,29
ODS,23,18,0,0,0,5,40,29
Piráti,22,18,0,0,0,4,40,29
SPD,19,0,0,0,16,3,40,29
ČSSD,14,9,0,1,1,3,40,29
KSČM,15,14,0,0,0,1,40,29
KDU-ČSL,10,8,0,0,0,2,40,29
TOP09,7,5,0,1,0,1,40,29
STAN,6,4,0,1,0,1,40,29
Nezařaz,6,0,0,1,3,2,40,29
Celkem,200,140,0,4,25,31,40,29
