Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,Z,59,2
Andrej Babiš,ANO,M,59,2
Andrea Babišová,ANO,M,59,2
Ondřej Babka,ANO,Z,59,2
Margita Balaštíková,ANO,M,59,2
Josef Bělica,ANO,Z,59,2
Stanislav Berkovec,ANO,Z,59,2
Jiří Bláha,ANO,M,59,2
Irena Blažková,ANO,Z,59,2
Richard Brabec,ANO,M,59,2
Milan Brázdil,ANO,M,59,2
Andrea Brzobohatá,ANO,M,59,2
Jaroslav Bžoch,ANO,M,59,2
Monika Červíčková,ANO,M,59,2
Klára Dostálová,ANO,M,59,2
Lenka Dražilová,ANO,Z,59,2
Jaroslav Faltýnek,ANO,Z,59,2
Kamal Farhan,ANO,M,59,2
Milan Feranec,ANO,Z,59,2
Eva Fialová,ANO,M,59,2
Stanislav Fridrich,ANO,M,59,2
Josef Hájek,ANO,Z,59,2
Milan Hnilička,ANO,M,59,2
Ivan Jáč,ANO,M,59,2
Miloslav Janulík,ANO,Z,59,2
Aleš Juchelka,ANO,Z,59,2
Pavel Juříček,ANO,M,59,2
Iva Kalátová,ANO,Z,59,2
Adam Kalous,ANO,M,59,2
David Kasal,ANO,M,59,2
Tomáš Kohoutek,ANO,Z,59,2
Martin Kolovratník,ANO,M,59,2
Barbora Kořanová,ANO,Z,59,2
Josef Kott,ANO,Z,59,2
Robert Králíček,ANO,Z,59,2
Roman Kubíček,ANO,Z,59,2
Jan Kubík,ANO,Z,59,2
Jaroslav Kytýr,ANO,N,59,2
Taťána Malá,ANO,M,59,2
Přemysl Mališ,ANO,Z,59,2
Jiří Mašek,ANO,M,59,2
Eva Matyášová,ANO,M,59,2
Marcela Melková,ANO,Z,59,2
Jana Mračková Vildumetzová,ANO,M,59,2
Patrik Nacher,ANO,Z,59,2
Marek Novák,ANO,Z,59,2
Monika Oborná,ANO,Z,59,2
Ladislav Okleštěk,ANO,M,59,2
Zuzana Ožanová,ANO,M,59,2
Jana Pastuchová,ANO,N,59,2
