Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,51,0,1,14,12,40,59
ODS,23,13,0,0,2,8,40,59
Piráti,22,15,0,0,1,6,40,59
SPD,19,9,0,1,8,1,40,59
ČSSD,14,6,0,0,1,7,40,59
KSČM,15,8,0,0,5,2,40,59
KDU-ČSL,10,6,0,0,3,1,40,59
TOP09,7,2,0,1,2,2,40,59
STAN,6,1,0,0,3,2,40,59
Nezařaz,6,1,0,0,1,4,40,59
Celkem,200,112,0,3,40,45,40,59
