Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,25,291
Andrej Babiš,ANO,M,25,291
Andrea Babišová,ANO,A,25,291
Margita Balaštíková,ANO,A,25,291
Josef Bělica,ANO,A,25,291
Stanislav Berkovec,ANO,A,25,291
Jiří Bláha,ANO,Z,25,291
Richard Brabec,ANO,Z,25,291
Milan Brázdil,ANO,A,25,291
Andrea Brzobohatá,ANO,A,25,291
Jaroslav Bžoch,ANO,Z,25,291
Monika Červíčková,ANO,A,25,291
Klára Dostálová,ANO,A,25,291
Lenka Dražilová,ANO,A,25,291
Jaroslav Faltýnek,ANO,Z,25,291
Kamal Farhan,ANO,A,25,291
Milan Feranec,ANO,A,25,291
Eva Fialová,ANO,Z,25,291
Stanislav Fridrich,ANO,A,25,291
Josef Hájek,ANO,A,25,291
Milan Hnilička,ANO,Z,25,291
Ivan Jáč,ANO,A,25,291
Miloslav Janulík,ANO,A,25,291
Aleš Juchelka,ANO,A,25,291
Pavel Juříček,ANO,A,25,291
Adam Kalous,ANO,A,25,291
David Kasal,ANO,A,25,291
Tomáš Kohoutek,ANO,Z,25,291
Martin Kolovratník,ANO,Z,25,291
Barbora Kořanová,ANO,A,25,291
Josef Kott,ANO,A,25,291
Robert Králíček,ANO,A,25,291
Roman Kubíček,ANO,A,25,291
Jan Kubík,ANO,A,25,291
Jaroslav Kytýr,ANO,A,25,291
Taťána Malá,ANO,A,25,291
Přemysl Mališ,ANO,A,25,291
Jiří Mašek,ANO,A,25,291
Eva Matyášová,ANO,A,25,291
Radka Maxová,ANO,A,25,291
Marcela Melková,ANO,A,25,291
Jana Mračková Vildumetzová,ANO,A,25,291
Patrik Nacher,ANO,M,25,291
Marek Novák,ANO,A,25,291
Monika Oborná,ANO,A,25,291
Ladislav Okleštěk,ANO,M,25,291
Zuzana Ožanová,ANO,A,25,291
Jana Pastuchová,ANO,M,25,291
František Petrtýl,ANO,A,25,291
Pavel Plzák,ANO,A,25,291
Milan Pour,ANO,A,25,291
David Pražák,ANO,A,25,291
Věra Procházková,ANO,M,25,291
Pavel Pustějovský,ANO,A,25,291
Karel Rais,ANO,A,25,291
Michal Ratiborský,ANO,A,25,291
Jan Richter,ANO,Z,25,291
Miloslava Rutová,ANO,A,25,291
Pavel Růžička,ANO,Z,25,291
Jan Řehounek,ANO,A,25,291
Petr Sadovský,ANO,A,25,291
Jan Schiller,ANO,Z,25,291
Pavel Staněk,ANO,A,25,291
Jiří Strýček,ANO,A,25,291
Karla Šlechtová,ANO,M,25,291
Julius Špičák,ANO,A,25,291
David Štolpa,ANO,A,25,291
Dan Ťok,ANO,A,25,291
Karel Tureček,ANO,M,25,291
Helena Válková,ANO,A,25,291
