Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,28,434
Andrej Babiš,ANO,A,28,434
Andrea Babišová,ANO,A,28,434
Margita Balaštíková,ANO,A,28,434
Josef Bělica,ANO,A,28,434
Stanislav Berkovec,ANO,A,28,434
Jiří Bláha,ANO,M,28,434
Richard Brabec,ANO,A,28,434
Milan Brázdil,ANO,A,28,434
Andrea Brzobohatá,ANO,A,28,434
Jaroslav Bžoch,ANO,Z,28,434
Monika Červíčková,ANO,A,28,434
Klára Dostálová,ANO,A,28,434
Lenka Dražilová,ANO,A,28,434
Jaroslav Faltýnek,ANO,A,28,434
Kamal Farhan,ANO,A,28,434
Milan Feranec,ANO,A,28,434
Eva Fialová,ANO,A,28,434
Stanislav Fridrich,ANO,A,28,434
Josef Hájek,ANO,A,28,434
Milan Hnilička,ANO,A,28,434
Ivan Jáč,ANO,A,28,434
Miloslav Janulík,ANO,A,28,434
Aleš Juchelka,ANO,A,28,434
Pavel Juříček,ANO,A,28,434
Iva Kalátová,ANO,A,28,434
Adam Kalous,ANO,A,28,434
David Kasal,ANO,A,28,434
Tomáš Kohoutek,ANO,A,28,434
Martin Kolovratník,ANO,A,28,434
Barbora Kořanová,ANO,A,28,434
Josef Kott,ANO,A,28,434
Robert Králíček,ANO,A,28,434
Roman Kubíček,ANO,A,28,434
Jan Kubík,ANO,A,28,434
Jaroslav Kytýr,ANO,A,28,434
Taťána Malá,ANO,A,28,434
Přemysl Mališ,ANO,A,28,434
Jiří Mašek,ANO,A,28,434
Eva Matyášová,ANO,A,28,434
Radka Maxová,ANO,A,28,434
Marcela Melková,ANO,A,28,434
Jana Mračková Vildumetzová,ANO,A,28,434
Patrik Nacher,ANO,A,28,434
Marek Novák,ANO,A,28,434
Monika Oborná,ANO,A,28,434
Ladislav Okleštěk,ANO,A,28,434
Zuzana Ožanová,ANO,A,28,434
Jana Pastuchová,ANO,A,28,434
František Petrtýl,ANO,A,28,434
Pavel Plzák,ANO,A,28,434
Milan Pour,ANO,A,28,434
David Pražák,ANO,A,28,434
Věra Procházková,ANO,A,28,434
Pavel Pustějovský,ANO,A,28,434
Karel Rais,ANO,0,28,434
Michal Ratiborský,ANO,A,28,434
Jan Richter,ANO,A,28,434
Miloslava Rutová,ANO,A,28,434
Pavel Růžička,ANO,A,28,434
Jan Řehounek,ANO,A,28,434
Petr Sadovský,ANO,A,28,434
Jan Schiller,ANO,A,28,434
Pavel Staněk,ANO,A,28,434
Jiří Strýček,ANO,A,28,434
Karla Šlechtová,ANO,M,28,434
Julius Špičák,ANO,A,28,434
David Štolpa,ANO,A,28,434
Karel Tureček,ANO,A,28,434
Helena Válková,ANO,A,28,434
Petr Venhoda,ANO,A,28,434
Adam Vojtěch,ANO,A,28,434
Jan Volný,ANO,A,28,434
Radek Vondráček,ANO,A,28,434
Ivo Vondrák,ANO,A,28,434
Petr Vrána,ANO,A,28,434
Rostislav Vyzula,ANO,A,28,434
Radek Zlesák,ANO,A,28,434
Ivan Adamec,ODS,A,28,434
Jan Bauer,ODS,A,28,434
Martin Baxa,ODS,A,28,434
Petr Beitl,ODS,A,28,434
Marek Benda,ODS,A,28,434
Stanislav Blaha,ODS,A,28,434
Pavel Blažek,ODS,0,28,434
Jana Černochová,ODS,A,28,434
Petr Fiala,ODS,A,28,434
Jakub Janda,ODS,A,28,434
Karel Krejza,ODS,A,28,434
Martin Kupka,ODS,A,28,434
Jaroslav Martinů,ODS,A,28,434
Ilona Mauritzová,ODS,A,28,434
Vojtěch Munzar,ODS,A,28,434
Miroslava Němcová,ODS,A,28,434
Jan Skopeček,ODS,A,28,434
Zbyněk Stanjura,ODS,A,28,434
Bohuslav Svoboda,ODS,A,28,434
Jiří Ventruba,ODS,A,28,434
Veronika Vrecionová,ODS,A,28,434
Jan Zahradník,ODS,M,28,434
Pavel Žáček,ODS,A,28,434
Dana Balcarová,Piráti,A,28,434
Lukáš Bartoň,Piráti,A,28,434
Ivan Bartoš,Piráti,A,28,434
Lukáš Černohorský,Piráti,A,28,434
František Elfmark,Piráti,A,28,434
Mikuláš Ferjenčík,Piráti,A,28,434
Radek Holomčík,Piráti,A,28,434
Martin Jiránek,Piráti,A,28,434
Lukáš Kolářík,Piráti,A,28,434
František Kopřiva,Piráti,A,28,434
Lenka Kozlová,Piráti,A,28,434
Jan Lipavský,Piráti,A,28,434
Tomáš Martínek,Piráti,A,28,434
Jakub Michálek,Piráti,A,28,434
Mikuláš Peksa,Piráti,M,28,434
Vojtěch Pikal,Piráti,A,28,434
Ondřej Polanský,Piráti,A,28,434
Jan Pošvář,Piráti,A,28,434
Ondřej Profant,Piráti,A,28,434
Olga Richterová,Piráti,M,28,434
Petr Třešňák,Piráti,A,28,434
Tomáš Vymazal,Piráti,A,28,434
Jaroslav Dvořák,SPD,A,28,434
Radim Fiala,SPD,A,28,434
Jaroslav Holík,SPD,A,28,434
Jan Hrnčíř,SPD,A,28,434
Tereza Hyťhová,SPD,A,28,434
