Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,14,5,43,16,54,13
ODS,23,9,0,2,1,11,54,13
Piráti,22,22,0,0,0,0,54,13
SPD,20,17,0,0,0,3,54,13
ČSSD,14,0,1,1,7,5,54,13
KSČM,15,0,0,1,13,1,54,13
KDU-ČSL,10,10,0,0,0,0,54,13
TOP09,7,5,0,0,0,2,54,13
STAN,6,4,0,0,0,2,54,13
Nezařaz,5,1,0,1,2,1,54,13
Celkem,200,68,15,10,66,41,54,13
