Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,56,0,2,6,14,17,13
ODS,25,25,0,0,0,0,17,13
Piráti,22,19,0,0,0,3,17,13
SPD,22,18,0,1,0,3,17,13
ČSSD,15,11,0,2,0,2,17,13
KSČM,15,3,0,3,5,4,17,13
KDU-ČSL,10,5,0,1,0,4,17,13
TOP09,7,3,0,0,0,4,17,13
STAN,6,5,0,0,0,1,17,13
Celkem,200,145,0,9,11,35,17,13
